case_id,chain,target_k,cohort,trip_count,recorded_fractional_route_weight,weighted_lp_objective,cg_certificate,cg_stop_reason,source_path,source_file_sha256,input_sha256,status,matches_last_priced_rmp,last_priced_rmp_objective,endpoint_minus_last_priced_objective,endpoint_source,endpoint_is_final_pool,endpoint_iteration,endpoint_pool_columns,later_unsolved_columns,final_lp_sha256,positive_support_sha256,saved_positive_route_count,mixed_positive_route_count,positive_route_count_above_1e_7,mixed_route_count_above_1e_7,total_saved_positive_lambda,mixed_group_lambda,pure_group_lambda,mixed_lambda_fraction,mixed_group_lambda_above_1e_7,positive_minus_reported_signed_mass,positive_objective_minus_recorded,minimum_trip_coverage_from_positive_support,max_recorded_bound_violation,end_to_end_group_assignment_verified
w6_k26,6,26,k,594,25.99999999999989,2601066.899755155,True,certified,/home/nc437/ladder-lite/chain_extension_20260914/cases/w6_k26/cg.json,58acaa618526544d9cebc78c1ed2b392e7d1a738245fbc5db5eb1f3a1ee79ce7,7a2f08dc6873a74370bb306bd3713af3e9ced775ab779944592afd2e60df5a10,verified_saved_endpoint,True,2601066.899755155,0.0,final_pool_resolve,True,239,201073,0,0599765e68dc64f0a6f81059bf2cb3b3fc5a246ed58902dcec2080aee8276cbe,134082db5c9d74b795d0ec15492cf48e3ad9c06c301519ca791650a6e53722a4,433,32,411,25,26.000000000006054,1.964118114922545,24.03588188508351,0.0755430044200803,1.9641181149211189,6.163958232718869e-12,6.165355443954468e-07,0.9999999999996352,5.280840519990583e-13,True
w1_k27,1,27,k,637,26.99999999999997,2701142.358847316,False,wall_limit,/home/nc437/ladder-lite/chain_extension_20260914/cases/w1_k27/cg.json,605d9f281f598d9d05cba06c51e5dbb39ef7a1632bdfbee9db326eb09179d0d2,ad06cdf81807937e064ac7f99448bfa874432cf7a2a7250e6f6b1b09768ee28e,verified_saved_endpoint,True,2701142.358847355,-3.91155481338501e-08,final_pool_resolve,True,205,252540,0,4705c40e7add21f451476c3e98c35326a1b0ec90d580dda30e0e38d1b2c8e13a,9c8ff99d5618294b11aed9312504e6a30ea031d81c7bf81c1d52f6b6fe3e9cee,470,66,444,53,27.000000000006178,3.4017341040473426,23.598265895958836,0.1259901520017246,3.401734104045353,6.206590796864475e-12,6.207264959812164e-07,0.9999999999991767,5.137268949965207e-13,True
w2_k27,2,27,k,627,26.99999999999987,2701137.303073681,False,wall_limit,/home/nc437/ladder-lite/chain_extension_20260914/cases/w2_k27/cg.json,7e176e4b1e04600e215cd7755d7dda48bb71103065b47c6df236f30504ec6596,c3e53be263de3915de7c864ad4961807256e4a0a3e5ac926f34ca91189408004,verified_saved_endpoint,False,2701137.3033955963,-0.0003219153732061386,final_pool_resolve,True,323,190532,0,c28415a8d8e2cbc29721cb4d3f475f3e1c70e14c21f65cb0da85462fc29f8797,aacd82c727f6cc01fe00daa95960c943b8e2302a58aae05d2d743a953691d917,478,15,454,13,27.000000000004064,0.9043760743045767,26.09562392569949,0.03349541015942372,0.904376074304302,4.195754854663392e-12,4.1956081986427307e-07,0.9999999999994316,4.4819356559422374e-13,True
w3_k27,3,27,k,580,26.99999999999958,2701110.7963368013,True,certified,/home/nc437/ladder-lite/chain_extension_20260914/cases/w3_k27/cg.json,0b740d682871725d1936fbda18e5e101b0f9010dd1a9a6c1731d702788000426,f6fe7b6973fc8579def0ffcc4043328a10dbe4033173b25fd168ea385606933d,verified_saved_endpoint,True,2701110.7963368013,0.0,final_pool_resolve,True,265,156516,0,35bd8dd63711519542c99883b6cec5fd83c33471136e958eade304ea9a042d78,3017c029a30855b4db20e816539a501a75bbba0dd5c99edd63b2a41b2d3a836e,421,39,396,34,27.000000000003443,2.833556139625954,24.166443860377488,0.10494652368983677,2.833556139624457,3.8617997688561445e-12,3.864988684654236e-07,0.9999999999996357,4.897627082589241e-13,True
w4_k27,4,27,k,655,26.999999999999908,2701152.225103824,False,wall_limit,/home/nc437/ladder-lite/chain_extension_20260914/cases/w4_k27/cg.json,a30b1fd50595d513b2db7bd52393a9c958cb58f1bd9a05e55ff28e46d2e4325b,694a33decc4ec2971e74b378e0c4029ac9b045a1ebf679289e4bc1240fe1575c,verified_saved_endpoint,True,2701152.225103824,0.0,last_good_iterate,False,326,215068,30,6ee6d63fbcbedbc01f74248cc7e1091da3c84ba021f23e2cf362c1ff6c564072,a1b090bfa28ec56e2bbf0ee4847a987909fcbee6cfaa80d58a61a7711310c868,465,67,435,52,27.000000000004675,4.496969696972872,22.503030303031803,0.16655443322118865,4.496969696970507,4.767741756950272e-12,4.76837158203125e-07,0.9999999999994401,3.6309844020365745e-13,True
w5_k27,5,27,k_minus_1,660,25.999999999999716,2601198.9161064257,False,wall_limit,/home/nc437/ladder-lite/chain_extension_20260914/cases/w5_k27/cg.json,6ce6d66c03cbb986495db6c34e2e4f8e6cf32e2f2d98d533d8d4026474f0f233,ea4502bdefab34329033715cec9d116d86e5857c81f27291194e3a86722e28e9,verified_saved_endpoint,False,2601198.925655494,-0.009549068287014961,final_pool_resolve,True,210,221493,0,7fc539c67e745392d05bea7ef20ec837c7a2822f323c13694b58ddf376c3f218,a6c9f607b7661468a23642cd220f03d3a100501a468288910198f772c197b971,536,75,505,66,26.00000000000489,4.291542123400478,21.70845787660441,0.1650593124384489,4.29154212339789,5.172751116333529e-12,5.173496901988983e-07,0.9999999999995084,5.227705842895612e-13,True
w6_k27,6,27,k,636,26.999999999999925,2701128.4094999824,False,wall_limit,/home/nc437/ladder-lite/chain_extension_20260914/cases/w6_k27/cg.json,345751fa78a843d696c0a9989c28f12affc57e375ab89d7d11b2b223beb41d17,8c3ab2bd5820101f62dd196365fb09824437e3d6726b872a3adb3ac5ce8f7e79,verified_saved_endpoint,True,2701128.4094999824,0.0,last_good_iterate,False,299,210055,30,4c13233189b45318e6bfe6fc415456e340cc546e8185b69828a91cbf24b96685,51936459625f44c236c13e7fbb0dc7008c9a9d913ca483894dda33ae299b34c4,488,34,457,27,27.000000000002956,1.9307506447566005,25.069249355246356,0.07150928313912552,1.9307506447554295,3.0304647680168273e-12,3.0314549803733826e-07,0.9999999999992822,3.8152113984640103e-13,True
w1_k28,1,28,k,667,27.999999999999872,2801175.7876462196,False,wall_limit,/home/nc437/ladder-lite/chain_extension_20260914/cases/w1_k28/cg.json,a12b26527e5b998b83cf31ed4517f6574b1d701112202bcfe65f0e16a21d035e,befe75d690efd98b2e7b25b5d7426f69e3a8a5720d5307d9fdad0fe03c130dbf,verified_saved_endpoint,True,2801175.7876462685,-4.889443516731262e-08,final_pool_resolve,True,176,257850,0,ce04b98fb0a3a3c94765e52aea14a1abc113991fec69df5a84e151665096df30,59b309a053e569e79f0de8f53e21ba09b198535d010fda8737d516074fe8d512,509,50,476,43,28.000000000005823,3.335975167211988,24.664024832793835,0.11914197025754623,3.335975167210728,5.950795411990839e-12,5.951151251792908e-07,0.9999999999994063,4.198030811863873e-13,True
w2_k28,2,28,k,643,28.000000000000405,2801153.4036756316,False,wall_limit,/home/nc437/ladder-lite/chain_extension_20260914/cases/w2_k28/cg.json,f42400decfb477d425532bd117a7f5ce2ca485f93172c8b483d5be8de00b0d4e,996e242f858fa4f89de7bd3c73fd4e0ef4af063b42994067789c48767ca2a40f,verified_saved_endpoint,True,2801153.403675594,3.771856427192688e-08,final_pool_resolve,True,290,199248,0,232b254ff2752865c3cad3570b56d08a313c72197650e13ace3e5088ab027c79,6ab8c036228c326d936de074ff1aae16cdc5d65a1deccc9b9e4f297d2fce80bd,495,13,479,12,28.000000000002764,1.1164515034758251,26.883548496526938,0.03987326798127553,1.116451503475721,2.3590018827235326e-12,2.360902726650238e-07,0.9999999999964839,3.209932319947484e-13,True
w3_k28,3,28,k,606,28.00000000000012,2801137.074519417,False,wall_limit,/home/nc437/ladder-lite/chain_extension_20260914/cases/w3_k28/cg.json,2945438839ca8f108f82656cf57214e360f04e54171fce6a59448c8ea73d0f89,f412c76bfb62d9df3c06dd16f8df890734330595df0d622c4507ccb5e80d3b3d,verified_saved_endpoint,True,2801137.074519417,0.0,last_good_iterate,False,317,166022,30,9aeaf7338b838269beb586a933c0bf79302dd1dd5605899c099a310d7167fab0,6b1c060c9d662539e425ad4004b7bc6ccebcb5a1d3d99e7fa41118d24796af5f,418,42,401,39,28.000000000002807,2.689612015019135,25.31038798498367,0.09605757196495948,2.689612015018692,2.6858515411731787e-12,2.6868656277656555e-07,0.9999999999996075,4.4180631375567714e-13,True
w4_k28,4,28,k,671,27.999999999999822,2801157.3176628263,False,wall_limit,/home/nc437/ladder-lite/chain_extension_20260914/cases/w4_k28/cg.json,c2c8db963e3a9c6ce1181015134c88b02b55c22b023e77ae0c47346e189a3aa8,99bee86081fdd454961efb00daf9abec09ee45bd03b8cc3bf42c67dff0c21294,verified_saved_endpoint,True,2801157.3176628263,0.0,last_good_iterate,False,217,221594,30,2730ccc1962d96ac495113fcd4098c292e5cad8723e783ce8ef15a2b35fc30cd,41d430481007aba9709011c371ddc53245e3f8112c111747bffe2219ab4ee97e,495,66,475,61,28.0000000000021,4.135387513033764,23.864612486968337,0.1476924111797662,4.1353875130331055,2.277289468111121e-12,2.277083694934845e-07,0.9999999999995113,3.300276718576356e-13,True
w5_k28,5,28,k_minus_1,674,26.999999999999158,2701242.9135160367,False,wall_limit,/home/nc437/ladder-lite/chain_extension_20260914/cases/w5_k28/cg.json,62bcf0993b6d0bd71e1c5066563c95b6ffb97e0b3c3b5ff070b9e593b64a738e,1d9f80b86d85e7f43ea37aeab36524dbedd518a397d2ec68a1450811332e14f5,verified_saved_endpoint,True,2701242.9135160954,-5.8673322200775146e-08,final_pool_resolve,True,204,227627,0,594c6fbd7e2cd19f4f7845bfe1cce81e716d930af656d6f0af81564f7dc10ee8,4c1802dbd336c3280149999835b58b106383c27f6dfba94bf453ae0a6ecf480b,509,80,481,72,27.000000000005937,4.561218469780862,22.438781530225075,0.16893401739925407,4.56121846977954,6.778577699151356e-12,6.784684956073761e-07,0.9999999999993386,3.583591756672888e-13,True
w6_k28,6,28,k,667,28.000000000000636,2801156.023368558,False,wall_limit,/home/nc437/ladder-lite/chain_extension_20260914/cases/w6_k28/cg.json,f7500c57a0736d69df0b1841acf5f8c7e2b9a27a402745cef5d7ebffe9027950,079b3d554782ac880851b50507d08039385da1995a612dd632c6d76c71526bdf,verified_saved_endpoint,True,2801156.0233686715,-1.1362135410308838e-07,final_pool_resolve,True,315,219566,0,46855d94c6d1760743fe8eda77738ca7e5abe0e7b7b0e3f3a6610a6ed6454df1,4e3683d8bdc95c02550c5cceb84546c40d9a7c8ce06acd6bbeb87dfde792a7a3,505,32,471,25,28.000000000012506,1.94580756499959,26.054192435012915,0.0694931273213829,1.9458075649975703,1.1869616400872474e-11,1.1879019439220428e-06,0.9999999999984143,1.580208186524601e-12,True
w1_k29,1,29,k,690,28.999999999999996,2901199.407727373,False,wall_limit,/home/nc437/ladder-lite/chain_extension_20260915/cases/w1_k29/cg.json,33632756f326768df2ab982ffe1cb6a567aa4af5ed3928ab90f5c96b0c085d66,8e43b7ab4d2be69f2539fcb399b1d11987e9dbce7ab9eedaaa4ee1fc7dbffe76,verified_saved_endpoint,True,2901199.407727313,5.960464477539063e-08,final_pool_resolve,True,186,263453,0,472e808cb217a4eebafe5523eb78b8f1e8499f1dfbe2ba941f9a3bce70f8d869,a8a7585efd3e1942fa7a63ed222a287d24632bca4f260a98cec9fc5a5fcf72d0,532,54,510,49,29.000000000005834,3.564349111647897,25.435650888357937,0.12290859005679931,3.5643491116468544,5.837108574269223e-12,5.834735929965973e-07,0.9999999999996265,3.813893645343569e-13,True
w2_k29,2,29,k,674,28.99999999999993,2901181.0742299906,False,wall_limit,/home/nc437/ladder-lite/chain_extension_20260915/cases/w2_k29/cg.json,e8ded8f5d4809b341ee3e89c620f0416b5ffb8b5a706148bfb19d24072341024,c0335faee802a06736c5f1067e512293ba922a5f7ad4eba1ae83ab82df467530,verified_saved_endpoint,True,2901181.0742299864,4.190951585769653e-09,final_pool_resolve,True,252,206839,0,3998b672aae7f7a7b314763481f6f35d26efece564b245dbd7bdccb60a03093f,2156f53514902b48078a9d55919f3f15053953defdc9ab6ff040c782c6ca9d39,540,13,518,13,29.000000000004306,1.1272967304402552,27.87270326956405,0.0388723010496582,1.1272967304402552,4.376943252282217e-12,4.3818727135658264e-07,0.9999999999994406,5.508371536677714e-13,True
w3_k29,3,29,k,637,28.999999999999655,2901164.5923426924,False,wall_limit,/home/nc437/ladder-lite/chain_extension_20260915/cases/w3_k29/cg.json,2e091babd14e9db254f40a379d5577e919e684841a6383490aa59b861ac844d5,c2c70ec8eb86a52097a6fd53b1c88c2c14d1c6fde8702d81082d3f05c9139574,verified_saved_endpoint,True,2901164.592342678,1.4435499906539917e-08,final_pool_resolve,True,307,175293,0,3a481d2f533cdbb8899022c6e8b3fb05ea3ad8cd61d0684d79e9578349e73e5f,7af857d6d6a693260ebaf84e52df8dcceddd16c99939a1760d3e406580402eb1,454,57,428,44,29.00000000000519,2.5786750621504266,26.421324937854763,0.08891982972930915,2.5786750621481436,5.5351279115711804e-12,5.53671270608902e-07,0.9999999999994853,4.2108677655861015e-13,True
w4_k29,4,29,k,693,29.00000000000086,2901181.619144913,False,wall_limit,/home/nc437/ladder-lite/chain_extension_20260915/cases/w4_k29/cg.json,b484bb761432f7122f16ee7b1106c355431ed9d0ab9bde67fa6f75461bf42655,2cd3c50828eed4ac154ede6f9f209ee0b0d7d7c0d55d52065bf642a2f446cf68,verified_saved_endpoint,True,2901181.619144913,0.0,last_good_iterate,False,246,228996,30,7c27a3cd41b9ae5061175b9b90d73785714c4d902b45ce6ad00e55f73ca32d9a,73b612463b6850a913ce40ff40f72d86df5c7595a09fc11f8f2d108eec546174,544,45,515,37,29.00000000000589,2.2357262717497477,26.764273728256143,0.0770940093706653,2.2357262717477053,5.030642569181509e-12,5.029141902923584e-07,0.9999999999994477,1.1481648964917213e-12,True
w5_k29,5,29,k_minus_1,691,28.000000000000465,2801254.6146085905,False,wall_limit,/home/nc437/ladder-lite/chain_extension_20260915/cases/w5_k29/cg.json,1a5fc84ed8289453f1bf9416d24a735d2b31328c9b25e0877ae66c40fd6ace84,a50b41e17ecea246170021fbd256d618305bcdb636f38b9654ec04282f40169d,verified_saved_endpoint,True,2801254.6146085905,0.0,last_good_iterate,False,344,237934,30,f82954b63e7bb0c2871c8464de284a832b1f1476ff52e357df06f4989dcdc6eb,d6e053e969ffb55da3f0bb5c84300914b99fbf186745b79fb28608a6a6fd5c61,516,86,488,78,28.000000000006224,5.290195505834218,22.709804494172005,0.1889355537797515,5.290195505832091,5.758948873335612e-12,5.764886736869812e-07,0.9999999999995567,5.216382881201298e-13,True
w6_k29,6,29,k,684,28.99999999999958,2901222.0137721775,True,certified,/home/nc437/ladder-lite/chain_extension_20260915/cases/w6_k29/cg.json,6894758c044901af89d6f44f2981653c52831db62362101676e6bfdd4c0d86de,b0f03a80ba66da01de71799931ea14d0b2b4da1ca603b47b54cafd922c46a240,verified_saved_endpoint,True,2901222.0137721775,0.0,final_pool_resolve,True,221,226183,0,3a218dc76b141fa54bd9e850895b8fbc154e3223fd4eb7eb1c7beeb1a67e98ce,7d314a300eaa3f3c308aa57435f4912e04d621a9674562030909f5802633056a,525,30,483,26,29.00000000000626,2.1179485342601003,26.88205146574616,0.07303270807791873,2.1179485342593214,6.679101716144942e-12,6.682239472866058e-07,0.9999999999995743,4.522493490810575e-13,True
w1_k30,1,30,k,706,29.99999999999985,3001214.1093936283,False,wall_limit,/home/nc437/ladder-lite/chain_extension_20260915/cases/w1_k30/cg.json,599a5cd6d7e077ebe159a0aca3085de4ff9ddf7a701478f86dac478800f8b9c4,6f53fb67f3aeb4b63ffc7057e229d19b9e8ee97dbaa7e6944ae6312d5f8638dc,verified_saved_endpoint,True,3001214.1093936283,0.0,last_good_iterate,False,215,269889,30,f5514bd518a005e290cca5e75d5a6ee3ff09b7055d3f1be48594583f05248de3,8b5452bc205325215d5543d6ee5ba267805f6e02f3e0d3ea02c6f1765c3b9491,553,55,517,52,30.000000000007027,3.457663275353686,26.542336724653342,0.11525544251176253,3.457663275353143,7.176481631177012e-12,7.180497050285339e-07,0.9999999999992563,7.520963019036486e-13,True
w2_k30,2,30,k,704,29.999999999999268,3001210.201447417,False,wall_limit,/home/nc437/ladder-lite/chain_extension_20260915/cases/w2_k30/cg.json,1017f66d3375f4b94364430fab84befb8f11e31d59e88e35586a3817569055f4,010a3ee44af65c8bcae53bfd820ba154ef1a8057e8bde6d2eb54a50b8659f21b,verified_saved_endpoint,True,3001210.201447468,-5.075708031654358e-08,final_pool_resolve,True,180,212269,0,b26f306cf24ef37a80499712f7bfc920819ef3a4a22bef5be9c592acebe40862,f4382ca21ea19abe8bc52432f0e2183bb72ccaf0c3e38c81890c6665c4cd1675,577,13,555,12,30.000000000003315,0.8822900169442639,29.11770998305905,0.029409667231472213,0.8822900169440029,4.0465408801537706e-12,4.0512531995773315e-07,0.9999999999994689,4.050093593832571e-13,True
w3_k30,3,30,k,674,30.00000000000034,3001212.0357340374,False,wall_limit,/home/nc437/ladder-lite/chain_extension_20260915/cases/w3_k30/cg.json,7ecf3b2b3be6861861f4f1a58b340283542422e6245cd1d66399c5c00dd89745,d4483ee1e66fc64413cc8be75ec04226bb29057ad6522a2c1d0a28823399dec6,verified_saved_endpoint,False,3001212.036338475,-0.0006044376641511917,final_pool_resolve,True,219,181900,0,b03845a5dcd193e591361badb23f2a852073a3cbd045f7547f5927186882a593,0416484744ca64b3861e8ceafc4968340bdcac155f0504b062e77f2bf34dd787,503,48,485,45,30.0000000000035,2.6265798415636152,27.373420158439885,0.08755266138544363,2.626579841562851,3.1583624604536453e-12,3.157183527946472e-07,0.999999999999631,2.2273155542151812e-13,True
w4_k30,4,30,k_minus_1,707,29.000000000000092,2901286.4659678508,False,wall_limit,/home/nc437/ladder-lite/chain_extension_20260915/cases/w4_k30/cg.json,88731b9828546bfd8a0cf9cabe9c712420198a58a76bb1c75db32d29b8044662,dfc929d5c0e4d8e688ffd3ac1449b36d7425e3180e65b1d9627fd3ac8f441bfb,verified_saved_endpoint,True,2901286.465967882,-3.119930624961853e-08,final_pool_resolve,True,126,232820,0,e0632aeec1bf5878b7e137c442cffab33406be510f400030202c6d2a8915c850,53aa9f396b2315e8d3412762e10adc7f6ff95c242322ca89ab524ab8e65fbf39,577,90,548,83,29.000000000003674,5.550260551574547,23.449739448429128,0.19138829488185669,5.5502605515729435,3.581135388230905e-12,3.5855919122695923e-07,0.9999999999992447,5.889169068230499e-13,True
w5_k30,5,30,k_minus_1,704,29.000000000000398,2901299.359386698,False,wall_limit,/home/nc437/ladder-lite/chain_extension_20260915/cases/w5_k30/cg.json,10a803c0916517c634dee4fc17b9164ac55a0f7388d23818fd989b8814845482,688b32fbc8654c621451469da938c9c893b071aa4afe3c487802fbc8ccc0ee23,verified_saved_endpoint,False,2901299.359669829,-0.0002831309102475643,final_pool_resolve,True,315,247427,0,84240b9cc834bdb532ccf52c97ebba417e8d86dbb3d3e05cac7958c2fb12deb4,cf0811d14b33b70d485d0f07ec355db2a5dcd44c63a2e8466e35a5023dd52524,512,78,479,64,29.000000000009035,4.616647691907289,24.383352308101745,0.15919474799675348,4.61664769190398,8.636646953164018e-12,8.642673492431641e-07,0.9999999999993044,4.456534098380389e-13,True
w6_k30,6,30,k,705,30.00000000000074,3001246.505414593,False,wall_limit,/home/nc437/ladder-lite/chain_extension_20260915/cases/w6_k30/cg.json,616ee02fcae479de020eb6c4a9cb2cab8b514c5173ee1003fa3ccfe86438a0b7,203a55f2a3e041a5659f9a966d7a68d8fac34a1f99c89934bd301557cf52cf5b,verified_saved_endpoint,True,3001246.5054144897,1.0337680578231812e-07,final_pool_resolve,True,297,235114,0,416d233ce5a6f3e4c2606e6071f9ce423e393d696049433954b29cf3cc6b1557,b23bf71a93cea668e9af93f51602cd786aefac5a1c96e7e982bd1a64d66668a6,541,31,506,27,30.00000000000392,1.9746443426009872,28.025355657402933,0.06582147808669098,1.9746443426004183,3.1796787425264483e-12,3.180466592311859e-07,0.9999999999996836,2.8191338152794287e-13,True
w1_k31,1,31,k,737,31.00000000000048,3101258.7154860836,False,wall_limit,/home/nc437/ladder-lite/chain_extension_31_32_20260915/cases/w1_k31/cg.json,27cfd4d411bc35d25341c3fb1825d72f042991af81fd53e8f982823a5eaaa22a,6fd556389aae54d7c97e7b585c9d117da0a6f7eae47cf07ba5837c2c591a3bce,verified_saved_endpoint,True,3101258.7154860618,2.1886080503463745e-08,final_pool_resolve,True,215,276400,0,cd1bbd803c30cdf5f1567cd6343ec94a83c59d20f93b4f32bf78a7c5bf9814e1,021c40099cd3fdf4615315747ee93666ead5611f4b94277a9c56ddf3db97bcb4,574,46,544,41,31.000000000007514,3.409214092141681,27.590785907865833,0.10997464813357595,3.40921409214063,7.034373084024992e-12,7.040798664093018e-07,0.9999999999994019,4.776248840876463e-13,True
w2_k31,2,31,k,725,30.999999999999776,3101231.4802128877,False,wall_limit,/home/nc437/ladder-lite/chain_extension_31_32_20260915/cases/w2_k31/cg.json,a59e3add8bb4185ed50268d85a33b29db9bf82aa6722e987a3f227385fdd5248,4045b8fc6ab360088968f8b8efb6c118933e7d5ca7ceb7f4dbca7a76d879ebf3,verified_saved_endpoint,True,3101231.4802128877,0.0,last_good_iterate,False,187,217870,30,079260de5308ba62cc3c575c8a94842fc0df3d518e27d3a8a4772786e82e2196,c435dc7573c294f93ebfb7ca12820fd2cbf531c6c5577a278394ee4344436206,603,15,581,14,31.0000000000044,0.8667844686296708,30.133215531374727,0.027960789310630577,0.8667844686292919,4.622080496119452e-12,4.624016582965851e-07,0.9999999999994147,4.076593663332462e-13,True
w3_k31,3,31,k,716,31.000000000000068,3101273.782045101,False,wall_limit,/home/nc437/ladder-lite/chain_extension_31_32_20260915/cases/w3_k31/cg.json,33e442fbe16c1b2cd0a3e06429b95259fbb5ea91665cbab82491c1d65d3b6846,5f690900085aa0c8f035ba347eb617f93dd451ca7a9d3ef6db9de9ab485268a8,verified_saved_endpoint,True,3101273.782045086,1.4901161193847656e-08,final_pool_resolve,True,180,187342,0,7c6efdfbd2414e079f49e777d3285fc61fac287f8bb105fc11bddb1a5d464027,5ffbff38d3a7ab4b95972caf869c4e35032d10d1a19156fd3d0096e25b65fcb9,551,41,531,38,31.000000000002565,2.6126666034684223,28.387333396534142,0.0842795678538131,2.6126666034679764,2.497557716196752e-12,2.4959444999694824e-07,0.9999999999993682,3.107612974686172e-13,True
w4_k31,4,31,k_minus_1,734,29.999999999999297,3001319.5284780813,False,wall_limit,/home/nc437/ladder-lite/chain_extension_31_32_20260915/cases/w4_k31/cg.json,aa3c10e38ec5bae09c0d0c5c7b34effb7e6dd4aee753030bfa1103e069858736,0539805f3c2b5a979ae4ee0282d5a16f443fefb51baa563b1740b09a1f8b66d0,verified_saved_endpoint,True,3001319.528478217,-1.3550743460655212e-07,final_pool_resolve,True,199,238817,0,ae72e031f647273e304e49ad0d581ff5f6db1e7461cec823f602cd35cc28e5c8,8ec98414905bf9a2a278217431949b213f74260a542bf5d82bba94621ba781a7,577,93,547,84,30.00000000000593,5.6317141273337805,24.36828587267215,0.18772380424442225,5.631714127331841,6.632916438320535e-12,6.635673344135284e-07,0.9999999999994537,6.24389429049188e-13,True
w5_k31,5,31,k_minus_1,716,29.999999999999254,3001338.8027028893,True,certified,/home/nc437/ladder-lite/chain_extension_31_32_20260915/cases/w5_k31/cg.json,b438a1cc36981127c83020ddec86f6da14bf1b91dce73caf7c653145f89fda85,83585a8fbcba73f0262ba2e32e389bd014874c7f2e51aea65183e6dbed6321df,verified_saved_endpoint,True,3001338.8027028893,0.0,final_pool_resolve,True,222,254068,0,1b3b46240d7e7d891498425bb7579a43163ab30a68acdf4f92a9fe165f91c570,55ee6b9c21102ed75f51d58940b078e859b30308c0f62ba68b103906cc97dd4d,501,64,472,56,30.000000000004597,4.635263880034187,25.36473611997041,0.1545087960011159,4.635263880032678,5.343281372915953e-12,5.345791578292847e-07,0.9999999999994551,6.724065748642261e-13,True
w6_k31,6,31,k,742,31.000000000000114,3101295.2608397086,False,wall_limit,/home/nc437/ladder-lite/chain_extension_31_32_20260915/cases/w6_k31/cg.json,2a4dbb5e3d06c27cb8414a5a51111f0077e3652e02928b66327a3fd7dfa6655b,6fd29bf543d3497f2001edbab60eafe524b851192a01a902e082599599c2789d,verified_saved_endpoint,False,3101295.2643467807,-0.0035070721060037613,final_pool_resolve,True,199,241121,0,83c5be6e95d6d5ff03f9a0a9d4fcc30f0159ca59c0126d51c338d0305add985b,13009629cab3e4729e3e3c56ec09bdc4f31d8f23a2d54fbe5d452965c83aca5f,584,30,561,26,31.000000000005507,1.9812684778329415,29.018731522172565,0.06391188638169644,1.9812684778322374,5.3930193644191604e-12,5.392357707023621e-07,0.9999999999995473,3.472916398905568e-13,True
w1_k32,1,32,k,768,32.00000000000076,3201289.1666865055,False,wall_limit,/home/nc437/ladder-lite/chain_extension_31_32_20260915/cases/w1_k32/cg.json,c87d517918ec0a404450ae4c0c3c368990ac121e3aa2d8c50c755e9f51488dd8,04d756e9a60fb38f6e4d8f892d78565fff001a824cf5297437a8db2b2a8c1c3a,verified_saved_endpoint,True,3201289.1666865055,0.0,last_good_iterate,False,98,279341,30,34564b62fdaf253b137064933f54e40aaea4f3fa55a8c5e2fcb5f823d170056e,68160da0f6bbe8e6a41d0f26d4c530fa524b5ac65672a283c4868a30605c032a,652,49,639,46,32.00000000000379,3.426241371750684,28.573758628253103,0.10707004286719621,3.426241371750364,3.0269120543380268e-12,3.026798367500305e-07,0.9999999999993353,4.4120609943298916e-13,True
w2_k32,2,32,k,751,31.99999999999884,3201258.594466608,False,wall_limit,/home/nc437/ladder-lite/chain_extension_31_32_20260915/cases/w2_k32/cg.json,d92a6bd0e716ed5fe0aec1fb54fe431466def8622b64b2e46d573cf34f160085,a4ce1d32036438604c93118d280a358686f261b398b6e57009bcb99758e7a2d3,verified_saved_endpoint,True,3201258.594466608,0.0,last_good_iterate,False,154,222516,30,980f0405c26febbd64ce56ab163fe9cb1ca0a0283c290b16c30405ccd798780e,8c84f83f6c5494a2d53fb95b0c64dc2f69d601d56d001b6faf39c5b231bcfbd7,636,17,622,15,32.00000000000104,0.8978571329475921,31.102142867053445,0.028058035404611343,0.8978571329471182,2.19912976717751e-12,2.2025778889656067e-07,0.9999999999993585,3.5960470712304016e-13,True
w3_k32,3,32,k,753,32.0000000000007,3201331.165862103,False,wall_limit,/home/nc437/ladder-lite/chain_extension_31_32_20260915/cases/w3_k32/cg.json,5b29dffe10237557e1e49d12fc0855834b84175c19e32e621a4444d8c6d67fac,c271e4f50e109e2a81857bb36c03449f7232941c7d9bba3d6413192cdfb7d893,verified_saved_endpoint,True,3201331.1658620285,7.450580596923828e-08,final_pool_resolve,True,167,192389,0,34ace69ce0edab1bd0694294e352c23693b22ede02fcd2e4c30d541a2bded0a6,5414ca16106b414ca4ba8af741d84d55af60790dd6981be5a40f85b3f89a9fa6,609,42,570,40,32.0000000000095,2.5963455511125564,29.403654448896944,0.0811357984722433,2.5963455511122677,8.79651906871004e-12,8.800998330116272e-07,0.999999999999617,5.446199047298705e-13,True
