VehicleTask,From,Start,End,To,Duration,Distance,Garage,Identifier,Route,Direction,From1,Refer.,Start1,End1,To1,Refer.1,Duration1,Lay,SOC before,Recharge kWh,Distance1,Usage kWh,SOC after,count_trip_id,Ordered_Trip_ID
13309,PARX,5:12,19:05,PARX,13.47,234.487,PARX,Regular,5513.0,2.0,HED_D,3127.0,10:13,10:37,PC_5,13215.0,0.24,0.0,57.3967514,,9.931,19.8619995,49.0866394,67,396.0
13310,PARX,5:13,16:43,PARX,11.3,222.461,PARX,Regular,5510.0,1.0,PC_10,13215.0,10:17,10:53,HED_E,3127.0,0.36,0.0,62.2081528,,11.168,22.3409996,52.8608437,68,261.0
13324muw,PARX,7:05,17:24,PARX,9.44,173.842,PARX,Regular,5517.0,2.0,PC_3,13215.0,10:27,10:43,13329,,0.16,0.02,72.6952515,,4.783,9.5710001,68.6908188,69,706.0
13320,PARX,6:35,19:16,PARX,9.53,153.249,PARX,Regular,5515.0,2.0,GMV_H,7581.0,10:42,11:07,PC_7,13215.0,0.25,0.0,37.4662132,,9.153,18.3059998,29.8071213,70,607.0
13324muw,PARX,7:05,17:24,PARX,9.44,173.842,PARX,Regular,5517.0,1.0,13329,,10:45,10:57,PC_3,13215.0,0.12,0.0,68.6894226,,4.645,9.28999996,64.8025665,71,708.0
13324muw,PARX,7:05,17:24,PARX,9.44,173.842,PARX,Regular,5514.0,1.0,PC_6,13215.0,10:57,11:23,ÖS_J,7880.0,0.26,0.0,64.8025665,,8.581,17.1669998,57.6200142,72,513.0
13316uwt,PARX,5:55,19:09,PARX,12.19,206.816,PARX,Regular,5515.0,1.0,PC_7,13215.0,11:10,11:34,GMV_G,7581.0,0.24,0.0,96.4274826,,9.319,18.6380005,88.6294785,73,611.0
13310,PARX,5:13,16:43,PARX,11.3,222.461,PARX,Regular,5510.0,2.0,HED_D,3127.0,11:18,11:47,PC_10,13215.0,0.29,0.0,88.850174,,10.664,21.3279991,79.9266968,74,266.0
13324muw,PARX,7:05,17:24,PARX,9.44,173.842,PARX,Regular,5514.0,2.0,ÖS_H,7880.0,11:35,11:57,PC_6,13215.0,0.22,0.0,79.5249023,,8.205,16.4099998,72.6590805,75,517.0
13316uwt,PARX,5:55,19:09,PARX,12.19,206.816,PARX,Regular,5515.0,2.0,GMV_H,7581.0,11:42,12:07,PC_7,13215.0,0.25,0.03,88.4160995,,9.153,18.3059998,80.7570114,76,615.0
13310,PARX,5:13,16:43,PARX,11.3,222.461,PARX,Regular,5519.0,2.0,PC_9,13215.0,11:47,12:02,JON_B,13410.0,0.15,0.02,79.9266968,,6.191,12.3870001,74.744072,77,917.0
13324muw,PARX,7:05,17:24,PARX,9.44,173.842,PARX,Regular,5513.0,1.0,PC_5,13215.0,11:57,12:28,HED_E,3127.0,0.31,0.0,72.6590805,,10.088,20.1809998,64.2154999,78,407.0
13310,PARX,5:13,16:43,PARX,11.3,222.461,PARX,Regular,5518.0,1.0,JON_A,13410.0,12:05,12:17,PC_7,13215.0,0.12,0.0,74.6590042,,5.133,10.2659998,70.3637772,79,812.0
13316uwt,PARX,5:55,19:09,PARX,12.19,206.816,PARX,Regular,5515.0,1.0,PC_7,13215.0,12:10,12:34,GMV_G,7581.0,0.24,0.0,80.7549133,,9.319,18.6380005,72.9569168,80,619.0
13310,PARX,5:13,16:43,PARX,11.3,222.461,PARX,Regular,5510.0,1.0,PC_10,13215.0,12:17,12:52,HED_E,3127.0,0.35,0.0,70.3637772,,11.168,22.3409996,61.0164719,81,270.0
13324muw,PARX,7:05,17:24,PARX,9.44,173.842,PARX,Regular,5513.0,2.0,HED_D,3127.0,12:32,12:57,PC_5,13215.0,0.25,0.0,64.1722717,,9.931,19.8619995,55.8621521,82,411.0
13316uwt,PARX,5:55,19:09,PARX,12.19,206.816,PARX,Regular,5515.0,2.0,GMV_H,7581.0,12:42,13:07,PC_7,13215.0,0.25,0.0,72.7435379,,9.153,18.3059998,65.0844421,83,623.0
13309,PARX,5:12,19:05,PARX,13.47,234.487,PARX,Regular,5519.0,1.0,JON_A,13410.0,12:54,13:07,PC_9,13215.0,0.13,0.03,86.4909286,,6.171,12.342,81.3271332,84,922.0
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5513.0,1.0,PC_5,13215.0,12:57,13:28,HED_E,3127.0,0.31,0.0,98.8284988,,10.088,20.1809998,90.3849182,85,415.0
13310,PARX,5:13,16:43,PARX,11.3,222.461,PARX,Regular,5510.0,2.0,HED_D,3127.0,12:57,13:27,PC_10,13215.0,0.3,0.0,60.9725342,,10.664,21.3279991,52.049057,86,273.0
13316uwt,PARX,5:55,19:09,PARX,12.19,206.816,PARX,Regular,5510.0,1.0,PC_10,13215.0,13:07,13:42,HED_E,3127.0,0.35,0.0,65.0844421,,11.168,22.3409996,55.737133,87,275.0
13309,PARX,5:12,19:05,PARX,13.47,234.487,PARX,Regular,5515.0,1.0,PC_7,13215.0,13:10,13:34,GMV_G,7581.0,0.24,0.0,81.3250351,,9.319,18.6380005,73.5270386,88,626.0
13310,PARX,5:13,16:43,PARX,11.3,222.461,PARX,Regular,5514.0,1.0,PC_6,13215.0,13:27,13:53,ÖS_J,7880.0,0.26,0.0,52.049057,,8.581,17.1669998,44.8665161,89,525.0
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5513.0,2.0,HED_D,3127.0,13:30,13:57,PC_5,13215.0,0.27,0.0,90.3430786,,9.931,19.8619995,82.0329666,90,418.0
13309,PARX,5:12,19:05,PARX,13.47,234.487,PARX,Regular,5515.0,2.0,GMV_H,7581.0,13:42,14:07,PC_7,13215.0,0.25,0.03,73.3136597,,9.153,18.3059998,65.6545639,91,629.0
13316uwt,PARX,5:55,19:09,PARX,12.19,206.816,PARX,Regular,5510.0,2.0,HED_D,3127.0,13:56,14:27,PC_10,13215.0,0.31,0.0,77.8259888,,10.664,21.3279991,68.9025116,92,281.0
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5517.0,2.0,PC_3,13215.0,13:57,14:13,13329,,0.16,0.02,82.0329666,,4.783,9.5710001,78.0285263,93,722.0
13310,PARX,5:13,16:43,PARX,11.3,222.461,PARX,Regular,5514.0,2.0,ÖS_H,7880.0,14:05,14:27,PC_6,13215.0,0.22,0.03,68.1282196,,8.205,16.4099998,61.2624054,94,528.0
13309,PARX,5:12,19:05,PARX,13.47,234.487,PARX,Regular,5515.0,1.0,PC_7,13215.0,14:10,14:35,GMV_G,7581.0,0.25,0.0,65.6524734,,9.319,18.6380005,57.8544731,95,632.0
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5517.0,1.0,13329,,14:15,14:27,PC_3,13215.0,0.12,0.0,78.0271378,,4.645,9.28999996,74.140274,96,723.0
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5514.0,1.0,PC_6,13215.0,14:27,14:54,ÖS_J,7880.0,0.27,0.0,74.140274,,8.581,17.1669998,66.9577332,97,529.0
13316uwt,PARX,5:55,19:09,PARX,12.19,206.816,PARX,Regular,5519.0,2.0,PC_9,13215.0,14:27,14:44,JON_B,13410.0,0.17,0.01,68.9025116,,6.191,12.3870001,63.7198868,98,933.0
13310,PARX,5:13,16:43,PARX,11.3,222.461,PARX,Regular,5515.0,1.0,PC_7,13215.0,14:30,14:56,GMV_G,7581.0,0.26,0.0,61.2603073,,9.319,18.6380005,53.462307,99,634.0
13309,PARX,5:12,19:05,PARX,13.47,234.487,PARX,Regular,5515.0,2.0,GMV_H,7581.0,14:42,15:07,PC_7,13215.0,0.25,0.03,57.6417923,,9.153,18.3059998,49.9826965,100,635.0
13324muw,PARX,7:05,17:24,PARX,9.44,173.842,PARX,Regular,5510.0,2.0,13215,,14:42,14:59,3127,,0.17,0.01,74.4387817,,10.033,20.066,66.0433197,101,286.0
13316uwt,PARX,5:55,19:09,PARX,12.19,206.816,PARX,Regular,5519.0,1.0,JON_A,13410.0,14:53,15:07,PC_9,13215.0,0.14,0.0,75.7271805,,6.171,12.342,70.563385,102,937.0
13311,PARX,5:15,18:59,PARX,11.59,160.541,PARX,Regular,5513.0,1.0,PC_5,13215.0,14:57,15:28,HED_E,3127.0,0.31,0.0,98.8284912,,10.088,20.1809998,90.3849106,103,427.0
13324muw,PARX,7:05,17:24,PARX,9.44,173.842,PARX,Regular,5513.0,2.0,HED_D,3127.0,15:00,15:27,PC_5,13215.0,0.27,0.0,66.0426178,,9.931,19.8619995,57.7325096,104,428.0
13310,PARX,5:13,16:43,PARX,11.3,222.461,PARX,Regular,5515.0,2.0,GMV_H,7581.0,15:00,15:27,PC_7,13215.0,0.27,0.0,53.2517128,,9.153,18.3059998,45.5926208,105,637.0
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5514.0,2.0,ÖS_H,7880.0,15:04,15:27,PC_6,13215.0,0.23,0.0,66.9340286,,8.205,16.4099998,60.0682068,106,532.0
13307,PARX,5:02,18:13,PARX,10.16,153.33,PARX,Regular,5510.0,2.0,13215,,15:07,15:24,3127,,0.17,0.01,98.8284912,,10.033,20.066,90.4330292,107,292.0
13316uwt,PARX,5:55,19:09,PARX,12.19,206.816,PARX,Regular,5510.0,1.0,PC_10,13215.0,15:07,15:43,HED_E,3127.0,0.36,0.0,70.563385,,11.168,22.3409996,61.2160759,108,294.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5513.0,2.0,HED_D,3127.0,15:09,15:37,PC_5,13215.0,0.28,0.0,91.2974396,,9.931,19.8619995,82.9873199,109,430.0
13309,PARX,5:12,19:05,PARX,13.47,234.487,PARX,Regular,5515.0,1.0,PC_7,13215.0,15:10,15:35,GMV_G,7581.0,0.25,0.0,49.9806061,,9.319,18.6380005,42.1826019,110,638.0
13307,PARX,5:02,18:13,PARX,10.16,153.33,PARX,Regular,5510.0,2.0,HED_D,3127.0,15:25,15:57,PC_10,13215.0,0.32,0.0,90.4323349,,10.664,21.3279991,81.5088577,111,296.0
13323,PARX,6:58,17:45,PARX,7.41,105.793,PARX,Regular,5501.0,2.0,6480,,15:25,15:44,13421,,0.19,0.0,92.6362839,,11.116,22.2320004,83.3345871,112,208.0
13324muw,PARX,7:05,17:24,PARX,9.44,173.842,PARX,Regular,5510.0,1.0,PC_10,13215.0,15:27,16:03,HED_E,3127.0,0.36,0.0,57.7325096,,11.168,22.3409996,48.3852005,113,298.0
13310,PARX,5:13,16:43,PARX,11.3,222.461,PARX,Regular,5517.0,2.0,PC_3,13215.0,15:27,15:43,13329,,0.16,0.02,45.5926208,,4.783,9.5710001,41.5881882,114,728.0
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5514.0,1.0,PC_6,13215.0,15:27,15:54,ÖS_J,7880.0,0.27,0.0,60.0682068,,8.581,17.1669998,52.8856621,115,533.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5513.0,1.0,PC_5,13215.0,15:37,16:09,HED_E,3127.0,0.32,0.0,82.9873199,,10.088,20.1809998,74.5437469,116,434.0
13311,PARX,5:15,18:59,PARX,11.59,160.541,PARX,Regular,5513.0,2.0,HED_D,3127.0,15:39,16:07,PC_5,13215.0,0.28,0.0,97.2415314,,9.931,19.8619995,88.9314194,117,435.0
13309,PARX,5:12,19:05,PARX,13.47,234.487,PARX,Regular,5515.0,2.0,GMV_H,7581.0,15:40,16:07,PC_7,13215.0,0.27,0.0,41.9713173,,9.153,18.3059998,34.3122253,118,641.0
13310,PARX,5:13,16:43,PARX,11.3,222.461,PARX,Regular,5517.0,1.0,13329,,15:45,15:57,PC_3,13215.0,0.12,0.0,41.586792,,4.645,9.28999996,37.6999245,119,729.0
13316uwt,PARX,5:55,19:09,PARX,12.19,206.816,PARX,Regular,5513.0,2.0,HED_D,3127.0,15:49,16:17,PC_5,13215.0,0.28,0.1,67.6168137,,9.931,19.8619995,59.3067055,120,437.0
13307,PARX,5:02,18:13,PARX,10.16,153.33,PARX,Regular,5517.0,2.0,PC_3,13215.0,15:57,16:13,13329,,0.16,0.02,81.5088577,,4.783,9.5710001,77.5044174,121,730.0
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5514.0,2.0,ÖS_H,7880.0,16:04,16:27,PC_6,13215.0,0.23,0.0,71.4841995,,8.205,16.4099998,64.6183777,122,536.0
13323,PARX,6:58,17:45,PARX,7.41,105.793,PARX,Regular,5510.0,2.0,HED_D,3127.0,16:05,16:37,PC_10,13215.0,0.32,0.0,72.0358963,,10.664,21.3279991,63.1124191,123,306.0
13311,PARX,5:15,18:59,PARX,11.59,160.541,PARX,Regular,5510.0,1.0,PC_10,13215.0,16:07,16:43,HED_E,3127.0,0.36,0.0,88.9314194,,11.168,22.3409996,79.5841064,124,308.0
13324muw,PARX,7:05,17:24,PARX,9.44,173.842,PARX,Regular,5513.0,2.0,HED_D,3127.0,16:08,16:37,PC_5,13215.0,0.29,0.0,48.3412704,,9.931,19.8619995,40.0311546,125,440.0
