VehicleTask,From,Start,End,To,Duration,Distance,Garage,Identifier,Route,Direction,From1,Refer.,Start1,End1,To1,Refer.1,Duration1,Lay,SOC before,Recharge kWh,Distance1,Usage kWh,SOC after,count_trip_id,Ordered_Trip_ID
13322,PARX,6:55,17:43,PARX,10.48,220.505,PARX,Regular,5518.0,1.0,JON_A,13410.0,13:25,13:37,PC_7,13215.0,0.12,0.0,59.2034645,,5.133,10.2659998,54.9082451,,820
13322,PARX,6:55,17:43,PARX,10.48,220.505,PARX,Regular,5518.0,2.0,PC_7,13215.0,13:37,13:54,JON_B,13410.0,0.17,0.0,54.9082451,,5.137,10.2790003,50.6075859,,821
13322,PARX,6:55,17:43,PARX,10.48,220.505,PARX,Regular,5518.0,1.0,JON_A,13410.0,14:05,14:17,PC_7,13215.0,0.12,0.0,69.3343277,,5.133,10.2659998,65.0391006,,824
13322,PARX,6:55,17:43,PARX,10.48,220.505,PARX,Regular,5518.0,2.0,PC_7,13215.0,14:17,14:34,JON_B,13410.0,0.17,0.0,65.0391006,,5.137,10.2790003,60.7384453,,825
13322,PARX,6:55,17:43,PARX,10.48,220.505,PARX,Regular,5518.0,1.0,JON_A,13410.0,14:45,14:57,PC_7,13215.0,0.12,0.0,78.5466537,,5.133,10.2659998,74.2514343,,828
13322,PARX,6:55,17:43,PARX,10.48,220.505,PARX,Regular,5510.0,2.0,13215,,14:57,15:14,3127,,0.17,0.01,74.2514343,,10.033,20.066,65.8559723,,290
13322,PARX,6:55,17:43,PARX,10.48,220.505,PARX,Regular,5510.0,2.0,HED_D,3127.0,15:15,15:47,PC_10,13215.0,0.32,0.0,65.855278,,10.664,21.3279991,56.9318008,,295
13317,PARX,5:58,24:33,PARX,18.35,317.832,PARX,Regular,5514.0,2.0,ÖS_H,7880.0,15:34,15:57,PC_6,13215.0,0.23,0.0,86.3421555,,8.205,16.4099998,79.4763336,,534
13319,PARX,6:25,25:57,PARX,16.11,272.896,PARX,Regular,5502.0,2.0,6480,,15:40,16:01,13330,,0.21,0.0,92.6362839,,11.944,23.8880005,82.6417236,,219
13322,PARX,6:55,17:43,PARX,10.48,220.505,PARX,Regular,5510.0,1.0,PC_10,13215.0,15:47,16:23,HED_E,3127.0,0.36,0.0,56.9318008,,11.168,22.3409996,47.5844917,,304
13317,PARX,5:58,24:33,PARX,18.35,317.832,PARX,Regular,5513.0,1.0,PC_5,13215.0,15:57,16:29,HED_E,3127.0,0.32,0.0,79.4763336,,10.088,20.1809998,71.032753,,438
13319,PARX,6:25,25:57,PARX,16.11,272.896,PARX,Regular,5515.0,1.0,PC_7,13215.0,16:10,16:36,GMV_G,7581.0,0.26,0.0,79.9633179,,9.319,18.6380005,72.1653214,,644
13320,PARX,6:35,19:16,PARX,9.53,153.249,PARX,Regular,5510.0,2.0,HED_D,3127.0,16:15,16:47,PC_10,13215.0,0.32,0.0,63.8642654,,10.664,21.3279991,54.9407883,,309
13322,PARX,6:55,17:43,PARX,10.48,220.505,PARX,Regular,5513.0,2.0,HED_D,3127.0,16:28,16:57,PC_5,13215.0,0.29,0.0,47.5405617,,9.931,19.8619995,39.2304497,,444
13317,PARX,5:58,24:33,PARX,18.35,317.832,PARX,Regular,5513.0,2.0,HED_D,3127.0,16:38,17:07,PC_5,13215.0,0.29,0.0,81.538681,,9.931,19.8619995,73.2285767,,446
13319,PARX,6:25,25:57,PARX,16.11,272.896,PARX,Regular,5515.0,2.0,GMV_H,7581.0,16:40,17:07,PC_7,13215.0,0.27,0.0,71.9547348,,9.153,18.3059998,64.295639,,647
13320,PARX,6:35,19:16,PARX,9.53,153.249,PARX,Regular,5519.0,2.0,PC_9,13215.0,16:47,17:04,JON_B,13410.0,0.17,0.01,54.9407883,,6.191,12.3870001,49.7581596,,949
13319,PARX,6:25,25:57,PARX,16.11,272.896,PARX,Regular,5510.0,1.0,PC_10,13215.0,17:07,17:41,HED_E,3127.0,0.34,0.0,64.295639,,11.168,22.3409996,54.9483299,,321
13317,PARX,5:58,24:33,PARX,18.35,317.832,PARX,Regular,5519.0,2.0,PC_9,13215.0,17:07,17:24,JON_B,13410.0,0.17,0.01,73.2285767,,6.191,12.3870001,68.0459442,,952
13322,PARX,6:55,17:43,PARX,10.48,220.505,PARX,Regular,5502.0,2.0,6480,,17:10,17:31,13330,,0.21,0.0,32.4524918,,11.944,23.8880005,22.4579296,,222
13320,PARX,6:35,19:16,PARX,9.53,153.249,PARX,Regular,5519.0,1.0,JON_A,13410.0,17:13,17:27,PC_9,13215.0,0.14,0.0,62.58815,,6.171,12.342,57.4243469,,953
13320,PARX,6:35,19:16,PARX,9.53,153.249,PARX,Regular,5510.0,1.0,PC_10,13215.0,17:27,18:01,HED_E,3127.0,0.34,0.0,57.4243469,,11.168,22.3409996,48.0770416,,326
13317,PARX,5:58,24:33,PARX,18.35,317.832,PARX,Regular,5519.0,1.0,JON_A,13410.0,17:33,17:47,PC_9,13215.0,0.14,0.0,79.8327484,,6.171,12.342,74.6689529,,955
13317,PARX,5:58,24:33,PARX,18.35,317.832,PARX,Regular,5519.0,2.0,PC_9,13215.0,17:47,18:04,JON_B,13410.0,0.17,0.01,74.6689529,,6.191,12.3870001,69.4863281,,956
13319,PARX,6:25,25:57,PARX,16.11,272.896,PARX,Regular,5510.0,2.0,HED_D,3127.0,17:56,18:27,PC_10,13215.0,0.31,0.0,79.0007935,,10.664,21.3279991,70.0773163,,329
13317,PARX,5:58,24:33,PARX,18.35,317.832,PARX,Regular,5519.0,1.0,JON_A,13410.0,18:13,18:27,PC_9,13215.0,0.14,0.0,80.6665115,,6.171,12.342,75.5027084,,959
13320,PARX,6:35,19:16,PARX,9.53,153.249,PARX,Regular,5510.0,2.0,HED_D,3127.0,18:17,18:47,PC_10,13215.0,0.3,0.0,74.7444077,,10.664,21.3279991,65.8209305,,331
13319,PARX,6:25,25:57,PARX,16.11,272.896,PARX,Regular,5510.0,1.0,PC_10,13215.0,18:27,19:01,HED_E,3127.0,0.34,0.0,70.0773163,,11.168,22.3409996,60.730011,,332
13317,PARX,5:58,24:33,PARX,18.35,317.832,PARX,Regular,5517.0,2.0,PC_3,13215.0,18:27,18:43,13329,,0.16,0.03,75.5027084,,4.783,9.5710001,71.4982834,,742
13317,PARX,5:58,24:33,PARX,18.35,317.832,PARX,Regular,5517.0,1.0,13329,,18:46,18:57,PC_3,13215.0,0.11,0.0,71.4961853,,4.645,9.28999996,67.6093216,,743
13320,PARX,6:35,19:16,PARX,9.53,153.249,PARX,Regular,5519.0,2.0,PC_9,13215.0,18:47,19:02,JON_B,13410.0,0.15,0.0,65.8209305,,6.191,12.3870001,60.6383018,,962
13317,PARX,5:58,24:33,PARX,18.35,317.832,PARX,Regular,5514.0,1.0,PC_6,13215.0,18:57,19:23,ÖS_J,7880.0,0.26,0.0,67.6093216,,8.581,17.1669998,60.4267731,,547
13319,PARX,6:25,25:57,PARX,16.11,272.896,PARX,Regular,5513.0,2.0,HED_D,3127.0,19:03,19:27,PC_5,13215.0,0.24,0.0,60.6881676,,9.931,19.8619995,52.3780518,,463
13319,PARX,6:25,25:57,PARX,16.11,272.896,PARX,Regular,5513.0,1.0,PC_5,13215.0,19:27,19:56,HED_E,3127.0,0.29,0.0,52.3780518,,10.088,20.1809998,43.9344749,,464
13317,PARX,5:58,24:33,PARX,18.35,317.832,PARX,Regular,5514.0,2.0,ÖS_H,7880.0,19:36,19:57,PC_6,13215.0,0.21,0.0,82.1935806,,8.205,16.4099998,75.3277588,,550
13317,PARX,5:58,24:33,PARX,18.35,317.832,PARX,Regular,5513.0,1.0,PC_5,13215.0,19:57,20:25,HED_E,3127.0,0.28,0.0,75.3277588,,10.088,20.1809998,66.8841858,,466
13319,PARX,6:25,25:57,PARX,16.11,272.896,PARX,Regular,5513.0,2.0,HED_D,3127.0,20:03,20:27,PC_5,13215.0,0.24,0.0,53.0305634,,9.931,19.8619995,44.7204514,,467
13319,PARX,6:25,25:57,PARX,16.11,272.896,PARX,Regular,5514.0,1.0,PC_6,13215.0,20:27,20:52,ÖS_J,7880.0,0.25,0.0,44.7204514,,8.581,17.1669998,37.5379066,,553
13317,PARX,5:58,24:33,PARX,18.35,317.832,PARX,Regular,5513.0,2.0,HED_D,3127.0,20:33,20:57,PC_5,13215.0,0.24,0.0,76.9075317,,9.931,19.8619995,68.5974274,,469
13317,PARX,5:58,24:33,PARX,18.35,317.832,PARX,Regular,5513.0,1.0,PC_5,13215.0,20:57,21:25,HED_E,3127.0,0.28,0.0,68.5974274,,10.088,20.1809998,60.1538429,,470
13319,PARX,6:25,25:57,PARX,16.11,272.896,PARX,Regular,5514.0,2.0,ÖS_H,7880.0,21:06,21:27,PC_6,13215.0,0.21,0.0,65.544075,,8.205,16.4099998,58.6782532,,556
13319,PARX,6:25,25:57,PARX,16.11,272.896,PARX,Regular,5517.0,2.0,PC_3,13215.0,21:27,21:43,13329,,0.16,0.03,58.6782532,,4.783,9.5710001,54.6738129,,754
13317,PARX,5:58,24:33,PARX,18.35,317.832,PARX,Regular,5513.0,2.0,HED_D,3127.0,21:33,21:57,PC_5,13215.0,0.24,0.0,70.4965668,,9.931,19.8619995,62.186451,,473
13319,PARX,6:25,25:57,PARX,16.11,272.896,PARX,Regular,5517.0,1.0,13329,,21:46,21:57,PC_3,13215.0,0.11,0.0,54.6717224,,4.645,9.28999996,50.7848549,,755
13319,PARX,6:25,25:57,PARX,16.11,272.896,PARX,Regular,5517.0,2.0,PC_3,13215.0,21:57,22:13,13329,,0.16,0.03,50.7848549,,4.783,9.5710001,46.7804222,,756
13317,PARX,5:58,24:33,PARX,18.35,317.832,PARX,Regular,5518.0,2.0,PC_7,13215.0,21:57,22:14,JON_B,13410.0,0.17,0.0,62.186451,,5.137,10.2790003,57.885788,,865
13317,PARX,5:58,24:33,PARX,18.35,317.832,PARX,Regular,5518.0,1.0,JON_A,13410.0,22:15,22:27,PC_7,13215.0,0.12,0.0,57.8021164,,5.133,10.2659998,53.506897,,866
13319,PARX,6:25,25:57,PARX,16.11,272.896,PARX,Regular,5517.0,1.0,13329,,22:16,22:27,PC_3,13215.0,0.11,0.0,46.7783318,,4.645,9.28999996,42.8914642,,757
13319,PARX,6:25,25:57,PARX,16.11,272.896,PARX,Regular,5513.0,1.0,PC_5,13215.0,22:27,22:55,HED_E,3127.0,0.28,0.0,42.8914642,,10.088,20.1809998,34.4478836,,476
13317,PARX,5:58,24:33,PARX,18.35,317.832,PARX,Regular,5518.0,2.0,PC_7,13215.0,22:27,22:44,JON_B,13410.0,0.17,0.0,53.506897,,5.137,10.2790003,49.2062416,,867
13317,PARX,5:58,24:33,PARX,18.35,317.832,PARX,Regular,5518.0,1.0,JON_A,13410.0,22:45,22:57,PC_7,13215.0,0.12,0.0,49.1225624,,5.133,10.2659998,44.8273468,,868
13317,PARX,5:58,24:33,PARX,18.35,317.832,PARX,Regular,5518.0,2.0,PC_7,13215.0,22:57,23:14,JON_B,13410.0,0.17,0.0,44.8273468,,5.137,10.2790003,40.5266914,,869
13319,PARX,6:25,25:57,PARX,16.11,272.896,PARX,Regular,5513.0,2.0,HED_D,3127.0,23:04,23:27,PC_5,13215.0,0.23,0.0,48.3107491,,9.931,19.8619995,40.0006371,,479
13317,PARX,5:58,24:33,PARX,18.35,317.832,PARX,Regular,5518.0,1.0,JON_A,13410.0,23:15,23:27,PC_7,13215.0,0.12,0.0,40.4430122,,5.133,10.2659998,36.1477928,,870
13319,PARX,6:25,25:57,PARX,16.11,272.896,PARX,Regular,5513.0,1.0,PC_5,13215.0,23:27,23:55,HED_E,3127.0,0.28,0.0,40.0006371,,10.088,20.1809998,31.5570526,,480
13317,PARX,5:58,24:33,PARX,18.35,317.832,PARX,Regular,5517.0,2.0,PC_3,13215.0,23:27,23:43,13329,,0.16,0.03,36.1477928,,4.783,9.5710001,32.1433601,,762
13317,PARX,5:58,24:33,PARX,18.35,317.832,PARX,Regular,5517.0,1.0,13329,,23:46,23:57,PC_3,13215.0,0.11,0.0,32.1412697,,4.645,9.28999996,28.2544022,,763
13317,PARX,5:58,24:33,PARX,18.35,317.832,PARX,Regular,5514.0,1.0,PC_6,13215.0,23:57,24:22,ÖS_J,7880.0,0.25,0.0,28.2544022,,8.581,17.1669998,21.0718575,,567
13319,PARX,6:25,25:57,PARX,16.11,272.896,PARX,Regular,5513.0,2.0,HED_D,3127.0,24:04,24:27,PC_5,13215.0,0.23,0.0,45.5477104,,9.931,19.8619995,37.2375984,,483
13319,PARX,6:25,25:57,PARX,16.11,272.896,PARX,Regular,5513.0,1.0,PC_5,13215.0,24:27,24:53,HED_E,3127.0,0.26,0.0,37.2375984,,10.088,20.1809998,28.7940197,,484
13319,PARX,6:25,25:57,PARX,16.11,272.896,PARX,Regular,5513.0,2.0,HED_D,3127.0,25:04,25:27,PC_5,13215.0,0.23,0.0,47.3288727,,9.931,19.8619995,39.0187607,,487
13319,PARX,6:25,25:57,PARX,16.11,272.896,PARX,Regular,5518.0,2.0,PC_7,13215.0,25:27,25:44,JON_B,13410.0,0.17,0.0,39.0187607,,5.137,10.2790003,34.7181053,,879
