cell_id,scale,selection_replicate,sample_family,family_replicate,selection_role,candidate_rank,candidate_seed,relative_path,instance_file_sha256,duties_json,duty_set_sha256,target_fleet,known_partition_continuous_physical_upper_bound,known_duty_certificate_set_sha256,trip_count,peak_concurrency_lb,direct_compatibility_density,service_kwh_total,service_kwh_per_duty,duty_trip_count_max,duty_trip_count_cv,scheduled_intertrip_gap_median_min,service_span_min
k04_p2,4,2,probability,2,fixed_seed_probability_2,2,2026090204,data/scale_ladder/instances/transition_gap_20260902/Practice_Custom_DutyUnion_k04_p02_20260902.csv,0b4daf650c8cc12b817b1fd96970b5982e12212b7746940ad3ce26994b020bb1,"[""13301"",""13326"",""13411"",""13413""]",e9df73304ba69b277d30d8df7441c2f9ffbaf9c9b117d6e61335d8f5b5f4e3be,4,True,34b27bbae43732e05fbc6454dad58160cefaee3f36f543195b08dde444a58202,86,4,0.058276333789,2168.96098949,542.240247372,36,0.408799903,7.0,1161
k04_p3,4,3,probability,3,fixed_seed_probability_3,3,2026090204,data/scale_ladder/instances/transition_gap_20260902/Practice_Custom_DutyUnion_k04_p03_20260902.csv,52160315d357003171cef8e1de6b3cf3584f82166c079fbe72f88e5c9ac0d927,"[""13326"",""13405"",""13410"",""13414""]",b277c1d02b47bf875034392fb0681016a2d6072fcccb796f56eb2d2a29545364,4,True,d41685d4fbd1077de04e74cee844a179f8fb935e0b438b55c22e63c5b6812910,61,4,0.067213114754,2033.13598813,508.283997033,21,0.228921968,7.0,1246
k04_p4,4,4,probability,4,fixed_seed_probability_4,4,2026090204,data/scale_ladder/instances/transition_gap_20260902/Practice_Custom_DutyUnion_k04_p04_20260902.csv,fcc78a574c74903ac543be22f0c4af6f12cde6fd636c7fa42f41afe8083894c8,"[""13305"",""13312"",""13409"",""13410""]",da8b6083f50a29ef534fe89009e768b40df90d39a7109dcddfc66c06bda388e4,4,True,78058888833af00ba42f02ce5f501862fdc443a2c4f05ce154279f993dab979a,108,4,0.058497750087,2504.0639814,626.01599535,46,0.458870803,6.0,1244
k04_p5,4,5,probability,5,fixed_seed_probability_5,5,2026090204,data/scale_ladder/instances/transition_gap_20260902/Practice_Custom_DutyUnion_k04_p05_20260902.csv,feb0bc02adee87c064b58a7a84702ae94930c7ed04cf89d8ff32d1e5834524b0,"[""13303"",""13305"",""13316uwt"",""13318""]",4840c30a4770b7670e18c559862d8a333b459630888c910674b16e8b10bb6b1c,4,True,fec0f85fc7135cb433483b1dadb1068f6fb3db5cc5c7c3e3589dbcaa3f84a9d9,138,4,0.089601184809,2060.70098506,515.175246265,54,0.350532946,2.0,1238
k04_p6,4,6,probability,6,fixed_seed_probability_6,6,2026090204,data/scale_ladder/instances/transition_gap_20260902/Practice_Custom_DutyUnion_k04_p06_20260902.csv,e276541a2aad98e73103abd19b5d8f8a67ed21adb1ef4452e0cdee6d881577b0,"[""13301"",""13320"",""13325"",""13403""]",cd19032bf04823363da717c7f9d638c9928fb21ed3b6089a88dcd393bf55ccf1,4,True,812ca36d9ec08b69339354ff42bbcf4d214d14a2a822523a53a744f72b89a4c1,108,4,0.068362755279,2119.43698446,529.859246115,42,0.452094652,3.0,1257
k04_xtrip,4,7,stress,1,trip_heavy,99,2026090204,data/scale_ladder/instances/transition_gap_20260902/Practice_Custom_DutyUnion_k04_xtrip_20260902.csv,32109d6fc2ac10de92758df81086710f8b4733166b264a5e6ba48316e775f817,"[""13302"",""13303"",""13325"",""13405""]",30ae9f726755e638906012d7ebdcc56263e0b9d34931df424746c8afada788a3,4,True,b160b60f3b89e7c229b163a18bd41e8cb61753d372b2776c753835e60fdeec78,159,4,0.073640633708,2713.94197636,678.48549409,54,0.403448212,2.0,1260
k04_xgap,4,8,stress,3,tight_gap,132,2026090204,data/scale_ladder/instances/transition_gap_20260902/Practice_Custom_DutyUnion_k04_xgap_20260902.csv,10c556ff303ab2c29695ea283e044c48f1dcfa11e6865d6ebd6d579a463cad58,"[""13302"",""13303"",""13307"",""13323""]",1f044da1e24eee61bafe7fb4f0185fe260f802be6abc869484fbac4354c2858f,4,True,98dab4b41ab73ae6747106d960a038175a0206c6a64620eeaed60b9afea2482a,127,4,0.086739157605,1909.67498308,477.41874577,54,0.644082937,1.0,1260
k04_xenergy,4,9,stress,2,energy_heavy,488,2026090204,data/scale_ladder/instances/transition_gap_20260902/Practice_Custom_DutyUnion_k04_xenergy_20260902.csv,b26b2dcc51d8deb0eef18387cd9c064e759bc03f2710d068e217b9bee3c35c0d,"[""13301"",""13302"",""13303"",""13404""]",d6d9fabce288d20ef5b3fbed9981301f6f616623e735401f085fd55988a804d3,4,True,7cf7cc872fbcba31612243310b615429029b74696a5548b0596a607ff5a36f1c,157,4,0.066389024988,2815.12598022,703.781495055,54,0.368932241,3.0,1260
k06_p1,6,1,probability,1,fixed_seed_probability_1,1,2026090206,data/scale_ladder/instances/transition_gap_20260902/Practice_Custom_DutyUnion_k06_p01_20260902.csv,9a8deecb383848a4e132e902035bae70b1d739c67384e5b09911fac321e14fdf,"[""13306"",""13312"",""13323"",""13324t"",""13325"",""13409""]",2f3d5b695065294acf134f67d80689b1960141ce947413e75521efec44edc6f1,6,True,4e847619ccad32ca4a9f27112f44eaa697a61fc2363be99dcd05afe9befd1459,161,6,0.070652173913,3045.94097387,507.656828978,46,0.512977302,3.0,1227
k06_p2,6,2,probability,2,fixed_seed_probability_2,2,2026090206,data/scale_ladder/instances/transition_gap_20260902/Practice_Custom_DutyUnion_k06_p02_20260902.csv,13709767b739c7331e93be17fb218f4992ed36275a7f4b05843f6c4cbe17501d,"[""13307"",""13313"",""13318"",""13324muw"",""13403"",""13406""]",8a35f7501192ac7b9b04f6f0c8692400638fe37321f656caf3f12a8db401944b,6,True,d9619fc107023726782a500ea43476932cdad1e6d3dbbb2743bf6e4a39952025,130,6,0.062492546213,2936.0889699,489.34816165,37,0.440816886,4.0,1236
k06_p3,6,3,probability,3,fixed_seed_probability_3,3,2026090206,data/scale_ladder/instances/transition_gap_20260902/Practice_Custom_DutyUnion_k06_p03_20260902.csv,3b85fccd9f350fd3a403de9d6a12637ba0b60a272cddef1da12019e899310fbf,"[""13308"",""13310"",""13316m"",""13402"",""13405"",""13408""]",24d59f8944011e44a0c3b85faf1c2aa3ddc06ce44a890ab989e20fcec1772a44,6,True,f772fad22f7f14f6ff0dc1f7f8b00a7d2c79e73fff8fda0ba3f263b951213038,119,6,0.05440820396,3030.73097962,505.121829937,31,0.347395405,7.0,1137
k06_p4,6,4,probability,4,fixed_seed_probability_4,4,2026090206,data/scale_ladder/instances/transition_gap_20260902/Practice_Custom_DutyUnion_k06_p04_20260902.csv,f171dfd6f66764e8c71ae9a0bd7baeaf5a7b6bfa44cc1746f3a3f8b0acd3fe35,"[""13312"",""13320"",""13322"",""13324t"",""13325"",""13411""]",207ec060e7decc9fb32d7df1f9b09f9a44838999df75c2243c9ffdc1b0c303cc,6,True,cf15a1ef3386ff36842f4145e202803e3f6a214da94617fdba30d244972a16f2,162,6,0.079671804309,2947.74597339,491.290995565,46,0.467997319,3.0,1208
k06_p5,6,5,probability,5,fixed_seed_probability_5,5,2026090206,data/scale_ladder/instances/transition_gap_20260902/Practice_Custom_DutyUnion_k06_p05_20260902.csv,c0ea7ac3ae34f872a4eaa6cd803b5c2a80066d3906eb98adea0e3742fd3df072,"[""13303"",""13307"",""13322"",""13404"",""13407"",""13408""]",c4398314d683c333aba0fa499fa81171e3d318ff16df5bb56354cc648a8ebe41,6,True,6256d31d90ac2bad7eae4f80d759ea2b52acee51444d507dc1bcac2e6441f077,140,6,0.053751284687,3266.16497982,544.36082997,54,0.618424595,5.5,1238
k06_p6,6,6,probability,6,fixed_seed_probability_6,6,2026090206,data/scale_ladder/instances/transition_gap_20260902/Practice_Custom_DutyUnion_k06_p06_20260902.csv,970242710a6e2daf14148e066b0ef3e99354b4abb2ef3b8b879af6c8eaa13aab,"[""13305"",""13310"",""13311"",""13316uwt"",""13317"",""13412""]",a2c31c2f1687543f6e3d5238e8304b86c925c32c3d1d5726a0c5afbe12df0d97,6,True,bf1e41bc87799f9c1a73b754ba3fe15e3212d29ad42c975360c99a9d5d338641,141,6,0.080547112462,2682.04797948,447.00799658,37,0.344610798,3.0,1184
k06_xenergy,6,7,stress,2,energy_heavy,182,2026090206,data/scale_ladder/instances/transition_gap_20260902/Practice_Custom_DutyUnion_k06_xenergy_20260902.csv,b20ca843e26ccbd80bceaa6256cece3ed193658a41ec63b9f538c894fe6aba03,"[""13312"",""13403"",""13407"",""13410"",""13412"",""13413""]",9f5fde9875f90ef3570403e95a42a13f7905e214684e06169b5d6298a8e35564,6,True,f26ae915341282de035dbb57ba4800724e152e68fcd1de2835b6e7a4a7394a30,122,6,0.043761007993,3918.59097316,653.098495527,46,0.566226755,7.0,1266
k06_xtrip,6,8,stress,1,trip_heavy,319,2026090206,data/scale_ladder/instances/transition_gap_20260902/Practice_Custom_DutyUnion_k06_xtrip_20260902.csv,2f8c1466dd8c6cd626e502254020c73f60b63a6eccd80f1ffd1d53f310eb1e11,"[""13302"",""13304"",""13306"",""13308"",""13317"",""13325""]",7cd760263349c067785bfe1ce5722cfe64173b827eff7844e9c0686907423032,6,True,3352f19b9d7b3b4411db07950198f23c7edc6ad387ba604314687062ec58047b,227,6,0.07917819968,3564.07397018,594.012328363,50,0.178889344,2.0,1257
k06_xgap,6,9,stress,3,tight_gap,486,2026090206,data/scale_ladder/instances/transition_gap_20260902/Practice_Custom_DutyUnion_k06_xgap_20260902.csv,46e0b6617b5004af18e9b65e1470e217418f62d770c6e06c3b5f068c967f88c3,"[""13301"",""13302"",""13304"",""13312"",""13316m"",""13319""]",861583c4b7b5f3d1345b6903b81344bc37a7af2830181c108977d6f9553540e8,6,True,67f75879faa5eab8a66c25be11e4366db3a7fd9dab275ab74ce571c88eb4d293,219,6,0.079845838046,3466.29697191,577.716161985,50,0.261233511,2.0,1260
k07_p1,7,1,probability,1,fixed_seed_probability_1,1,2026090207,data/scale_ladder/instances/transition_gap_20260902/Practice_Custom_DutyUnion_k07_p01_20260902.csv,b1969eaafd26f7718e5de68b06f7aef58dc06ed8d42fb454008ddd8114c3da99,"[""13306"",""13312"",""13326"",""13401"",""13404"",""13413"",""13414""]",a811e595b009d98bc86dd7068b14c749ab540648a9f309f928338429c308a5ec,7,True,9867cdb6fe9a82c59374f1f2c3fa43cf9b1b948afab19fd776410516682c80c4,153,7,0.048761609907,3898.57497377,556.939281967,46,0.52303919,7.0,1259
k07_p2,7,2,probability,2,fixed_seed_probability_2,2,2026090207,data/scale_ladder/instances/transition_gap_20260902/Practice_Custom_DutyUnion_k07_p02_20260902.csv,d4ae1620c91c5442bd85df4c2261cac14177e9ceaaa60da9c7115cc08bd3749f,"[""13307"",""13313"",""13318"",""13320"",""13321"",""13405"",""13407""]",8b190818148e6c3aeecd6593067a0de3cf41654a4e5c7019efbd0df24e2ae738,7,True,3ead67c08bdc4fb7c85f4075328b76bcdc8ae88cdac8409d1517580f4fc3d0bb,153,7,0.062091503268,3381.95896734,483.136995334,37,0.400670121,4.0,1216
k07_p3,7,3,probability,3,fixed_seed_probability_3,3,2026090207,data/scale_ladder/instances/transition_gap_20260902/Practice_Custom_DutyUnion_k07_p03_20260902.csv,af9389b3f7a9a0a9dafa672f095e2896b965a2211330eec4c500593f5215a770,"[""13302"",""13305"",""13306"",""13310"",""13401"",""13403"",""13412""]",4fd3bc4b351a9bc49eea17b9954d75133a9b60ca624a0617666302605ba8b790,7,True,f22f7cc490db1aaf3c1c47ad3cb7e1a2835c44882d469beded5421a376300f48,175,7,0.059310344828,3815.37096834,545.052995477,50,0.493616392,4.0,1278
k07_p4,7,4,probability,4,fixed_seed_probability_4,4,2026090207,data/scale_ladder/instances/transition_gap_20260902/Practice_Custom_DutyUnion_k07_p04_20260902.csv,d912b95612569619a81befe5b6575ae4f671c6a9585807a4c4612e74e8b10b75,"[""13305"",""13321"",""13324t"",""13402"",""13406"",""13407"",""13409""]",4fe2f4bfa5f7d781778b01e7c22f609de788f1d2a3f8ceeb2ff192ac97598e35,7,True,f890562d8381b1395ae24b15a6cb493169472a6a7134e98dd23ce09bc4e5a3f2,135,7,0.04555002764,3899.22597547,557.03228221,30,0.253588782,7.0,1256
k07_p5,7,5,probability,5,fixed_seed_probability_5,5,2026090207,data/scale_ladder/instances/transition_gap_20260902/Practice_Custom_DutyUnion_k07_p05_20260902.csv,95a2da931fc4c98d23082e9c2a4aba712e693edb5a48fb83431ff5d4ad1193b7,"[""13311"",""13314"",""13323"",""13324t"",""13326"",""13408"",""13409""]",d8eda3afc11391a2140157136e9887bbd3e32802b087293eb4d071ee4adc9cbe,7,True,95aaa9f9557f0bfea432f07b0f6e8a386eb1b75e6ba176b5f24a836fcda1662c,105,7,0.071978021978,2546.77998342,363.825711917,21,0.271386797,7.0,1199
k07_p6,7,6,probability,6,fixed_seed_probability_6,6,2026090207,data/scale_ladder/instances/transition_gap_20260902/Practice_Custom_DutyUnion_k07_p06_20260902.csv,7d34c5a3071afd9bc82d93562f64ccac07a43a1f93090ad095e00b96d7d8a5c7,"[""13313"",""13319"",""13320"",""13324t"",""13403"",""13411"",""13412""]",9a57eab1ca62b5193c436781b9ba13d44a1c588ab3b946ff2345246856a2ad8c,7,True,e9784dff840cace836b5b4e6bee1714c8dc9d23626629ba9dc7df42f5adcb518,141,7,0.054407294833,3512.21396684,501.744852406,37,0.400191092,7.0,1257
k07_xgap,7,7,stress,3,tight_gap,233,2026090207,data/scale_ladder/instances/transition_gap_20260902/Practice_Custom_DutyUnion_k07_xgap_20260902.csv,f4299154bdb284b19475b3b884fb217283db06da0cb783f60787da5cb59981e3,"[""13301"",""13302"",""13307"",""13314"",""13323"",""13324t"",""13325""]",f70bd1e42ec4825116ff828270789a4c611875c37282c2ea9ebf0880412ccf2c,7,True,4888a48cc8fc8037e8a1e5b33aad5441d14f4378834d6f7895e1d416cd7f25b9,185,7,0.08196239718,3039.91697453,434.273853504,50,0.561173767,2.0,1260
k07_xtrip,7,8,stress,1,trip_heavy,433,2026090207,data/scale_ladder/instances/transition_gap_20260902/Practice_Custom_DutyUnion_k07_xtrip_20260902.csv,c4af5350b010ead4e48924f6de81bff11d0ab1fdf56f834b7694d16f1918cbac,"[""13302"",""13303"",""13312"",""13318"",""13319"",""13325"",""13405""]",ac394c108a7597651449f9b51bd0b1502ee09aa5a114fac1d2a99403bf31126e,7,True,0db93363720847a5868bb77fda2dacb9c839f7c4cd40d6907270acf8721fb34b,265,7,0.074757004002,4428.69595983,632.670851404,54,0.353107549,2.0,1260
k07_xenergy,7,9,stress,2,energy_heavy,473,2026090207,data/scale_ladder/instances/transition_gap_20260902/Practice_Custom_DutyUnion_k07_xenergy_20260902.csv,0f69b42121f03ec445b87b975b5d63c7ba9289c698b99a9840c48e893c4b3bf8,"[""13301"",""13303"",""13324muw"",""13325"",""13404"",""13407"",""13409""]",54215e27c521a203d8fd61482c30eeb2e19984f0928212f96d4cbcf3e9f71005,7,True,a265fe55390105b984fa7f06de3cbc97ce737e4271eb7b7d604dcadd7808eb8d,200,7,0.052663316583,4450.91897112,635.845567303,54,0.498096376,4.0,1257
