Identifier,From1,Start1,End1,To1,Distance1,Usage kWh,count_trip_id,Ordered_Trip_ID
Regular,2190,6:28,7:24,4808,20.865,41.7299995,52,18
Regular,PC_7,6:30,6:54,GMV_G,9.319,18.6380005,53,579
Regular,HED_D,6:33,6:57,PC_5,9.931,19.8619995,54,368
Regular,JON_A,6:33,6:47,PC_9,6.171,12.342,55,888
Regular,4808,6:34,7:31,2190,21.25,42.5,56,19
Regular,ÖS_H,6:34,6:57,PC_6,8.205,16.4099998,57,494
Regular,HED_D,6:37,7:07,PC_10,10.664,21.3279991,58,232
Regular,PC_5,6:37,7:09,HED_E,10.088,20.1809998,59,369
Regular,PC_7,6:37,6:54,JON_B,5.137,10.2790003,60,777
Regular,2190,6:38,7:35,4808,20.865,41.7299995,61,20
Regular,13329,6:40,7:00,6480,11.706,23.4120007,62,214
Regular,4808,6:42,7:40,2190,21.25,42.5,63,21
Regular,GMV_H,6:43,7:07,PC_7,9.153,18.3059998,64,580
Regular,PC_10,6:47,7:23,HED_E,11.168,22.3409996,65,233
Regular,PC_5,6:47,7:19,HED_E,10.088,20.1809998,66,370
Regular,PC_9,6:47,7:02,JON_B,6.191,12.3870001,67,889
Regular,2190,6:48,7:45,4808,20.865,41.7299995,68,22
Regular,4808,6:51,7:49,2190,21.25,42.5,69,23
Regular,HED_D,6:53,7:17,PC_5,9.931,19.8619995,70,371
Regular,13421,6:55,7:13,6480,10.809,21.618,71,204
Regular,HED_D,6:57,7:27,PC_10,10.664,21.3279991,72,234
Regular,PC_6,6:57,7:24,ÖS_J,8.581,17.1669998,73,495
Regular,PC_7,6:57,7:14,JON_B,5.137,10.2790003,74,779
Regular,GMV_H,7:00,7:27,PC_7,9.153,18.3059998,75,583
Regular,4808,7:01,8:01,2190,21.25,42.5,76,25
Regular,JON_A,7:05,7:17,PC_7,5.133,10.2659998,77,780
Regular,HED_D,7:07,7:37,PC_10,10.664,21.3279991,78,235
Regular,PC_10,7:07,7:44,HED_E,11.168,22.3409996,79,236
Regular,PC_9,7:07,7:22,JON_B,6.191,12.3870001,80,891
Regular,2190,7:09,8:08,4808,20.865,41.7299995,81,26
Regular,13329,7:10,7:31,6480,11.706,23.4120007,82,215
Regular,HED_D,7:10,7:37,PC_5,9.931,19.8619995,83,374
Regular,PC_7,7:10,7:34,GMV_G,9.319,18.6380005,84,584
Regular,4808,7:11,8:11,2190,21.25,42.5,85,27
Regular,JON_A,7:13,7:27,PC_9,6.171,12.342,86,892
Regular,HED_D,7:17,7:47,PC_10,10.664,21.3279991,87,237
Regular,PC_10,7:17,7:54,HED_E,11.168,22.3409996,88,238
Regular,PC_5,7:17,7:50,HED_E,10.088,20.1809998,89,375
Regular,PC_7,7:17,7:34,JON_B,5.137,10.2790003,90,781
Regular,2190,7:20,8:19,4808,20.865,41.7299995,91,28
Regular,4808,7:21,8:21,2190,21.25,42.5,92,29
Regular,13311,7:21,7:27,PC_7,1.938,3.87599993,93,782
Regular,3127,7:22,7:36,13215,9.735,19.4699993,94,240
Regular,13421,7:25,7:44,6480,10.809,21.618,95,205
Regular,JON_A,7:25,7:37,PC_7,5.133,10.2659998,96,783
Regular,PC_10,7:27,8:04,HED_E,11.168,22.3409996,97,242
Regular,PC_5,7:27,8:01,HED_E,10.088,20.1809998,98,376
Regular,PC_9,7:27,7:42,JON_B,6.191,12.3870001,99,893
Regular,HED_D,7:30,7:57,PC_5,9.931,19.8619995,100,377
Regular,PC_7,7:30,7:54,GMV_G,9.319,18.6380005,101,586
Regular,4808,7:31,8:31,2190,21.25,42.5,102,31
Regular,JON_A,7:33,7:47,PC_9,6.171,12.342,103,894
Regular,ÖS_H,7:34,7:57,PC_6,8.205,16.4099998,104,498
Regular,PC_10,7:37,8:14,HED_E,11.168,22.3409996,105,244
Regular,PC_5,7:37,8:11,HED_E,10.088,20.1809998,106,378
Regular,PC_7,7:37,7:54,JON_B,5.137,10.2790003,107,784
Regular,2190,7:39,8:39,4808,20.865,41.7299995,108,32
Regular,13329,7:40,8:01,6480,11.706,23.4120007,109,216
Regular,GMV_H,7:40,8:07,PC_7,9.153,18.3059998,110,587
Regular,PC_9,7:40,7:45,13722,2.59,5.17999983,111,895
Regular,13311,7:41,7:47,PC_7,1.938,3.87599993,112,785
Regular,4808,7:42,8:42,2190,21.25,42.5,113,33
Regular,JON_A,7:45,7:57,PC_7,5.133,10.2659998,114,786
Regular,3127,7:46,8:00,13215,9.735,19.4699993,115,245
Regular,PC_5,7:47,8:20,HED_E,10.088,20.1809998,116,379
Regular,13722,7:47,7:52,PC_9,2.518,5.03599977,117,896
Regular,PC_9,7:47,8:02,JON_B,6.191,12.3870001,118,897
Regular,2190,7:49,8:49,4808,20.865,41.7299995,119,34
Regular,PC_7,7:50,8:14,GMV_G,9.319,18.6380005,120,588
Regular,4808,7:52,8:52,2190,21.25,42.5,121,35
Regular,3127,7:53,8:07,13215,9.735,19.4699993,122,247
Regular,JON_A,7:53,8:07,PC_9,6.171,12.342,123,898
Regular,13421,7:55,8:14,6480,10.809,21.618,124,206
Regular,PC_10,7:57,8:34,HED_E,11.168,22.3409996,125,248
Regular,HED_D,7:57,8:27,PC_10,10.664,21.3279991,126,249
Regular,PC_5,7:57,8:30,HED_E,10.088,20.1809998,127,381
Regular,PC_3,7:57,8:13,13329,4.783,9.5710001,128,696
Regular,PC_7,7:57,8:14,JON_B,5.137,10.2790003,129,787
Regular,2190,8:00,8:59,4808,20.865,41.7299995,130,36
Regular,GMV_H,8:00,8:27,PC_7,9.153,18.3059998,131,589
Regular,JON_A,8:05,8:17,PC_7,5.133,10.2659998,132,788
Regular,PC_5,8:07,8:40,HED_E,10.088,20.1809998,133,382
Regular,PC_9,8:07,8:22,JON_B,6.191,12.3870001,134,899
Regular,2190,8:09,9:09,4808,20.865,41.7299995,135,38
Regular,13329,8:10,8:30,6480,11.706,23.4120007,136,217
Regular,PC_7,8:10,8:34,GMV_G,9.319,18.6380005,137,590
Regular,HED_D,8:12,8:37,PC_5,9.931,19.8619995,138,383
Regular,3127,8:13,8:27,13215,9.735,19.4699993,139,252
Regular,JON_A,8:13,8:27,PC_9,6.171,12.342,140,900
Regular,4808,8:15,9:14,2190,21.25,42.5,141,39
Regular,13329,8:15,8:27,PC_3,4.645,9.28999996,142,697
Regular,HED_D,8:17,8:47,PC_10,10.664,21.3279991,143,253
Regular,PC_5,8:17,8:49,HED_E,10.088,20.1809998,144,384
Regular,PC_7,8:17,8:34,JON_B,5.137,10.2790003,145,789
Regular,2190,8:20,9:19,4808,20.865,41.7299995,146,40
Regular,GMV_H,8:20,8:47,PC_7,9.153,18.3059998,147,591
Regular,JON_A,8:25,8:37,PC_7,5.133,10.2659998,148,790
Regular,4808,8:26,9:24,2190,21.25,42.5,149,41
Regular,PC_10,8:27,9:03,HED_E,11.168,22.3409996,150,254
Regular,PC_5,8:27,8:59,HED_E,10.088,20.1809998,151,385
Regular,PC_6,8:27,8:54,ÖS_J,8.581,17.1669998,152,501
Regular,PC_9,8:27,8:42,JON_B,6.191,12.3870001,153,901
Regular,2190,8:30,9:29,4808,20.865,41.7299995,154,42
Regular,PC_7,8:30,8:54,GMV_G,9.319,18.6380005,155,592
Regular,HED_D,8:32,8:57,PC_5,9.931,19.8619995,156,386
Regular,JON_A,8:33,8:47,PC_9,6.171,12.342,157,902
Regular,PC_5,8:37,9:08,HED_E,10.088,20.1809998,158,387
Regular,PC_7,8:37,8:54,JON_B,5.137,10.2790003,159,791
Regular,2190,8:40,9:39,4808,20.865,41.7299995,160,44
Regular,13329,8:40,8:59,6480,11.706,23.4120007,161,218
Regular,GMV_H,8:40,9:07,PC_7,9.153,18.3059998,162,594
Regular,JON_A,8:45,8:57,PC_7,5.133,10.2659998,163,792
Regular,4808,8:46,9:42,2190,21.25,42.5,164,45
Regular,PC_10,8:47,9:23,HED_E,11.168,22.3409996,165,256
Regular,PC_9,8:47,9:02,JON_B,6.191,12.3870001,166,904
Regular,2190,8:50,9:49,4808,20.865,41.7299995,167,46
Regular,PC_7,8:50,9:14,GMV_G,9.319,18.6380005,168,595
Regular,HED_D,8:52,9:17,PC_5,9.931,19.8619995,169,388
Regular,4808,8:56,9:52,2190,21.25,42.5,170,47
Regular,PC_3,8:57,9:13,13329,4.783,9.5710001,171,700
Regular,PC_7,8:57,9:14,JON_B,5.137,10.2790003,172,793
Regular,2190,8:59,9:57,4808,20.865,41.7299995,173,48
Regular,GMV_H,9:02,9:27,PC_7,9.153,18.3059998,174,596
Regular,JON_A,9:03,9:17,PC_9,6.171,12.342,175,906
Regular,ÖS_H,9:05,9:27,PC_6,8.205,16.4099998,176,504
Regular,JON_A,9:05,9:17,PC_7,5.133,10.2659998,177,794
Regular,4808,9:06,10:02,2190,21.25,42.5,178,49
Regular,PC_7,9:10,9:34,GMV_G,9.319,18.6380005,179,598
Regular,HED_D,9:12,9:37,PC_5,9.931,19.8619995,180,390
Regular,13329,9:15,9:27,PC_3,4.645,9.28999996,181,701
Regular,4808,9:16,10:11,2190,21.25,42.5,182,51
Regular,PC_10,9:17,9:53,HED_E,11.168,22.3409996,183,257
Regular,PC_5,9:17,9:48,HED_E,10.088,20.1809998,184,391
Regular,PC_7,9:17,9:34,JON_B,5.137,10.2790003,185,795
Regular,HED_D,9:18,9:47,PC_10,10.664,21.3279991,186,258
Regular,2190,9:20,10:17,4808,20.865,41.7299995,187,52
Regular,GMV_H,9:22,9:47,PC_7,9.153,18.3059998,188,599
Regular,JON_A,9:25,9:37,PC_7,5.133,10.2659998,189,796
Regular,4808,9:26,10:21,2190,21.25,42.5,190,53
Regular,PC_6,9:27,9:53,ÖS_J,8.581,17.1669998,191,505
Regular,PC_3,9:27,9:43,13329,4.783,9.5710001,192,702
Regular,2190,9:30,10:27,4808,20.865,41.7299995,193,54
Regular,PC_7,9:30,9:54,GMV_G,9.319,18.6380005,194,600
Regular,4808,9:36,10:31,2190,21.25,42.5,195,55
Regular,PC_5,9:37,10:08,HED_E,10.088,20.1809998,196,393
Regular,PC_7,9:37,9:54,JON_B,5.137,10.2790003,197,797
Regular,2190,9:40,10:37,4808,20.865,41.7299995,198,56
Regular,GMV_H,9:42,10:07,PC_7,9.153,18.3059998,199,601
Regular,4808,9:44,10:39,2190,21.25,42.5,200,57
Regular,13329,9:45,9:57,PC_3,4.645,9.28999996,201,703
Regular,JON_A,9:45,9:57,PC_7,5.133,10.2659998,202,798
Regular,PC_9,9:47,10:02,JON_B,6.191,12.3870001,203,909
Regular,HED_D,9:48,10:17,PC_10,10.664,21.3279991,204,260
Regular,2190,9:50,10:47,4808,20.865,41.7299995,205,58
Regular,PC_7,9:50,10:14,GMV_G,9.319,18.6380005,206,602
Regular,HED_D,9:53,10:17,PC_5,9.931,19.8619995,207,394
Regular,4808,9:54,10:49,2190,21.25,42.5,208,59
Regular,PC_5,9:57,10:28,HED_E,10.088,20.1809998,209,395
Regular,PC_6,9:57,10:23,ÖS_J,8.581,17.1669998,210,508
Regular,2190,10:00,10:57,4808,20.865,41.7299995,211,60
Regular,GMV_H,10:02,10:27,PC_7,9.153,18.3059998,212,603
Regular,4808,10:04,10:59,2190,21.25,42.5,213,61
Regular,JON_A,10:04,10:17,PC_9,6.171,12.342,214,910
Regular,ÖS_H,10:05,10:27,PC_6,8.205,16.4099998,215,509
Regular,JON_A,10:05,10:17,PC_7,5.133,10.2659998,216,800
Regular,PC_7,10:10,10:34,GMV_G,9.319,18.6380005,217,604
Regular,HED_D,10:13,10:37,PC_5,9.931,19.8619995,218,396
Regular,PC_10,10:17,10:53,HED_E,11.168,22.3409996,219,261
Regular,PC_5,10:17,10:48,HED_E,10.088,20.1809998,220,397
Regular,PC_7,10:17,10:34,JON_B,5.137,10.2790003,221,801
Regular,PC_9,10:17,10:32,JON_B,6.191,12.3870001,222,911
Regular,HED_D,10:18,10:47,PC_10,10.664,21.3279991,223,262
Regular,2190,10:20,11:17,4808,20.865,41.7299995,224,64
Regular,GMV_H,10:22,10:47,PC_7,9.153,18.3059998,225,605
Regular,4808,10:24,11:19,2190,21.25,42.5,226,65
Regular,PC_3,10:27,10:43,13329,4.783,9.5710001,227,706
Regular,2190,10:30,11:27,4808,20.865,41.7299995,228,66
Regular,PC_7,10:30,10:54,GMV_G,9.319,18.6380005,229,606
Regular,HED_D,10:33,10:57,PC_5,9.931,19.8619995,230,398
Regular,4808,10:34,11:29,2190,21.25,42.5,231,67
Regular,JON_A,10:34,10:47,PC_9,6.171,12.342,232,912
Regular,ÖS_H,10:35,10:57,PC_6,8.205,16.4099998,233,512
Regular,PC_5,10:37,11:08,HED_E,10.088,20.1809998,234,399
Regular,2190,10:40,11:37,4808,20.865,41.7299995,235,68
Regular,GMV_H,10:42,11:07,PC_7,9.153,18.3059998,236,607
Regular,4808,10:44,11:39,2190,21.25,42.5,237,69
Regular,13329,10:45,10:57,PC_3,4.645,9.28999996,238,708
Regular,JON_A,10:45,10:57,PC_7,5.133,10.2659998,239,804
Regular,PC_10,10:47,11:23,HED_E,11.168,22.3409996,240,263
Regular,PC_9,10:47,11:02,JON_B,6.191,12.3870001,241,913
Regular,2190,10:49,11:47,4808,20.865,41.7299995,242,70
Regular,PC_7,10:50,11:14,GMV_G,9.319,18.6380005,243,608
Regular,HED_D,10:52,11:17,PC_5,9.931,19.8619995,244,400
Regular,4808,10:54,11:49,2190,21.25,42.5,245,71
Regular,PC_5,10:57,11:28,HED_E,10.088,20.1809998,246,401
Regular,PC_6,10:57,11:23,ÖS_J,8.581,17.1669998,247,513
Regular,PC_3,10:57,11:13,13329,4.783,9.5710001,248,710
Regular,PC_7,10:57,11:14,JON_B,5.137,10.2790003,249,805
Regular,2190,10:59,11:57,4808,20.865,41.7299995,250,72
Regular,GMV_H,11:02,11:27,PC_7,9.153,18.3059998,251,609
Regular,4808,11:04,11:59,2190,21.25,42.5,252,73
Regular,JON_A,11:05,11:17,PC_7,5.133,10.2659998,253,806
Regular,2190,11:09,12:07,4808,20.865,41.7299995,254,74
Regular,PC_7,11:10,11:34,GMV_G,9.319,18.6380005,255,611
Regular,HED_D,11:12,11:37,PC_5,9.931,19.8619995,256,402
Regular,13329,11:15,11:27,PC_3,4.645,9.28999996,257,711
Regular,PC_5,11:17,11:48,HED_E,10.088,20.1809998,258,403
Regular,PC_7,11:17,11:34,JON_B,5.137,10.2790003,259,807
Regular,HED_D,11:18,11:47,PC_10,10.664,21.3279991,260,266
Regular,GMV_H,11:22,11:47,PC_7,9.153,18.3059998,261,612
Regular,4808,11:24,12:19,2190,21.25,42.5,262,77
Regular,JON_A,11:25,11:37,PC_7,5.133,10.2659998,263,808
Regular,PC_6,11:27,11:53,ÖS_J,8.581,17.1669998,264,516
Regular,2190,11:29,12:27,4808,20.865,41.7299995,265,78
Regular,PC_7,11:30,11:54,GMV_G,9.319,18.6380005,266,613
Regular,HED_D,11:32,11:57,PC_5,9.931,19.8619995,267,404
Regular,4808,11:34,12:29,2190,21.25,42.5,268,79
Regular,ÖS_H,11:35,11:57,PC_6,8.205,16.4099998,269,517
Regular,PC_5,11:37,12:08,HED_E,10.088,20.1809998,270,405
Regular,PC_7,11:37,11:54,JON_B,5.137,10.2790003,271,809
Regular,2190,11:39,12:37,4808,20.865,41.7299995,272,80
Regular,GMV_H,11:42,12:07,PC_7,9.153,18.3059998,273,615
Regular,4808,11:44,12:39,2190,21.25,42.5,274,81
Regular,JON_A,11:45,11:57,PC_7,5.133,10.2659998,275,810
Regular,PC_9,11:47,12:02,JON_B,6.191,12.3870001,276,917
Regular,HED_D,11:48,12:17,PC_10,10.664,21.3279991,277,268
Regular,2190,11:49,12:47,4808,20.865,41.7299995,278,82
Regular,PC_7,11:50,12:14,GMV_G,9.319,18.6380005,279,616
Regular,HED_D,11:52,12:17,PC_5,9.931,19.8619995,280,406
Regular,4808,11:54,12:49,2190,21.25,42.5,281,83
Regular,PC_5,11:57,12:28,HED_E,10.088,20.1809998,282,407
Regular,PC_3,11:57,12:13,13329,4.783,9.5710001,283,714
Regular,PC_7,11:57,12:14,JON_B,5.137,10.2790003,284,811
Regular,2190,11:59,12:57,4808,20.865,41.7299995,285,84
Regular,GMV_H,12:02,12:27,PC_7,9.153,18.3059998,286,617
Regular,4808,12:04,12:59,2190,21.25,42.5,287,85
Regular,JON_A,12:04,12:17,PC_9,6.171,12.342,288,918
Regular,ÖS_H,12:05,12:27,PC_6,8.205,16.4099998,289,520
Regular,JON_A,12:05,12:17,PC_7,5.133,10.2659998,290,812
Regular,2190,12:09,13:07,4808,20.865,41.7299995,291,86
Regular,PC_7,12:10,12:34,GMV_G,9.319,18.6380005,292,619
Regular,HED_D,12:12,12:37,PC_5,9.931,19.8619995,293,409
Regular,4808,12:14,13:09,2190,21.25,42.5,294,87
Regular,13329,12:15,12:27,PC_3,4.645,9.28999996,295,715
Regular,PC_10,12:17,12:52,HED_E,11.168,22.3409996,296,270
Regular,PC_5,12:17,12:48,HED_E,10.088,20.1809998,297,410
Regular,PC_7,12:17,12:34,JON_B,5.137,10.2790003,298,813
Regular,PC_9,12:17,12:32,JON_B,6.191,12.3870001,299,919
Regular,GMV_H,12:22,12:47,PC_7,9.153,18.3059998,300,620
Regular,JON_A,12:25,12:37,PC_7,5.133,10.2659998,301,814
Regular,PC_6,12:27,12:53,ÖS_J,8.581,17.1669998,302,521
Regular,PC_3,12:27,12:43,13329,4.783,9.5710001,303,716
Regular,2190,12:29,13:27,4808,20.865,41.7299995,304,90
Regular,PC_7,12:30,12:54,GMV_G,9.319,18.6380005,305,621
Regular,HED_D,12:32,12:57,PC_5,9.931,19.8619995,306,411
Regular,4808,12:34,13:30,2190,21.25,42.5,307,91
Regular,JON_A,12:34,12:47,PC_9,6.171,12.342,308,920
Regular,PC_5,12:37,13:08,HED_E,10.088,20.1809998,309,413
Regular,PC_7,12:37,12:54,JON_B,5.137,10.2790003,310,815
Regular,2190,12:39,13:37,4808,20.865,41.7299995,311,92
Regular,GMV_H,12:42,13:07,PC_7,9.153,18.3059998,312,623
Regular,4808,12:44,13:40,2190,21.25,42.5,313,93
Regular,13329,12:45,12:57,PC_3,4.645,9.28999996,314,717
Regular,JON_A,12:45,12:57,PC_7,5.133,10.2659998,315,816
Regular,PC_9,12:47,13:02,JON_B,6.191,12.3870001,316,921
Regular,2190,12:49,13:47,4808,20.865,41.7299995,317,94
Regular,PC_7,12:50,13:14,GMV_G,9.319,18.6380005,318,624
Regular,HED_D,12:52,13:17,PC_5,9.931,19.8619995,319,414
Regular,4808,12:54,13:50,2190,21.25,42.5,320,95
Regular,JON_A,12:54,13:07,PC_9,6.171,12.342,321,922
Regular,HED_D,12:57,13:27,PC_10,10.664,21.3279991,322,273
Regular,PC_5,12:57,13:28,HED_E,10.088,20.1809998,323,415
Regular,PC_6,12:57,13:23,ÖS_J,8.581,17.1669998,324,523
Regular,PC_7,12:57,13:14,JON_B,5.137,10.2790003,325,817
Regular,2190,13:01,13:59,4808,20.865,41.7299995,326,96
Regular,GMV_H,13:02,13:27,PC_7,9.153,18.3059998,327,625
Regular,4808,13:04,14:00,2190,21.25,42.5,328,97
Regular,ÖS_H,13:05,13:27,PC_6,8.205,16.4099998,329,524
Regular,JON_A,13:05,13:17,PC_7,5.133,10.2659998,330,818
Regular,PC_10,13:07,13:42,HED_E,11.168,22.3409996,331,275
Regular,PC_7,13:10,13:34,GMV_G,9.319,18.6380005,332,626
Regular,2190,13:11,14:09,4808,20.865,41.7299995,333,98
Regular,HED_D,13:12,13:37,PC_5,9.931,19.8619995,334,416
Regular,4808,13:14,14:10,2190,21.25,42.5,335,99
Regular,JON_A,13:14,13:27,PC_9,6.171,12.342,336,924
Regular,HED_D,13:17,13:47,PC_10,10.664,21.3279991,337,276
Regular,PC_5,13:17,13:48,HED_E,10.088,20.1809998,338,417
Regular,PC_7,13:17,13:34,JON_B,5.137,10.2790003,339,819
Regular,2190,13:20,14:19,4808,20.865,41.7299995,340,100
Regular,GMV_H,13:22,13:47,PC_7,9.153,18.3059998,341,627
Regular,JON_A,13:25,13:37,PC_7,5.133,10.2659998,342,820
Regular,PC_10,13:27,14:02,HED_E,11.168,22.3409996,343,277
Regular,PC_6,13:27,13:53,ÖS_J,8.581,17.1669998,344,525
Regular,PC_3,13:27,13:43,13329,4.783,9.5710001,345,720
Regular,HED_D,13:30,13:57,PC_5,9.931,19.8619995,346,418
Regular,PC_7,13:30,13:55,GMV_G,9.319,18.6380005,347,628
Regular,4808,13:34,14:30,2190,21.25,42.5,348,103
Regular,ÖS_H,13:35,13:57,PC_6,8.205,16.4099998,349,526
Regular,PC_5,13:37,14:08,HED_E,10.088,20.1809998,350,419
Regular,PC_7,13:37,13:54,JON_B,5.137,10.2790003,351,821
Regular,2190,13:40,14:39,4808,20.865,41.7299995,352,104
Regular,GMV_H,13:42,14:07,PC_7,9.153,18.3059998,353,629
Regular,4808,13:44,14:40,2190,21.25,42.5,354,105
Regular,13329,13:45,13:57,PC_7,4.645,9.28999996,355,721
Regular,JON_A,13:45,13:57,PC_7,5.133,10.2659998,356,822
Regular,PC_10,13:47,14:22,HED_E,11.168,22.3409996,357,279
Regular,PC_9,13:47,14:02,JON_B,6.191,12.3870001,358,927
Regular,2190,13:50,14:49,4808,20.865,41.7299995,359,106
Regular,HED_D,13:50,14:17,PC_5,9.931,19.8619995,360,420
Regular,4808,13:54,14:50,2190,21.25,42.5,361,107
Regular,HED_D,13:56,14:27,PC_10,10.664,21.3279991,362,281
Regular,PC_5,13:57,14:28,HED_E,10.088,20.1809998,363,421
Regular,PC_6,13:57,14:24,ÖS_J,8.581,17.1669998,364,527
Regular,PC_3,13:57,14:13,13329,4.783,9.5710001,365,722
Regular,PC_7,13:57,14:14,JON_B,5.137,10.2790003,366,823
Regular,2190,14:00,14:59,4808,20.865,41.7299995,367,108
Regular,GMV_H,14:02,14:27,PC_7,9.153,18.3059998,368,631
Regular,ÖS_H,14:05,14:27,PC_6,8.205,16.4099998,369,528
Regular,JON_A,14:05,14:17,PC_7,5.133,10.2659998,370,824
Regular,4808,14:06,15:02,2190,21.25,42.5,371,109
Regular,2190,14:10,15:09,4808,20.865,41.7299995,372,110
Regular,HED_D,14:10,14:37,PC_5,9.931,19.8619995,373,422
Regular,PC_7,14:10,14:35,GMV_G,9.319,18.6380005,374,632
Regular,JON_A,14:13,14:27,PC_9,6.171,12.342,375,931
Regular,13329,14:15,14:27,PC_3,4.645,9.28999996,376,723
Regular,4808,14:16,15:12,2190,21.25,42.5,377,111
Regular,HED_D,14:16,14:47,PC_10,10.664,21.3279991,378,283
Regular,PC_5,14:17,14:48,HED_E,10.088,20.1809998,379,423
Regular,PC_7,14:17,14:34,JON_B,5.137,10.2790003,380,825
Regular,2190,14:19,15:20,4808,20.865,41.7299995,381,112
Regular,JON_A,14:25,14:37,PC_7,5.133,10.2659998,382,826
Regular,4808,14:26,15:22,2190,21.25,42.5,383,113
Regular,PC_10,14:27,15:02,HED_E,11.168,22.3409996,384,284
Regular,PC_6,14:27,14:54,ÖS_J,8.581,17.1669998,385,529
Regular,PC_3,14:27,14:43,13329,4.783,9.5710001,386,724
Regular,PC_9,14:27,14:44,JON_B,6.191,12.3870001,387,933
Regular,HED_D,14:30,14:57,PC_5,9.931,19.8619995,388,424
Regular,PC_7,14:30,14:56,GMV_G,9.319,18.6380005,389,634
Regular,ÖS_H,14:35,14:57,PC_6,8.205,16.4099998,390,530
Regular,HED_D,14:36,15:07,PC_10,10.664,21.3279991,391,285
Regular,PC_5,14:37,15:08,HED_E,10.088,20.1809998,392,425
Regular,PC_7,14:37,14:54,JON_B,5.137,10.2790003,393,827
Regular,2190,14:38,15:40,4808,20.865,41.7299995,394,116
Regular,13215,14:42,14:59,3127,10.033,20.066,395,286
Regular,GMV_H,14:42,15:07,PC_7,9.153,18.3059998,396,635
Regular,13329,14:45,14:57,PC_3,4.645,9.28999996,397,725
Regular,JON_A,14:45,14:57,PC_7,5.133,10.2659998,398,828
Regular,4808,14:46,15:43,2190,21.25,42.5,399,117
Regular,PC_9,14:47,15:04,JON_B,6.191,12.3870001,400,935
