Identifier,From1,Start1,End1,To1,Distance1,Usage kWh,count_trip_id,Ordered_Trip_ID
Regular,13329,6:15,6:27,PC_3,4.645,9.28999996,52,689
Regular,4808,6:16,7:10,2190,21.25,42.5,53,15
Regular,HED_D,6:17,6:47,PC_10,10.664,21.3279991,54,230
Regular,PC_7,6:17,6:34,JON_B,5.137,10.2790003,55,775
Regular,2190,6:18,7:14,4808,20.865,41.7299995,56,16
Regular,GMV_H,6:23,6:47,PC_7,9.153,18.3059998,57,577
Regular,13421,6:25,6:43,6480,10.809,21.618,58,203
Regular,JON_A,6:25,6:37,PC_7,5.133,10.2659998,59,776
Regular,4808,6:26,7:20,2190,21.25,42.5,60,17
Regular,PC_10,6:27,7:01,HED_E,11.168,22.3409996,61,231
Regular,PC_6,6:27,6:53,ÖS_J,8.581,17.1669998,62,493
Regular,PC_3,6:27,6:43,13329,4.783,9.5710001,63,690
Regular,PC_9,6:27,6:42,JON_B,6.191,12.3870001,64,887
Regular,2190,6:28,7:24,4808,20.865,41.7299995,65,18
Regular,PC_7,6:30,6:54,GMV_G,9.319,18.6380005,66,579
Regular,HED_D,6:33,6:57,PC_5,9.931,19.8619995,67,368
Regular,JON_A,6:33,6:47,PC_9,6.171,12.342,68,888
Regular,4808,6:34,7:31,2190,21.25,42.5,69,19
Regular,ÖS_H,6:34,6:57,PC_6,8.205,16.4099998,70,494
Regular,HED_D,6:37,7:07,PC_10,10.664,21.3279991,71,232
Regular,PC_5,6:37,7:09,HED_E,10.088,20.1809998,72,369
Regular,PC_7,6:37,6:54,JON_B,5.137,10.2790003,73,777
Regular,13329,6:40,7:00,6480,11.706,23.4120007,74,214
Regular,4808,6:42,7:40,2190,21.25,42.5,75,21
Regular,GMV_H,6:43,7:07,PC_7,9.153,18.3059998,76,580
Regular,13329,6:45,6:57,PC_3,4.645,9.28999996,77,691
Regular,JON_A,6:45,6:57,PC_7,5.133,10.2659998,78,778
Regular,PC_10,6:47,7:23,HED_E,11.168,22.3409996,79,233
Regular,PC_5,6:47,7:19,HED_E,10.088,20.1809998,80,370
Regular,PC_9,6:47,7:02,JON_B,6.191,12.3870001,81,889
Regular,2190,6:48,7:45,4808,20.865,41.7299995,82,22
Regular,PC_7,6:50,7:14,GMV_G,9.319,18.6380005,83,581
Regular,4808,6:51,7:49,2190,21.25,42.5,84,23
Regular,JON_A,6:53,7:07,PC_9,6.171,12.342,85,890
Regular,13421,6:55,7:13,6480,10.809,21.618,86,204
Regular,HED_D,6:57,7:27,PC_10,10.664,21.3279991,87,234
Regular,PC_5,6:57,7:29,HED_E,10.088,20.1809998,88,372
Regular,PC_6,6:57,7:24,ÖS_J,8.581,17.1669998,89,495
Regular,PC_3,6:57,7:13,13329,4.783,9.5710001,90,692
Regular,PC_7,6:57,7:14,JON_B,5.137,10.2790003,91,779
Regular,2190,6:58,7:56,4808,20.865,41.7299995,92,24
Regular,GMV_H,7:00,7:27,PC_7,9.153,18.3059998,93,583
Regular,4808,7:01,8:01,2190,21.25,42.5,94,25
Regular,ÖS_H,7:04,7:27,PC_6,8.205,16.4099998,95,496
Regular,JON_A,7:05,7:17,PC_7,5.133,10.2659998,96,780
Regular,HED_D,7:07,7:37,PC_10,10.664,21.3279991,97,235
Regular,PC_10,7:07,7:44,HED_E,11.168,22.3409996,98,236
Regular,PC_5,7:07,7:39,HED_E,10.088,20.1809998,99,373
Regular,PC_9,7:07,7:22,JON_B,6.191,12.3870001,100,891
Regular,2190,7:09,8:08,4808,20.865,41.7299995,101,26
Regular,13329,7:10,7:31,6480,11.706,23.4120007,102,215
Regular,HED_D,7:10,7:37,PC_5,9.931,19.8619995,103,374
Regular,PC_7,7:10,7:34,GMV_G,9.319,18.6380005,104,584
Regular,4808,7:11,8:11,2190,21.25,42.5,105,27
Regular,JON_A,7:13,7:27,PC_9,6.171,12.342,106,892
Regular,13329,7:15,7:27,PC_3,4.645,9.28999996,107,693
Regular,HED_D,7:17,7:47,PC_10,10.664,21.3279991,108,237
Regular,PC_10,7:17,7:54,HED_E,11.168,22.3409996,109,239
Regular,PC_7,7:17,7:34,JON_B,5.137,10.2790003,110,781
Regular,2190,7:20,8:19,4808,20.865,41.7299995,111,28
Regular,GMV_H,7:20,7:47,PC_7,9.153,18.3059998,112,585
Regular,4808,7:21,8:21,2190,21.25,42.5,113,29
Regular,13311,7:21,7:27,PC_7,1.938,3.87599993,114,782
Regular,3127,7:22,7:36,13215,9.735,19.4699993,115,240
Regular,13421,7:25,7:44,6480,10.809,21.618,116,205
Regular,JON_A,7:25,7:37,PC_7,5.133,10.2659998,117,783
Regular,PC_10,7:27,8:04,HED_E,11.168,22.3409996,118,242
Regular,PC_5,7:27,8:01,HED_E,10.088,20.1809998,119,376
Regular,PC_6,7:27,7:54,ÖS_J,8.581,17.1669998,120,497
Regular,PC_3,7:27,7:43,13329,4.783,9.5710001,121,694
Regular,PC_9,7:27,7:42,JON_B,6.191,12.3870001,122,893
Regular,2190,7:29,8:29,4808,20.865,41.7299995,123,30
Regular,HED_D,7:30,7:57,PC_5,9.931,19.8619995,124,377
Regular,PC_7,7:30,7:54,GMV_G,9.319,18.6380005,125,586
Regular,4808,7:31,8:31,2190,21.25,42.5,126,31
Regular,JON_A,7:33,7:47,PC_9,6.171,12.342,127,894
Regular,ÖS_H,7:34,7:57,PC_6,8.205,16.4099998,128,498
Regular,HED_D,7:37,8:07,PC_10,10.664,21.3279991,129,243
Regular,PC_10,7:37,8:14,HED_E,11.168,22.3409996,130,244
Regular,PC_5,7:37,8:11,HED_E,10.088,20.1809998,131,378
Regular,PC_7,7:37,7:54,JON_B,5.137,10.2790003,132,784
Regular,2190,7:39,8:39,4808,20.865,41.7299995,133,32
Regular,13329,7:40,8:01,6480,11.706,23.4120007,134,216
Regular,GMV_H,7:40,8:07,PC_7,9.153,18.3059998,135,587
Regular,PC_9,7:40,7:45,13722,2.59,5.17999983,136,895
Regular,13311,7:41,7:47,PC_7,1.938,3.87599993,137,785
Regular,13329,7:45,7:57,PC_3,4.645,9.28999996,138,695
Regular,JON_A,7:45,7:57,PC_7,5.133,10.2659998,139,786
Regular,3127,7:46,8:00,13215,9.735,19.4699993,140,245
Regular,PC_10,7:47,8:24,HED_E,11.168,22.3409996,141,246
Regular,PC_5,7:47,8:20,HED_E,10.088,20.1809998,142,379
Regular,13722,7:47,7:52,PC_9,2.518,5.03599977,143,896
Regular,PC_9,7:47,8:02,JON_B,6.191,12.3870001,144,897
Regular,2190,7:49,8:49,4808,20.865,41.7299995,145,34
Regular,HED_D,7:50,8:17,PC_5,9.931,19.8619995,146,380
Regular,PC_7,7:50,8:14,GMV_G,9.319,18.6380005,147,588
Regular,4808,7:52,8:52,2190,21.25,42.5,148,35
Regular,JON_A,7:53,8:07,PC_9,6.171,12.342,149,898
Regular,13421,7:55,8:14,6480,10.809,21.618,150,206
Regular,PC_10,7:57,8:34,HED_E,11.168,22.3409996,151,248
Regular,HED_D,7:57,8:27,PC_10,10.664,21.3279991,152,250
Regular,PC_5,7:57,8:30,HED_E,10.088,20.1809998,153,381
Regular,PC_6,7:57,8:24,ÖS_J,8.581,17.1669998,154,499
Regular,PC_3,7:57,8:13,13329,4.783,9.5710001,155,696
Regular,PC_7,7:57,8:14,JON_B,5.137,10.2790003,156,787
Regular,2190,8:00,8:59,4808,20.865,41.7299995,157,36
Regular,GMV_H,8:00,8:27,PC_7,9.153,18.3059998,158,589
Regular,4808,8:03,9:03,2190,21.25,42.5,159,37
Regular,ÖS_H,8:04,8:27,PC_6,8.205,16.4099998,160,500
Regular,JON_A,8:05,8:17,PC_7,5.133,10.2659998,161,788
Regular,PC_10,8:07,8:43,HED_E,11.168,22.3409996,162,251
Regular,PC_5,8:07,8:40,HED_E,10.088,20.1809998,163,382
Regular,2190,8:09,9:09,4808,20.865,41.7299995,164,38
Regular,13329,8:10,8:30,6480,11.706,23.4120007,165,217
Regular,PC_7,8:10,8:34,GMV_G,9.319,18.6380005,166,590
Regular,HED_D,8:12,8:37,PC_5,9.931,19.8619995,167,383
Regular,3127,8:13,8:27,13215,9.735,19.4699993,168,252
Regular,JON_A,8:13,8:27,PC_9,6.171,12.342,169,900
Regular,4808,8:15,9:14,2190,21.25,42.5,170,39
Regular,13329,8:15,8:27,PC_3,4.645,9.28999996,171,697
Regular,HED_D,8:17,8:47,PC_10,10.664,21.3279991,172,253
Regular,PC_5,8:17,8:49,HED_E,10.088,20.1809998,173,384
Regular,PC_7,8:17,8:34,JON_B,5.137,10.2790003,174,789
Regular,2190,8:20,9:19,4808,20.865,41.7299995,175,40
Regular,GMV_H,8:20,8:47,PC_7,9.153,18.3059998,176,591
Regular,13421,8:25,8:43,6480,10.809,21.618,177,207
Regular,JON_A,8:25,8:37,PC_7,5.133,10.2659998,178,790
Regular,4808,8:26,9:24,2190,21.25,42.5,179,41
Regular,PC_10,8:27,9:03,HED_E,11.168,22.3409996,180,254
Regular,PC_5,8:27,8:59,HED_E,10.088,20.1809998,181,385
Regular,PC_6,8:27,8:54,ÖS_J,8.581,17.1669998,182,501
Regular,PC_3,8:27,8:43,13329,4.783,9.5710001,183,698
Regular,PC_9,8:27,8:42,JON_B,6.191,12.3870001,184,901
Regular,2190,8:30,9:29,4808,20.865,41.7299995,185,42
Regular,PC_7,8:30,8:54,GMV_G,9.319,18.6380005,186,593
Regular,HED_D,8:32,8:57,PC_5,9.931,19.8619995,187,386
Regular,ÖS_H,8:34,8:57,PC_6,8.205,16.4099998,188,502
Regular,4808,8:36,9:33,2190,21.25,42.5,189,43
Regular,PC_5,8:37,9:08,HED_E,10.088,20.1809998,190,387
Regular,PC_7,8:37,8:54,JON_B,5.137,10.2790003,191,791
Regular,2190,8:40,9:39,4808,20.865,41.7299995,192,44
Regular,13329,8:40,8:59,6480,11.706,23.4120007,193,218
Regular,GMV_H,8:40,9:07,PC_7,9.153,18.3059998,194,594
Regular,13329,8:45,8:57,PC_3,4.645,9.28999996,195,699
Regular,JON_A,8:45,8:57,PC_7,5.133,10.2659998,196,792
Regular,4808,8:46,9:42,2190,21.25,42.5,197,45
Regular,HED_D,8:47,9:17,PC_10,10.664,21.3279991,198,255
Regular,PC_10,8:47,9:23,HED_E,11.168,22.3409996,199,256
Regular,PC_9,8:47,9:02,JON_B,6.191,12.3870001,200,904
Regular,2190,8:50,9:49,4808,20.865,41.7299995,201,46
Regular,PC_7,8:50,9:14,GMV_G,9.319,18.6380005,202,595
Regular,HED_D,8:52,9:17,PC_5,9.931,19.8619995,203,388
Regular,4808,8:56,9:52,2190,21.25,42.5,204,47
Regular,PC_5,8:57,9:28,HED_E,10.088,20.1809998,205,389
Regular,PC_6,8:57,9:23,ÖS_J,8.581,17.1669998,206,503
Regular,PC_7,8:57,9:14,JON_B,5.137,10.2790003,207,793
Regular,GMV_H,9:02,9:27,PC_7,9.153,18.3059998,208,597
Regular,JON_A,9:03,9:17,PC_9,6.171,12.342,209,906
Regular,ÖS_H,9:05,9:27,PC_6,8.205,16.4099998,210,504
Regular,JON_A,9:05,9:17,PC_7,5.133,10.2659998,211,794
Regular,4808,9:06,10:02,2190,21.25,42.5,212,49
Regular,2190,9:09,10:07,4808,20.865,41.7299995,213,50
Regular,PC_7,9:10,9:34,GMV_G,9.319,18.6380005,214,598
Regular,HED_D,9:12,9:37,PC_5,9.931,19.8619995,215,390
Regular,4808,9:16,10:11,2190,21.25,42.5,216,51
Regular,PC_10,9:17,9:53,HED_E,11.168,22.3409996,217,257
Regular,PC_5,9:17,9:48,HED_E,10.088,20.1809998,218,391
Regular,PC_7,9:17,9:34,JON_B,5.137,10.2790003,219,795
Regular,PC_9,9:17,9:32,JON_B,6.191,12.3870001,220,907
Regular,HED_D,9:18,9:47,PC_10,10.664,21.3279991,221,258
Regular,2190,9:20,10:17,4808,20.865,41.7299995,222,52
Regular,GMV_H,9:22,9:47,PC_7,9.153,18.3059998,223,599
Regular,JON_A,9:25,9:37,PC_7,5.133,10.2659998,224,796
Regular,4808,9:26,10:21,2190,21.25,42.5,225,53
Regular,PC_6,9:27,9:53,ÖS_J,8.581,17.1669998,226,506
Regular,2190,9:30,10:27,4808,20.865,41.7299995,227,54
Regular,PC_7,9:30,9:54,GMV_G,9.319,18.6380005,228,600
Regular,HED_D,9:32,9:57,PC_5,9.931,19.8619995,229,392
Regular,JON_A,9:34,9:47,PC_9,6.171,12.342,230,908
Regular,ÖS_H,9:35,9:57,PC_6,8.205,16.4099998,231,507
Regular,4808,9:36,10:31,2190,21.25,42.5,232,55
Regular,PC_5,9:37,10:08,HED_E,10.088,20.1809998,233,393
Regular,PC_7,9:37,9:54,JON_B,5.137,10.2790003,234,797
Regular,2190,9:40,10:37,4808,20.865,41.7299995,235,56
Regular,GMV_H,9:42,10:07,PC_7,9.153,18.3059998,236,601
Regular,4808,9:44,10:39,2190,21.25,42.5,237,57
Regular,JON_A,9:45,9:57,PC_7,5.133,10.2659998,238,798
Regular,PC_10,9:47,10:23,HED_E,11.168,22.3409996,239,259
Regular,PC_9,9:47,10:02,JON_B,6.191,12.3870001,240,909
Regular,HED_D,9:48,10:17,PC_10,10.664,21.3279991,241,260
Regular,2190,9:50,10:47,4808,20.865,41.7299995,242,58
Regular,PC_7,9:50,10:14,GMV_G,9.319,18.6380005,243,602
Regular,HED_D,9:53,10:17,PC_5,9.931,19.8619995,244,394
Regular,4808,9:54,10:49,2190,21.25,42.5,245,59
Regular,PC_5,9:57,10:28,HED_E,10.088,20.1809998,246,395
Regular,PC_3,9:57,10:13,13329,4.783,9.5710001,247,704
Regular,PC_7,9:57,10:14,JON_B,5.137,10.2790003,248,799
Regular,2190,10:00,10:57,4808,20.865,41.7299995,249,60
Regular,GMV_H,10:02,10:27,PC_7,9.153,18.3059998,250,603
Regular,JON_A,10:04,10:17,PC_9,6.171,12.342,251,910
Regular,ÖS_H,10:05,10:27,PC_6,8.205,16.4099998,252,510
Regular,JON_A,10:05,10:17,PC_7,5.133,10.2659998,253,800
Regular,2190,10:10,11:07,4808,20.865,41.7299995,254,62
Regular,PC_7,10:10,10:34,GMV_G,9.319,18.6380005,255,604
Regular,HED_D,10:13,10:37,PC_5,9.931,19.8619995,256,396
Regular,4808,10:14,11:09,2190,21.25,42.5,257,63
Regular,13329,10:15,10:27,PC_3,4.645,9.28999996,258,705
Regular,PC_10,10:17,10:53,HED_E,11.168,22.3409996,259,261
Regular,PC_5,10:17,10:48,HED_E,10.088,20.1809998,260,397
Regular,PC_7,10:17,10:34,JON_B,5.137,10.2790003,261,801
Regular,PC_9,10:17,10:32,JON_B,6.191,12.3870001,262,911
Regular,HED_D,10:18,10:47,PC_10,10.664,21.3279991,263,262
Regular,2190,10:20,11:17,4808,20.865,41.7299995,264,64
Regular,GMV_H,10:22,10:47,PC_7,9.153,18.3059998,265,605
Regular,4808,10:24,11:19,2190,21.25,42.5,266,65
Regular,JON_A,10:25,10:37,PC_7,5.133,10.2659998,267,802
Regular,PC_6,10:27,10:53,ÖS_J,8.581,17.1669998,268,511
Regular,PC_3,10:27,10:43,13329,4.783,9.5710001,269,707
Regular,2190,10:30,11:27,4808,20.865,41.7299995,270,66
Regular,PC_7,10:30,10:54,GMV_G,9.319,18.6380005,271,606
Regular,HED_D,10:33,10:57,PC_5,9.931,19.8619995,272,398
Regular,4808,10:34,11:29,2190,21.25,42.5,273,67
Regular,JON_A,10:34,10:47,PC_9,6.171,12.342,274,912
Regular,PC_5,10:37,11:08,HED_E,10.088,20.1809998,275,399
Regular,PC_7,10:37,10:54,JON_B,5.137,10.2790003,276,803
Regular,2190,10:40,11:37,4808,20.865,41.7299995,277,68
Regular,GMV_H,10:42,11:07,PC_7,9.153,18.3059998,278,607
Regular,4808,10:44,11:39,2190,21.25,42.5,279,69
Regular,13329,10:45,10:57,PC_3,4.645,9.28999996,280,709
Regular,JON_A,10:45,10:57,PC_7,5.133,10.2659998,281,804
Regular,PC_10,10:47,11:23,HED_E,11.168,22.3409996,282,263
Regular,PC_9,10:47,11:02,JON_B,6.191,12.3870001,283,913
Regular,HED_D,10:48,11:17,PC_10,10.664,21.3279991,284,264
Regular,2190,10:49,11:47,4808,20.865,41.7299995,285,70
Regular,PC_7,10:50,11:14,GMV_G,9.319,18.6380005,286,608
Regular,HED_D,10:52,11:17,PC_5,9.931,19.8619995,287,400
Regular,4808,10:54,11:49,2190,21.25,42.5,288,71
Regular,PC_5,10:57,11:28,HED_E,10.088,20.1809998,289,401
Regular,PC_6,10:57,11:23,ÖS_J,8.581,17.1669998,290,514
Regular,PC_7,10:57,11:14,JON_B,5.137,10.2790003,291,805
Regular,2190,10:59,11:57,4808,20.865,41.7299995,292,72
Regular,GMV_H,11:02,11:27,PC_7,9.153,18.3059998,293,609
Regular,4808,11:04,11:59,2190,21.25,42.5,294,73
Regular,JON_A,11:04,11:17,PC_9,6.171,12.342,295,914
Regular,ÖS_H,11:05,11:27,PC_6,8.205,16.4099998,296,515
Regular,JON_A,11:05,11:17,PC_7,5.133,10.2659998,297,806
Regular,PC_7,11:10,11:34,GMV_G,9.319,18.6380005,298,611
Regular,HED_D,11:12,11:37,PC_5,9.931,19.8619995,299,402
Regular,4808,11:14,12:09,2190,21.25,42.5,300,75
Regular,PC_10,11:17,11:52,HED_E,11.168,22.3409996,301,265
Regular,PC_5,11:17,11:48,HED_E,10.088,20.1809998,302,403
Regular,PC_7,11:17,11:34,JON_B,5.137,10.2790003,303,807
Regular,PC_9,11:17,11:32,JON_B,6.191,12.3870001,304,915
Regular,HED_D,11:18,11:47,PC_10,10.664,21.3279991,305,266
Regular,2190,11:19,12:17,4808,20.865,41.7299995,306,76
Regular,GMV_H,11:22,11:47,PC_7,9.153,18.3059998,307,612
Regular,4808,11:24,12:19,2190,21.25,42.5,308,77
Regular,JON_A,11:25,11:37,PC_7,5.133,10.2659998,309,808
Regular,PC_3,11:27,11:43,13329,4.783,9.5710001,310,712
Regular,2190,11:29,12:27,4808,20.865,41.7299995,311,78
Regular,PC_7,11:30,11:54,GMV_G,9.319,18.6380005,312,613
Regular,HED_D,11:32,11:57,PC_5,9.931,19.8619995,313,404
Regular,4808,11:34,12:29,2190,21.25,42.5,314,79
Regular,JON_A,11:34,11:47,PC_9,6.171,12.342,315,916
Regular,ÖS_H,11:35,11:57,PC_6,8.205,16.4099998,316,518
Regular,PC_5,11:37,12:08,HED_E,10.088,20.1809998,317,405
Regular,PC_7,11:37,11:54,JON_B,5.137,10.2790003,318,809
Regular,2190,11:39,12:37,4808,20.865,41.7299995,319,80
Regular,GMV_H,11:42,12:07,PC_7,9.153,18.3059998,320,615
Regular,4808,11:44,12:39,2190,21.25,42.5,321,81
Regular,13329,11:45,11:57,PC_3,4.645,9.28999996,322,713
Regular,JON_A,11:45,11:57,PC_7,5.133,10.2659998,323,810
Regular,PC_10,11:47,12:22,HED_E,11.168,22.3409996,324,267
Regular,PC_9,11:47,12:02,JON_B,6.191,12.3870001,325,917
Regular,HED_D,11:48,12:17,PC_10,10.664,21.3279991,326,268
Regular,2190,11:49,12:47,4808,20.865,41.7299995,327,82
Regular,PC_7,11:50,12:14,GMV_G,9.319,18.6380005,328,616
Regular,HED_D,11:52,12:17,PC_5,9.931,19.8619995,329,406
Regular,4808,11:54,12:49,2190,21.25,42.5,330,83
Regular,PC_5,11:57,12:28,HED_E,10.088,20.1809998,331,408
Regular,PC_6,11:57,12:23,ÖS_J,8.581,17.1669998,332,519
Regular,PC_3,11:57,12:13,13329,4.783,9.5710001,333,714
Regular,PC_7,11:57,12:14,JON_B,5.137,10.2790003,334,811
Regular,2190,11:59,12:57,4808,20.865,41.7299995,335,84
Regular,GMV_H,12:02,12:27,PC_7,9.153,18.3059998,336,617
Regular,4808,12:04,12:59,2190,21.25,42.5,337,85
Regular,JON_A,12:04,12:17,PC_9,6.171,12.342,338,918
Regular,JON_A,12:05,12:17,PC_7,5.133,10.2659998,339,812
Regular,2190,12:09,13:07,4808,20.865,41.7299995,340,86
Regular,PC_7,12:10,12:34,GMV_G,9.319,18.6380005,341,619
Regular,HED_D,12:12,12:37,PC_5,9.931,19.8619995,342,409
Regular,13329,12:15,12:27,PC_3,4.645,9.28999996,343,715
Regular,HED_D,12:17,12:47,PC_10,10.664,21.3279991,344,269
Regular,PC_10,12:17,12:52,HED_E,11.168,22.3409996,345,270
Regular,PC_5,12:17,12:48,HED_E,10.088,20.1809998,346,410
Regular,PC_7,12:17,12:34,JON_B,5.137,10.2790003,347,813
Regular,PC_9,12:17,12:32,JON_B,6.191,12.3870001,348,919
Regular,2190,12:19,13:17,4808,20.865,41.7299995,349,88
Regular,GMV_H,12:22,12:47,PC_7,9.153,18.3059998,350,620
Regular,4808,12:24,13:20,2190,21.25,42.5,351,89
Regular,JON_A,12:25,12:37,PC_7,5.133,10.2659998,352,814
Regular,PC_6,12:27,12:53,ÖS_J,8.581,17.1669998,353,521
Regular,2190,12:29,13:27,4808,20.865,41.7299995,354,90
Regular,PC_7,12:30,12:54,GMV_G,9.319,18.6380005,355,621
Regular,HED_D,12:32,12:57,PC_5,9.931,19.8619995,356,412
Regular,4808,12:34,13:30,2190,21.25,42.5,357,91
Regular,JON_A,12:34,12:47,PC_9,6.171,12.342,358,920
Regular,ÖS_H,12:35,12:57,PC_6,8.205,16.4099998,359,522
Regular,HED_D,12:37,13:07,PC_10,10.664,21.3279991,360,271
Regular,PC_5,12:37,13:08,HED_E,10.088,20.1809998,361,413
Regular,PC_7,12:37,12:54,JON_B,5.137,10.2790003,362,815
Regular,2190,12:39,13:37,4808,20.865,41.7299995,363,92
Regular,GMV_H,12:42,13:07,PC_7,9.153,18.3059998,364,623
Regular,4808,12:44,13:40,2190,21.25,42.5,365,93
Regular,JON_A,12:45,12:57,PC_7,5.133,10.2659998,366,816
Regular,PC_10,12:47,13:22,HED_E,11.168,22.3409996,367,272
Regular,PC_9,12:47,13:02,JON_B,6.191,12.3870001,368,921
Regular,2190,12:49,13:47,4808,20.865,41.7299995,369,94
Regular,PC_7,12:50,13:14,GMV_G,9.319,18.6380005,370,624
Regular,HED_D,12:52,13:17,PC_5,9.931,19.8619995,371,414
Regular,4808,12:54,13:50,2190,21.25,42.5,372,95
Regular,JON_A,12:54,13:07,PC_9,6.171,12.342,373,922
Regular,HED_D,12:57,13:27,PC_10,10.664,21.3279991,374,273
Regular,PC_5,12:57,13:28,HED_E,10.088,20.1809998,375,415
Regular,PC_3,12:57,13:13,13329,4.783,9.5710001,376,718
Regular,PC_7,12:57,13:14,JON_B,5.137,10.2790003,377,817
Regular,2190,13:01,13:59,4808,20.865,41.7299995,378,96
Regular,GMV_H,13:02,13:27,PC_7,9.153,18.3059998,379,625
Regular,4808,13:04,14:00,2190,21.25,42.5,380,97
Regular,ÖS_H,13:05,13:27,PC_6,8.205,16.4099998,381,524
Regular,JON_A,13:05,13:17,PC_7,5.133,10.2659998,382,818
Regular,PC_10,13:07,13:42,HED_E,11.168,22.3409996,383,275
Regular,PC_9,13:07,13:22,JON_B,6.191,12.3870001,384,923
Regular,PC_7,13:10,13:34,GMV_G,9.319,18.6380005,385,626
Regular,2190,13:11,14:09,4808,20.865,41.7299995,386,98
Regular,HED_D,13:12,13:37,PC_5,9.931,19.8619995,387,416
Regular,4808,13:14,14:10,2190,21.25,42.5,388,99
Regular,JON_A,13:14,13:27,PC_9,6.171,12.342,389,924
Regular,13329,13:15,13:27,PC_3,4.645,9.28999996,390,719
Regular,HED_D,13:17,13:47,PC_10,10.664,21.3279991,391,276
Regular,PC_5,13:17,13:48,HED_E,10.088,20.1809998,392,417
Regular,PC_7,13:17,13:34,JON_B,5.137,10.2790003,393,819
Regular,2190,13:20,14:19,4808,20.865,41.7299995,394,100
Regular,GMV_H,13:22,13:47,PC_7,9.153,18.3059998,395,627
Regular,4808,13:24,14:20,2190,21.25,42.5,396,101
Regular,JON_A,13:25,13:37,PC_7,5.133,10.2659998,397,820
Regular,PC_10,13:27,14:02,HED_E,11.168,22.3409996,398,277
Regular,PC_6,13:27,13:53,ÖS_J,8.581,17.1669998,399,525
Regular,PC_3,13:27,13:43,13329,4.783,9.5710001,400,720
