Identifier,From1,Start1,End1,To1,Distance1,Usage kWh,count_trip_id,Ordered_Trip_ID
Regular,PC_7,6:17,6:34,JON_B,5.137,10.2790003,51,775
Regular,2190,6:18,7:14,4808,20.865,41.7299995,52,16
Regular,GMV_H,6:23,6:47,PC_7,9.153,18.3059998,53,577
Regular,13421,6:25,6:43,6480,10.809,21.618,54,203
Regular,JON_A,6:25,6:37,PC_7,5.133,10.2659998,55,776
Regular,4808,6:26,7:20,2190,21.25,42.5,56,17
Regular,PC_10,6:27,7:01,HED_E,11.168,22.3409996,57,231
Regular,PC_6,6:27,6:53,ÖS_J,8.581,17.1669998,58,493
Regular,PC_3,6:27,6:43,13329,4.783,9.5710001,59,690
Regular,PC_9,6:27,6:42,JON_B,6.191,12.3870001,60,887
Regular,2190,6:28,7:24,4808,20.865,41.7299995,61,18
Regular,HED_D,6:33,6:57,PC_5,9.931,19.8619995,62,368
Regular,JON_A,6:33,6:47,PC_9,6.171,12.342,63,888
Regular,4808,6:34,7:31,2190,21.25,42.5,64,19
Regular,ÖS_H,6:34,6:57,PC_6,8.205,16.4099998,65,494
Regular,HED_D,6:37,7:07,PC_10,10.664,21.3279991,66,232
Regular,PC_5,6:37,7:09,HED_E,10.088,20.1809998,67,369
Regular,13329,6:40,7:00,6480,11.706,23.4120007,68,214
Regular,13329,6:45,6:57,PC_3,4.645,9.28999996,69,691
Regular,JON_A,6:45,6:57,PC_7,5.133,10.2659998,70,778
Regular,PC_10,6:47,7:23,HED_E,11.168,22.3409996,71,233
Regular,PC_5,6:47,7:19,HED_E,10.088,20.1809998,72,370
Regular,PC_9,6:47,7:02,JON_B,6.191,12.3870001,73,889
Regular,2190,6:48,7:45,4808,20.865,41.7299995,74,22
Regular,PC_7,6:50,7:14,GMV_G,9.319,18.6380005,75,581
Regular,4808,6:51,7:49,2190,21.25,42.5,76,23
Regular,HED_D,6:53,7:17,PC_5,9.931,19.8619995,77,371
Regular,JON_A,6:53,7:07,PC_9,6.171,12.342,78,890
Regular,13421,6:55,7:13,6480,10.809,21.618,79,204
Regular,HED_D,6:57,7:27,PC_10,10.664,21.3279991,80,234
Regular,PC_5,6:57,7:29,HED_E,10.088,20.1809998,81,372
Regular,PC_6,6:57,7:24,ÖS_J,8.581,17.1669998,82,495
Regular,PC_3,6:57,7:13,13329,4.783,9.5710001,83,692
Regular,PC_7,6:57,7:14,JON_B,5.137,10.2790003,84,779
Regular,2190,6:58,7:56,4808,20.865,41.7299995,85,24
Regular,4808,7:01,8:01,2190,21.25,42.5,86,25
Regular,ÖS_H,7:04,7:27,PC_6,8.205,16.4099998,87,496
Regular,HED_D,7:07,7:37,PC_10,10.664,21.3279991,88,235
Regular,PC_5,7:07,7:39,HED_E,10.088,20.1809998,89,373
Regular,PC_9,7:07,7:22,JON_B,6.191,12.3870001,90,891
Regular,2190,7:09,8:08,4808,20.865,41.7299995,91,26
Regular,13329,7:10,7:31,6480,11.706,23.4120007,92,215
Regular,HED_D,7:10,7:37,PC_5,9.931,19.8619995,93,374
Regular,PC_7,7:10,7:34,GMV_G,9.319,18.6380005,94,584
Regular,4808,7:11,8:11,2190,21.25,42.5,95,27
Regular,JON_A,7:13,7:27,PC_9,6.171,12.342,96,892
Regular,13329,7:15,7:27,PC_3,4.645,9.28999996,97,693
Regular,HED_D,7:17,7:47,PC_10,10.664,21.3279991,98,237
Regular,PC_10,7:17,7:54,HED_E,11.168,22.3409996,99,238
Regular,PC_5,7:17,7:50,HED_E,10.088,20.1809998,100,375
Regular,2190,7:20,8:19,4808,20.865,41.7299995,101,28
Regular,GMV_H,7:20,7:47,PC_7,9.153,18.3059998,102,585
Regular,4808,7:21,8:21,2190,21.25,42.5,103,29
Regular,13311,7:21,7:27,PC_7,1.938,3.87599993,104,782
Regular,3127,7:22,7:36,13215,9.735,19.4699993,105,240
Regular,13421,7:25,7:44,6480,10.809,21.618,106,205
Regular,JON_A,7:25,7:37,PC_7,5.133,10.2659998,107,783
Regular,PC_5,7:27,8:01,HED_E,10.088,20.1809998,108,376
Regular,PC_6,7:27,7:54,ÖS_J,8.581,17.1669998,109,497
Regular,PC_3,7:27,7:43,13329,4.783,9.5710001,110,694
Regular,PC_9,7:27,7:42,JON_B,6.191,12.3870001,111,893
Regular,HED_D,7:30,7:57,PC_5,9.931,19.8619995,112,377
Regular,PC_7,7:30,7:54,GMV_G,9.319,18.6380005,113,586
Regular,4808,7:31,8:31,2190,21.25,42.5,114,31
Regular,JON_A,7:33,7:47,PC_9,6.171,12.342,115,894
Regular,ÖS_H,7:34,7:57,PC_6,8.205,16.4099998,116,498
Regular,HED_D,7:37,8:07,PC_10,10.664,21.3279991,117,243
Regular,PC_10,7:37,8:14,HED_E,11.168,22.3409996,118,244
Regular,PC_5,7:37,8:11,HED_E,10.088,20.1809998,119,378
Regular,PC_7,7:37,7:54,JON_B,5.137,10.2790003,120,784
Regular,2190,7:39,8:39,4808,20.865,41.7299995,121,32
Regular,13329,7:40,8:01,6480,11.706,23.4120007,122,216
Regular,GMV_H,7:40,8:07,PC_7,9.153,18.3059998,123,587
Regular,PC_9,7:40,7:45,13722,2.59,5.17999983,124,895
Regular,13311,7:41,7:47,PC_7,1.938,3.87599993,125,785
Regular,13329,7:45,7:57,PC_3,4.645,9.28999996,126,695
Regular,PC_10,7:47,8:24,HED_E,11.168,22.3409996,127,246
Regular,PC_5,7:47,8:20,HED_E,10.088,20.1809998,128,379
Regular,13722,7:47,7:52,PC_9,2.518,5.03599977,129,896
Regular,PC_9,7:47,8:02,JON_B,6.191,12.3870001,130,897
Regular,HED_D,7:50,8:17,PC_5,9.931,19.8619995,131,380
Regular,PC_7,7:50,8:14,GMV_G,9.319,18.6380005,132,588
Regular,4808,7:52,8:52,2190,21.25,42.5,133,35
Regular,3127,7:53,8:07,13215,9.735,19.4699993,134,247
Regular,JON_A,7:53,8:07,PC_9,6.171,12.342,135,898
Regular,13421,7:55,8:14,6480,10.809,21.618,136,206
Regular,PC_10,7:57,8:34,HED_E,11.168,22.3409996,137,248
Regular,HED_D,7:57,8:27,PC_10,10.664,21.3279991,138,249
Regular,PC_5,7:57,8:30,HED_E,10.088,20.1809998,139,381
Regular,PC_6,7:57,8:24,ÖS_J,8.581,17.1669998,140,499
Regular,PC_7,7:57,8:14,JON_B,5.137,10.2790003,141,787
Regular,2190,8:00,8:59,4808,20.865,41.7299995,142,36
Regular,GMV_H,8:00,8:27,PC_7,9.153,18.3059998,143,589
Regular,4808,8:03,9:03,2190,21.25,42.5,144,37
Regular,ÖS_H,8:04,8:27,PC_6,8.205,16.4099998,145,500
Regular,JON_A,8:05,8:17,PC_7,5.133,10.2659998,146,788
Regular,PC_10,8:07,8:43,HED_E,11.168,22.3409996,147,251
Regular,PC_5,8:07,8:40,HED_E,10.088,20.1809998,148,382
Regular,PC_9,8:07,8:22,JON_B,6.191,12.3870001,149,899
Regular,2190,8:09,9:09,4808,20.865,41.7299995,150,38
Regular,PC_7,8:10,8:34,GMV_G,9.319,18.6380005,151,590
Regular,HED_D,8:12,8:37,PC_5,9.931,19.8619995,152,383
Regular,3127,8:13,8:27,13215,9.735,19.4699993,153,252
Regular,JON_A,8:13,8:27,PC_9,6.171,12.342,154,900
Regular,4808,8:15,9:14,2190,21.25,42.5,155,39
Regular,HED_D,8:17,8:47,PC_10,10.664,21.3279991,156,253
Regular,PC_5,8:17,8:49,HED_E,10.088,20.1809998,157,384
Regular,PC_7,8:17,8:34,JON_B,5.137,10.2790003,158,789
Regular,2190,8:20,9:19,4808,20.865,41.7299995,159,40
Regular,GMV_H,8:20,8:47,PC_7,9.153,18.3059998,160,591
Regular,13421,8:25,8:43,6480,10.809,21.618,161,207
Regular,JON_A,8:25,8:37,PC_7,5.133,10.2659998,162,790
Regular,4808,8:26,9:24,2190,21.25,42.5,163,41
Regular,PC_10,8:27,9:03,HED_E,11.168,22.3409996,164,254
Regular,PC_5,8:27,8:59,HED_E,10.088,20.1809998,165,385
Regular,PC_3,8:27,8:43,13329,4.783,9.5710001,166,698
Regular,PC_9,8:27,8:42,JON_B,6.191,12.3870001,167,901
Regular,2190,8:30,9:29,4808,20.865,41.7299995,168,42
Regular,PC_7,8:30,8:54,GMV_G,9.319,18.6380005,169,592
Regular,HED_D,8:32,8:57,PC_5,9.931,19.8619995,170,386
Regular,JON_A,8:33,8:47,PC_9,6.171,12.342,171,902
Regular,ÖS_H,8:34,8:57,PC_6,8.205,16.4099998,172,502
Regular,PC_5,8:37,9:08,HED_E,10.088,20.1809998,173,387
Regular,PC_7,8:37,8:54,JON_B,5.137,10.2790003,174,791
Regular,2190,8:40,9:39,4808,20.865,41.7299995,175,44
Regular,13329,8:40,8:59,6480,11.706,23.4120007,176,218
Regular,GMV_H,8:40,9:07,PC_7,9.153,18.3059998,177,594
Regular,13329,8:45,8:57,PC_3,4.645,9.28999996,178,699
Regular,JON_A,8:45,8:57,PC_7,5.133,10.2659998,179,792
Regular,4808,8:46,9:42,2190,21.25,42.5,180,45
Regular,HED_D,8:47,9:17,PC_10,10.664,21.3279991,181,255
Regular,PC_10,8:47,9:23,HED_E,11.168,22.3409996,182,256
Regular,2190,8:50,9:49,4808,20.865,41.7299995,183,46
Regular,PC_7,8:50,9:14,GMV_G,9.319,18.6380005,184,595
Regular,HED_D,8:52,9:17,PC_5,9.931,19.8619995,185,388
Regular,PC_5,8:57,9:28,HED_E,10.088,20.1809998,186,389
Regular,PC_6,8:57,9:23,ÖS_J,8.581,17.1669998,187,503
Regular,PC_3,8:57,9:13,13329,4.783,9.5710001,188,700
Regular,PC_7,8:57,9:14,JON_B,5.137,10.2790003,189,793
Regular,GMV_H,9:02,9:27,PC_7,9.153,18.3059998,190,596
Regular,JON_A,9:05,9:17,PC_7,5.133,10.2659998,191,794
Regular,4808,9:06,10:02,2190,21.25,42.5,192,49
Regular,2190,9:09,10:07,4808,20.865,41.7299995,193,50
Regular,PC_7,9:10,9:34,GMV_G,9.319,18.6380005,194,598
Regular,HED_D,9:12,9:37,PC_5,9.931,19.8619995,195,390
Regular,13329,9:15,9:27,PC_3,4.645,9.28999996,196,701
Regular,4808,9:16,10:11,2190,21.25,42.5,197,51
Regular,PC_5,9:17,9:48,HED_E,10.088,20.1809998,198,391
Regular,PC_7,9:17,9:34,JON_B,5.137,10.2790003,199,795
Regular,PC_9,9:17,9:32,JON_B,6.191,12.3870001,200,907
Regular,HED_D,9:18,9:47,PC_10,10.664,21.3279991,201,258
Regular,2190,9:20,10:17,4808,20.865,41.7299995,202,52
Regular,GMV_H,9:22,9:47,PC_7,9.153,18.3059998,203,599
Regular,JON_A,9:25,9:37,PC_7,5.133,10.2659998,204,796
Regular,4808,9:26,10:21,2190,21.25,42.5,205,53
Regular,PC_6,9:27,9:53,ÖS_J,8.581,17.1669998,206,505
Regular,PC_3,9:27,9:43,13329,4.783,9.5710001,207,702
Regular,2190,9:30,10:27,4808,20.865,41.7299995,208,54
Regular,HED_D,9:32,9:57,PC_5,9.931,19.8619995,209,392
Regular,JON_A,9:34,9:47,PC_9,6.171,12.342,210,908
Regular,ÖS_H,9:35,9:57,PC_6,8.205,16.4099998,211,507
Regular,4808,9:36,10:31,2190,21.25,42.5,212,55
Regular,PC_5,9:37,10:08,HED_E,10.088,20.1809998,213,393
Regular,PC_7,9:37,9:54,JON_B,5.137,10.2790003,214,797
Regular,2190,9:40,10:37,4808,20.865,41.7299995,215,56
Regular,GMV_H,9:42,10:07,PC_7,9.153,18.3059998,216,601
Regular,4808,9:44,10:39,2190,21.25,42.5,217,57
Regular,13329,9:45,9:57,PC_3,4.645,9.28999996,218,703
Regular,JON_A,9:45,9:57,PC_7,5.133,10.2659998,219,798
Regular,PC_10,9:47,10:23,HED_E,11.168,22.3409996,220,259
Regular,PC_9,9:47,10:02,JON_B,6.191,12.3870001,221,909
Regular,HED_D,9:48,10:17,PC_10,10.664,21.3279991,222,260
Regular,2190,9:50,10:47,4808,20.865,41.7299995,223,58
Regular,PC_7,9:50,10:14,GMV_G,9.319,18.6380005,224,602
Regular,HED_D,9:53,10:17,PC_5,9.931,19.8619995,225,394
Regular,4808,9:54,10:49,2190,21.25,42.5,226,59
Regular,PC_5,9:57,10:28,HED_E,10.088,20.1809998,227,395
Regular,PC_6,9:57,10:23,ÖS_J,8.581,17.1669998,228,508
Regular,PC_3,9:57,10:13,13329,4.783,9.5710001,229,704
Regular,PC_7,9:57,10:14,JON_B,5.137,10.2790003,230,799
Regular,JON_A,10:04,10:17,PC_9,6.171,12.342,231,910
Regular,ÖS_H,10:05,10:27,PC_6,8.205,16.4099998,232,509
Regular,JON_A,10:05,10:17,PC_7,5.133,10.2659998,233,800
Regular,PC_7,10:10,10:34,GMV_G,9.319,18.6380005,234,604
Regular,HED_D,10:13,10:37,PC_5,9.931,19.8619995,235,396
Regular,4808,10:14,11:09,2190,21.25,42.5,236,63
Regular,13329,10:15,10:27,PC_3,4.645,9.28999996,237,705
Regular,PC_10,10:17,10:53,HED_E,11.168,22.3409996,238,261
Regular,PC_5,10:17,10:48,HED_E,10.088,20.1809998,239,397
Regular,PC_7,10:17,10:34,JON_B,5.137,10.2790003,240,801
Regular,PC_9,10:17,10:32,JON_B,6.191,12.3870001,241,911
Regular,2190,10:20,11:17,4808,20.865,41.7299995,242,64
Regular,GMV_H,10:22,10:47,PC_7,9.153,18.3059998,243,605
Regular,4808,10:24,11:19,2190,21.25,42.5,244,65
Regular,JON_A,10:25,10:37,PC_7,5.133,10.2659998,245,802
Regular,PC_6,10:27,10:53,ÖS_J,8.581,17.1669998,246,511
Regular,PC_3,10:27,10:43,13329,4.783,9.5710001,247,706
Regular,2190,10:30,11:27,4808,20.865,41.7299995,248,66
Regular,PC_7,10:30,10:54,GMV_G,9.319,18.6380005,249,606
Regular,HED_D,10:33,10:57,PC_5,9.931,19.8619995,250,398
Regular,4808,10:34,11:29,2190,21.25,42.5,251,67
Regular,JON_A,10:34,10:47,PC_9,6.171,12.342,252,912
Regular,ÖS_H,10:35,10:57,PC_6,8.205,16.4099998,253,512
Regular,PC_7,10:37,10:54,JON_B,5.137,10.2790003,254,803
Regular,2190,10:40,11:37,4808,20.865,41.7299995,255,68
Regular,GMV_H,10:42,11:07,PC_7,9.153,18.3059998,256,607
Regular,4808,10:44,11:39,2190,21.25,42.5,257,69
Regular,13329,10:45,10:57,PC_3,4.645,9.28999996,258,708
Regular,JON_A,10:45,10:57,PC_7,5.133,10.2659998,259,804
Regular,PC_10,10:47,11:23,HED_E,11.168,22.3409996,260,263
Regular,PC_9,10:47,11:02,JON_B,6.191,12.3870001,261,913
Regular,HED_D,10:48,11:17,PC_10,10.664,21.3279991,262,264
Regular,2190,10:49,11:47,4808,20.865,41.7299995,263,70
Regular,HED_D,10:52,11:17,PC_5,9.931,19.8619995,264,400
Regular,4808,10:54,11:49,2190,21.25,42.5,265,71
Regular,PC_5,10:57,11:28,HED_E,10.088,20.1809998,266,401
Regular,PC_6,10:57,11:23,ÖS_J,8.581,17.1669998,267,513
Regular,PC_3,10:57,11:13,13329,4.783,9.5710001,268,710
Regular,PC_7,10:57,11:14,JON_B,5.137,10.2790003,269,805
Regular,2190,10:59,11:57,4808,20.865,41.7299995,270,72
Regular,GMV_H,11:02,11:27,PC_7,9.153,18.3059998,271,609
Regular,JON_A,11:04,11:17,PC_9,6.171,12.342,272,914
Regular,ÖS_H,11:05,11:27,PC_6,8.205,16.4099998,273,515
Regular,JON_A,11:05,11:17,PC_7,5.133,10.2659998,274,806
Regular,13329,11:15,11:27,PC_3,4.645,9.28999996,275,711
Regular,PC_10,11:17,11:52,HED_E,11.168,22.3409996,276,265
Regular,PC_5,11:17,11:48,HED_E,10.088,20.1809998,277,403
Regular,PC_7,11:17,11:34,JON_B,5.137,10.2790003,278,807
Regular,PC_9,11:17,11:32,JON_B,6.191,12.3870001,279,915
Regular,HED_D,11:18,11:47,PC_10,10.664,21.3279991,280,266
Regular,2190,11:19,12:17,4808,20.865,41.7299995,281,76
Regular,4808,11:24,12:19,2190,21.25,42.5,282,77
Regular,JON_A,11:25,11:37,PC_7,5.133,10.2659998,283,808
Regular,PC_6,11:27,11:53,ÖS_J,8.581,17.1669998,284,516
Regular,PC_3,11:27,11:43,13329,4.783,9.5710001,285,712
Regular,2190,11:29,12:27,4808,20.865,41.7299995,286,78
Regular,PC_7,11:30,11:54,GMV_G,9.319,18.6380005,287,613
Regular,HED_D,11:32,11:57,PC_5,9.931,19.8619995,288,404
Regular,4808,11:34,12:29,2190,21.25,42.5,289,79
Regular,JON_A,11:34,11:47,PC_9,6.171,12.342,290,916
Regular,ÖS_H,11:35,11:57,PC_6,8.205,16.4099998,291,517
Regular,PC_7,11:37,11:54,JON_B,5.137,10.2790003,292,809
Regular,2190,11:39,12:37,4808,20.865,41.7299995,293,80
Regular,4808,11:44,12:39,2190,21.25,42.5,294,81
Regular,13329,11:45,11:57,PC_3,4.645,9.28999996,295,713
Regular,JON_A,11:45,11:57,PC_7,5.133,10.2659998,296,810
Regular,PC_10,11:47,12:22,HED_E,11.168,22.3409996,297,267
Regular,PC_9,11:47,12:02,JON_B,6.191,12.3870001,298,917
Regular,HED_D,11:48,12:17,PC_10,10.664,21.3279991,299,268
Regular,2190,11:49,12:47,4808,20.865,41.7299995,300,82
Regular,HED_D,11:52,12:17,PC_5,9.931,19.8619995,301,406
Regular,4808,11:54,12:49,2190,21.25,42.5,302,83
Regular,PC_5,11:57,12:28,HED_E,10.088,20.1809998,303,407
Regular,PC_6,11:57,12:23,ÖS_J,8.581,17.1669998,304,519
Regular,PC_3,11:57,12:13,13329,4.783,9.5710001,305,714
Regular,PC_7,11:57,12:14,JON_B,5.137,10.2790003,306,811
Regular,2190,11:59,12:57,4808,20.865,41.7299995,307,84
Regular,GMV_H,12:02,12:27,PC_7,9.153,18.3059998,308,617
Regular,4808,12:04,12:59,2190,21.25,42.5,309,85
Regular,JON_A,12:04,12:17,PC_9,6.171,12.342,310,918
Regular,ÖS_H,12:05,12:27,PC_6,8.205,16.4099998,311,520
Regular,JON_A,12:05,12:17,PC_7,5.133,10.2659998,312,812
Regular,2190,12:09,13:07,4808,20.865,41.7299995,313,86
Regular,13329,12:15,12:27,PC_3,4.645,9.28999996,314,715
Regular,HED_D,12:17,12:47,PC_10,10.664,21.3279991,315,269
Regular,PC_10,12:17,12:52,HED_E,11.168,22.3409996,316,270
Regular,PC_5,12:17,12:48,HED_E,10.088,20.1809998,317,410
Regular,PC_7,12:17,12:34,JON_B,5.137,10.2790003,318,813
Regular,PC_9,12:17,12:32,JON_B,6.191,12.3870001,319,919
Regular,4808,12:24,13:20,2190,21.25,42.5,320,89
Regular,JON_A,12:25,12:37,PC_7,5.133,10.2659998,321,814
Regular,PC_6,12:27,12:53,ÖS_J,8.581,17.1669998,322,521
Regular,PC_3,12:27,12:43,13329,4.783,9.5710001,323,716
Regular,2190,12:29,13:27,4808,20.865,41.7299995,324,90
Regular,PC_7,12:30,12:54,GMV_G,9.319,18.6380005,325,621
Regular,HED_D,12:32,12:57,PC_5,9.931,19.8619995,326,411
Regular,4808,12:34,13:30,2190,21.25,42.5,327,91
Regular,JON_A,12:34,12:47,PC_9,6.171,12.342,328,920
Regular,ÖS_H,12:35,12:57,PC_6,8.205,16.4099998,329,522
Regular,HED_D,12:37,13:07,PC_10,10.664,21.3279991,330,271
Regular,PC_5,12:37,13:08,HED_E,10.088,20.1809998,331,413
Regular,PC_7,12:37,12:54,JON_B,5.137,10.2790003,332,815
Regular,4808,12:44,13:40,2190,21.25,42.5,333,93
Regular,13329,12:45,12:57,PC_3,4.645,9.28999996,334,717
Regular,JON_A,12:45,12:57,PC_7,5.133,10.2659998,335,816
Regular,PC_10,12:47,13:22,HED_E,11.168,22.3409996,336,272
Regular,PC_9,12:47,13:02,JON_B,6.191,12.3870001,337,921
Regular,2190,12:49,13:47,4808,20.865,41.7299995,338,94
Regular,PC_7,12:50,13:14,GMV_G,9.319,18.6380005,339,624
Regular,HED_D,12:52,13:17,PC_5,9.931,19.8619995,340,414
Regular,4808,12:54,13:50,2190,21.25,42.5,341,95
Regular,JON_A,12:54,13:07,PC_9,6.171,12.342,342,922
Regular,HED_D,12:57,13:27,PC_10,10.664,21.3279991,343,273
Regular,PC_5,12:57,13:28,HED_E,10.088,20.1809998,344,415
Regular,PC_6,12:57,13:23,ÖS_J,8.581,17.1669998,345,523
Regular,PC_3,12:57,13:13,13329,4.783,9.5710001,346,718
Regular,PC_7,12:57,13:14,JON_B,5.137,10.2790003,347,817
Regular,2190,13:01,13:59,4808,20.865,41.7299995,348,96
Regular,GMV_H,13:02,13:27,PC_7,9.153,18.3059998,349,625
Regular,4808,13:04,14:00,2190,21.25,42.5,350,97
Regular,ÖS_H,13:05,13:27,PC_6,8.205,16.4099998,351,524
Regular,JON_A,13:05,13:17,PC_7,5.133,10.2659998,352,818
Regular,PC_9,13:07,13:22,JON_B,6.191,12.3870001,353,923
Regular,PC_7,13:10,13:34,GMV_G,9.319,18.6380005,354,626
Regular,2190,13:11,14:09,4808,20.865,41.7299995,355,98
Regular,HED_D,13:12,13:37,PC_5,9.931,19.8619995,356,416
Regular,4808,13:14,14:10,2190,21.25,42.5,357,99
Regular,JON_A,13:14,13:27,PC_9,6.171,12.342,358,924
Regular,13329,13:15,13:27,PC_3,4.645,9.28999996,359,719
Regular,PC_5,13:17,13:48,HED_E,10.088,20.1809998,360,417
Regular,PC_7,13:17,13:34,JON_B,5.137,10.2790003,361,819
Regular,2190,13:20,14:19,4808,20.865,41.7299995,362,100
Regular,GMV_H,13:22,13:47,PC_7,9.153,18.3059998,363,627
Regular,JON_A,13:25,13:37,PC_7,5.133,10.2659998,364,820
Regular,PC_10,13:27,14:02,HED_E,11.168,22.3409996,365,277
Regular,PC_6,13:27,13:53,ÖS_J,8.581,17.1669998,366,525
Regular,PC_3,13:27,13:43,13329,4.783,9.5710001,367,720
Regular,PC_9,13:27,13:42,JON_B,6.191,12.3870001,368,925
Regular,2190,13:30,14:29,4808,20.865,41.7299995,369,102
Regular,HED_D,13:30,13:57,PC_5,9.931,19.8619995,370,418
Regular,PC_7,13:30,13:55,GMV_G,9.319,18.6380005,371,628
Regular,4808,13:34,14:30,2190,21.25,42.5,372,103
Regular,JON_A,13:34,13:47,PC_9,6.171,12.342,373,926
Regular,ÖS_H,13:35,13:57,PC_6,8.205,16.4099998,374,526
Regular,HED_D,13:36,14:07,PC_10,10.664,21.3279991,375,278
Regular,PC_5,13:37,14:08,HED_E,10.088,20.1809998,376,419
Regular,PC_7,13:37,13:54,JON_B,5.137,10.2790003,377,821
Regular,2190,13:40,14:39,4808,20.865,41.7299995,378,104
Regular,GMV_H,13:42,14:07,PC_7,9.153,18.3059998,379,629
Regular,13329,13:45,13:57,PC_7,4.645,9.28999996,380,721
Regular,JON_A,13:45,13:57,PC_7,5.133,10.2659998,381,822
Regular,PC_9,13:47,14:02,JON_B,6.191,12.3870001,382,927
Regular,2190,13:50,14:49,4808,20.865,41.7299995,383,106
Regular,HED_D,13:50,14:17,PC_5,9.931,19.8619995,384,420
Regular,PC_7,13:50,14:15,GMV_G,9.319,18.6380005,385,630
Regular,4808,13:54,14:50,2190,21.25,42.5,386,107
Regular,JON_A,13:54,14:07,PC_9,6.171,12.342,387,928
Regular,PC_5,13:57,14:28,HED_E,10.088,20.1809998,388,421
Regular,PC_6,13:57,14:24,ÖS_J,8.581,17.1669998,389,527
Regular,PC_3,13:57,14:13,13329,4.783,9.5710001,390,722
Regular,PC_7,13:57,14:14,JON_B,5.137,10.2790003,391,823
Regular,GMV_H,14:02,14:27,PC_7,9.153,18.3059998,392,631
Regular,ÖS_H,14:05,14:27,PC_6,8.205,16.4099998,393,528
Regular,JON_A,14:05,14:17,PC_7,5.133,10.2659998,394,824
Regular,4808,14:06,15:02,2190,21.25,42.5,395,109
Regular,PC_10,14:07,14:42,HED_E,11.168,22.3409996,396,282
Regular,PC_9,14:07,14:22,JON_B,6.191,12.3870001,397,929
Regular,2190,14:10,15:09,4808,20.865,41.7299995,398,110
Regular,HED_D,14:10,14:37,PC_5,9.931,19.8619995,399,422
