Identifier,From1,Start1,End1,To1,Distance1,Usage kWh,count_trip_id,Ordered_Trip_ID
Regular,HED_D,6:13,6:37,PC_5,9.931,19.8619995,52,366
Regular,JON_A,6:13,6:27,PC_9,6.171,12.342,53,886
Regular,13329,6:15,6:27,PC_3,4.645,9.28999996,54,689
Regular,4808,6:16,7:10,2190,21.25,42.5,55,15
Regular,HED_D,6:17,6:47,PC_10,10.664,21.3279991,56,230
Regular,PC_5,6:17,6:49,HED_E,10.088,20.1809998,57,367
Regular,PC_7,6:17,6:34,JON_B,5.137,10.2790003,58,775
Regular,2190,6:18,7:14,4808,20.865,41.7299995,59,16
Regular,GMV_H,6:23,6:47,PC_7,9.153,18.3059998,60,577
Regular,13421,6:25,6:43,6480,10.809,21.618,61,203
Regular,JON_A,6:25,6:37,PC_7,5.133,10.2659998,62,776
Regular,4808,6:26,7:20,2190,21.25,42.5,63,17
Regular,PC_10,6:27,7:01,HED_E,11.168,22.3409996,64,231
Regular,PC_6,6:27,6:53,ÖS_J,8.581,17.1669998,65,493
Regular,PC_3,6:27,6:43,13329,4.783,9.5710001,66,690
Regular,2190,6:28,7:24,4808,20.865,41.7299995,67,18
Regular,PC_7,6:30,6:54,GMV_G,9.319,18.6380005,68,579
Regular,HED_D,6:33,6:57,PC_5,9.931,19.8619995,69,368
Regular,JON_A,6:33,6:47,PC_9,6.171,12.342,70,888
Regular,4808,6:34,7:31,2190,21.25,42.5,71,19
Regular,ÖS_H,6:34,6:57,PC_6,8.205,16.4099998,72,494
Regular,HED_D,6:37,7:07,PC_10,10.664,21.3279991,73,232
Regular,PC_5,6:37,7:09,HED_E,10.088,20.1809998,74,369
Regular,PC_7,6:37,6:54,JON_B,5.137,10.2790003,75,777
Regular,2190,6:38,7:35,4808,20.865,41.7299995,76,20
Regular,13329,6:40,7:00,6480,11.706,23.4120007,77,214
Regular,4808,6:42,7:40,2190,21.25,42.5,78,21
Regular,GMV_H,6:43,7:07,PC_7,9.153,18.3059998,79,580
Regular,13329,6:45,6:57,PC_3,4.645,9.28999996,80,691
Regular,JON_A,6:45,6:57,PC_7,5.133,10.2659998,81,778
Regular,PC_10,6:47,7:23,HED_E,11.168,22.3409996,82,233
Regular,PC_5,6:47,7:19,HED_E,10.088,20.1809998,83,370
Regular,PC_9,6:47,7:02,JON_B,6.191,12.3870001,84,889
Regular,2190,6:48,7:45,4808,20.865,41.7299995,85,22
Regular,PC_7,6:50,7:14,GMV_G,9.319,18.6380005,86,581
Regular,4808,6:51,7:49,2190,21.25,42.5,87,23
Regular,HED_D,6:53,7:17,PC_5,9.931,19.8619995,88,371
Regular,13421,6:55,7:13,6480,10.809,21.618,89,204
Regular,HED_D,6:57,7:27,PC_10,10.664,21.3279991,90,234
Regular,PC_5,6:57,7:29,HED_E,10.088,20.1809998,91,372
Regular,PC_6,6:57,7:24,ÖS_J,8.581,17.1669998,92,495
Regular,PC_3,6:57,7:13,13329,4.783,9.5710001,93,692
Regular,PC_7,6:57,7:14,JON_B,5.137,10.2790003,94,779
Regular,2190,6:58,7:56,4808,20.865,41.7299995,95,24
Regular,GMV_H,7:00,7:27,PC_7,9.153,18.3059998,96,583
Regular,4808,7:01,8:01,2190,21.25,42.5,97,25
Regular,ÖS_H,7:04,7:27,PC_6,8.205,16.4099998,98,496
Regular,JON_A,7:05,7:17,PC_7,5.133,10.2659998,99,780
Regular,HED_D,7:07,7:37,PC_10,10.664,21.3279991,100,235
Regular,PC_10,7:07,7:44,HED_E,11.168,22.3409996,101,236
Regular,PC_9,7:07,7:22,JON_B,6.191,12.3870001,102,891
Regular,2190,7:09,8:08,4808,20.865,41.7299995,103,26
Regular,13329,7:10,7:31,6480,11.706,23.4120007,104,215
Regular,HED_D,7:10,7:37,PC_5,9.931,19.8619995,105,374
Regular,PC_7,7:10,7:34,GMV_G,9.319,18.6380005,106,584
Regular,4808,7:11,8:11,2190,21.25,42.5,107,27
Regular,JON_A,7:13,7:27,PC_9,6.171,12.342,108,892
Regular,13329,7:15,7:27,PC_3,4.645,9.28999996,109,693
Regular,HED_D,7:17,7:47,PC_10,10.664,21.3279991,110,237
Regular,PC_10,7:17,7:54,HED_E,11.168,22.3409996,111,238
Regular,PC_5,7:17,7:50,HED_E,10.088,20.1809998,112,375
Regular,PC_7,7:17,7:34,JON_B,5.137,10.2790003,113,781
Regular,2190,7:20,8:19,4808,20.865,41.7299995,114,28
Regular,GMV_H,7:20,7:47,PC_7,9.153,18.3059998,115,585
Regular,4808,7:21,8:21,2190,21.25,42.5,116,29
Regular,13311,7:21,7:27,PC_7,1.938,3.87599993,117,782
Regular,3127,7:22,7:36,13215,9.735,19.4699993,118,240
Regular,13421,7:25,7:44,6480,10.809,21.618,119,205
Regular,JON_A,7:25,7:37,PC_7,5.133,10.2659998,120,783
Regular,PC_10,7:27,8:04,HED_E,11.168,22.3409996,121,242
Regular,PC_5,7:27,8:01,HED_E,10.088,20.1809998,122,376
Regular,PC_6,7:27,7:54,ÖS_J,8.581,17.1669998,123,497
Regular,PC_3,7:27,7:43,13329,4.783,9.5710001,124,694
Regular,PC_9,7:27,7:42,JON_B,6.191,12.3870001,125,893
Regular,2190,7:29,8:29,4808,20.865,41.7299995,126,30
Regular,HED_D,7:30,7:57,PC_5,9.931,19.8619995,127,377
Regular,PC_7,7:30,7:54,GMV_G,9.319,18.6380005,128,586
Regular,4808,7:31,8:31,2190,21.25,42.5,129,31
Regular,JON_A,7:33,7:47,PC_9,6.171,12.342,130,894
Regular,ÖS_H,7:34,7:57,PC_6,8.205,16.4099998,131,498
Regular,HED_D,7:37,8:07,PC_10,10.664,21.3279991,132,243
Regular,PC_10,7:37,8:14,HED_E,11.168,22.3409996,133,244
Regular,PC_5,7:37,8:11,HED_E,10.088,20.1809998,134,378
Regular,PC_7,7:37,7:54,JON_B,5.137,10.2790003,135,784
Regular,2190,7:39,8:39,4808,20.865,41.7299995,136,32
Regular,13329,7:40,8:01,6480,11.706,23.4120007,137,216
Regular,GMV_H,7:40,8:07,PC_7,9.153,18.3059998,138,587
Regular,PC_9,7:40,7:45,13722,2.59,5.17999983,139,895
Regular,13311,7:41,7:47,PC_7,1.938,3.87599993,140,785
Regular,4808,7:42,8:42,2190,21.25,42.5,141,33
Regular,13329,7:45,7:57,PC_3,4.645,9.28999996,142,695
Regular,JON_A,7:45,7:57,PC_7,5.133,10.2659998,143,786
Regular,3127,7:46,8:00,13215,9.735,19.4699993,144,245
Regular,PC_10,7:47,8:24,HED_E,11.168,22.3409996,145,246
Regular,PC_5,7:47,8:20,HED_E,10.088,20.1809998,146,379
Regular,13722,7:47,7:52,PC_9,2.518,5.03599977,147,896
Regular,PC_9,7:47,8:02,JON_B,6.191,12.3870001,148,897
Regular,2190,7:49,8:49,4808,20.865,41.7299995,149,34
Regular,PC_7,7:50,8:14,GMV_G,9.319,18.6380005,150,588
Regular,4808,7:52,8:52,2190,21.25,42.5,151,35
Regular,3127,7:53,8:07,13215,9.735,19.4699993,152,247
Regular,JON_A,7:53,8:07,PC_9,6.171,12.342,153,898
Regular,13421,7:55,8:14,6480,10.809,21.618,154,206
Regular,PC_10,7:57,8:34,HED_E,11.168,22.3409996,155,248
Regular,HED_D,7:57,8:27,PC_10,10.664,21.3279991,156,249
Regular,PC_5,7:57,8:30,HED_E,10.088,20.1809998,157,381
Regular,PC_6,7:57,8:24,ÖS_J,8.581,17.1669998,158,499
Regular,PC_3,7:57,8:13,13329,4.783,9.5710001,159,696
Regular,PC_7,7:57,8:14,JON_B,5.137,10.2790003,160,787
Regular,2190,8:00,8:59,4808,20.865,41.7299995,161,36
Regular,GMV_H,8:00,8:27,PC_7,9.153,18.3059998,162,589
Regular,4808,8:03,9:03,2190,21.25,42.5,163,37
Regular,ÖS_H,8:04,8:27,PC_6,8.205,16.4099998,164,500
Regular,JON_A,8:05,8:17,PC_7,5.133,10.2659998,165,788
Regular,PC_10,8:07,8:43,HED_E,11.168,22.3409996,166,251
Regular,PC_5,8:07,8:40,HED_E,10.088,20.1809998,167,382
Regular,PC_9,8:07,8:22,JON_B,6.191,12.3870001,168,899
Regular,2190,8:09,9:09,4808,20.865,41.7299995,169,38
Regular,13329,8:10,8:30,6480,11.706,23.4120007,170,217
Regular,PC_7,8:10,8:34,GMV_G,9.319,18.6380005,171,590
Regular,HED_D,8:12,8:37,PC_5,9.931,19.8619995,172,383
Regular,3127,8:13,8:27,13215,9.735,19.4699993,173,252
Regular,JON_A,8:13,8:27,PC_9,6.171,12.342,174,900
Regular,4808,8:15,9:14,2190,21.25,42.5,175,39
Regular,13329,8:15,8:27,PC_3,4.645,9.28999996,176,697
Regular,HED_D,8:17,8:47,PC_10,10.664,21.3279991,177,253
Regular,PC_5,8:17,8:49,HED_E,10.088,20.1809998,178,384
Regular,PC_7,8:17,8:34,JON_B,5.137,10.2790003,179,789
Regular,2190,8:20,9:19,4808,20.865,41.7299995,180,40
Regular,GMV_H,8:20,8:47,PC_7,9.153,18.3059998,181,591
Regular,JON_A,8:25,8:37,PC_7,5.133,10.2659998,182,790
Regular,4808,8:26,9:24,2190,21.25,42.5,183,41
Regular,PC_10,8:27,9:03,HED_E,11.168,22.3409996,184,254
Regular,PC_5,8:27,8:59,HED_E,10.088,20.1809998,185,385
Regular,PC_6,8:27,8:54,ÖS_J,8.581,17.1669998,186,501
Regular,PC_3,8:27,8:43,13329,4.783,9.5710001,187,698
Regular,PC_9,8:27,8:42,JON_B,6.191,12.3870001,188,901
Regular,2190,8:30,9:29,4808,20.865,41.7299995,189,42
Regular,PC_7,8:30,8:54,GMV_G,9.319,18.6380005,190,592
Regular,HED_D,8:32,8:57,PC_5,9.931,19.8619995,191,386
Regular,JON_A,8:33,8:47,PC_9,6.171,12.342,192,902
Regular,ÖS_H,8:34,8:57,PC_6,8.205,16.4099998,193,502
Regular,4808,8:36,9:33,2190,21.25,42.5,194,43
Regular,PC_5,8:37,9:08,HED_E,10.088,20.1809998,195,387
Regular,PC_7,8:37,8:54,JON_B,5.137,10.2790003,196,791
Regular,2190,8:40,9:39,4808,20.865,41.7299995,197,44
Regular,13329,8:40,8:59,6480,11.706,23.4120007,198,218
Regular,GMV_H,8:40,9:07,PC_7,9.153,18.3059998,199,594
Regular,13329,8:45,8:57,PC_3,4.645,9.28999996,200,699
Regular,JON_A,8:45,8:57,PC_7,5.133,10.2659998,201,792
Regular,4808,8:46,9:42,2190,21.25,42.5,202,45
Regular,HED_D,8:47,9:17,PC_10,10.664,21.3279991,203,255
Regular,PC_10,8:47,9:23,HED_E,11.168,22.3409996,204,256
Regular,PC_9,8:47,9:02,JON_B,6.191,12.3870001,205,904
Regular,2190,8:50,9:49,4808,20.865,41.7299995,206,46
Regular,PC_7,8:50,9:14,GMV_G,9.319,18.6380005,207,595
Regular,HED_D,8:52,9:17,PC_5,9.931,19.8619995,208,388
Regular,4808,8:56,9:52,2190,21.25,42.5,209,47
Regular,PC_5,8:57,9:28,HED_E,10.088,20.1809998,210,389
Regular,PC_6,8:57,9:23,ÖS_J,8.581,17.1669998,211,503
Regular,PC_3,8:57,9:13,13329,4.783,9.5710001,212,700
Regular,PC_7,8:57,9:14,JON_B,5.137,10.2790003,213,793
Regular,2190,8:59,9:57,4808,20.865,41.7299995,214,48
Regular,GMV_H,9:02,9:27,PC_7,9.153,18.3059998,215,596
Regular,JON_A,9:03,9:17,PC_9,6.171,12.342,216,906
Regular,ÖS_H,9:05,9:27,PC_6,8.205,16.4099998,217,504
Regular,JON_A,9:05,9:17,PC_7,5.133,10.2659998,218,794
Regular,4808,9:06,10:02,2190,21.25,42.5,219,49
Regular,2190,9:09,10:07,4808,20.865,41.7299995,220,50
Regular,PC_7,9:10,9:34,GMV_G,9.319,18.6380005,221,598
Regular,HED_D,9:12,9:37,PC_5,9.931,19.8619995,222,390
Regular,13329,9:15,9:27,PC_3,4.645,9.28999996,223,701
Regular,4808,9:16,10:11,2190,21.25,42.5,224,51
Regular,PC_10,9:17,9:53,HED_E,11.168,22.3409996,225,257
Regular,PC_5,9:17,9:48,HED_E,10.088,20.1809998,226,391
Regular,PC_7,9:17,9:34,JON_B,5.137,10.2790003,227,795
Regular,PC_9,9:17,9:32,JON_B,6.191,12.3870001,228,907
Regular,HED_D,9:18,9:47,PC_10,10.664,21.3279991,229,258
Regular,2190,9:20,10:17,4808,20.865,41.7299995,230,52
Regular,GMV_H,9:22,9:47,PC_7,9.153,18.3059998,231,599
Regular,JON_A,9:25,9:37,PC_7,5.133,10.2659998,232,796
Regular,4808,9:26,10:21,2190,21.25,42.5,233,53
Regular,PC_6,9:27,9:53,ÖS_J,8.581,17.1669998,234,505
Regular,PC_3,9:27,9:43,13329,4.783,9.5710001,235,702
Regular,2190,9:30,10:27,4808,20.865,41.7299995,236,54
Regular,PC_7,9:30,9:54,GMV_G,9.319,18.6380005,237,600
Regular,HED_D,9:32,9:57,PC_5,9.931,19.8619995,238,392
Regular,JON_A,9:34,9:47,PC_9,6.171,12.342,239,908
Regular,ÖS_H,9:35,9:57,PC_6,8.205,16.4099998,240,507
Regular,4808,9:36,10:31,2190,21.25,42.5,241,55
Regular,PC_5,9:37,10:08,HED_E,10.088,20.1809998,242,393
Regular,PC_7,9:37,9:54,JON_B,5.137,10.2790003,243,797
Regular,2190,9:40,10:37,4808,20.865,41.7299995,244,56
Regular,GMV_H,9:42,10:07,PC_7,9.153,18.3059998,245,601
Regular,4808,9:44,10:39,2190,21.25,42.5,246,57
Regular,13329,9:45,9:57,PC_3,4.645,9.28999996,247,703
Regular,JON_A,9:45,9:57,PC_7,5.133,10.2659998,248,798
Regular,PC_10,9:47,10:23,HED_E,11.168,22.3409996,249,259
Regular,PC_9,9:47,10:02,JON_B,6.191,12.3870001,250,909
Regular,HED_D,9:48,10:17,PC_10,10.664,21.3279991,251,260
Regular,2190,9:50,10:47,4808,20.865,41.7299995,252,58
Regular,PC_7,9:50,10:14,GMV_G,9.319,18.6380005,253,602
Regular,HED_D,9:53,10:17,PC_5,9.931,19.8619995,254,394
Regular,4808,9:54,10:49,2190,21.25,42.5,255,59
Regular,PC_5,9:57,10:28,HED_E,10.088,20.1809998,256,395
Regular,PC_6,9:57,10:23,ÖS_J,8.581,17.1669998,257,508
Regular,PC_3,9:57,10:13,13329,4.783,9.5710001,258,704
Regular,PC_7,9:57,10:14,JON_B,5.137,10.2790003,259,799
Regular,2190,10:00,10:57,4808,20.865,41.7299995,260,60
Regular,GMV_H,10:02,10:27,PC_7,9.153,18.3059998,261,603
Regular,4808,10:04,10:59,2190,21.25,42.5,262,61
Regular,JON_A,10:04,10:17,PC_9,6.171,12.342,263,910
Regular,ÖS_H,10:05,10:27,PC_6,8.205,16.4099998,264,509
Regular,JON_A,10:05,10:17,PC_7,5.133,10.2659998,265,800
Regular,2190,10:10,11:07,4808,20.865,41.7299995,266,62
Regular,PC_7,10:10,10:34,GMV_G,9.319,18.6380005,267,604
Regular,HED_D,10:13,10:37,PC_5,9.931,19.8619995,268,396
Regular,4808,10:14,11:09,2190,21.25,42.5,269,63
Regular,13329,10:15,10:27,PC_3,4.645,9.28999996,270,705
Regular,PC_10,10:17,10:53,HED_E,11.168,22.3409996,271,261
Regular,PC_5,10:17,10:48,HED_E,10.088,20.1809998,272,397
Regular,PC_7,10:17,10:34,JON_B,5.137,10.2790003,273,801
Regular,PC_9,10:17,10:32,JON_B,6.191,12.3870001,274,911
Regular,HED_D,10:18,10:47,PC_10,10.664,21.3279991,275,262
Regular,2190,10:20,11:17,4808,20.865,41.7299995,276,64
Regular,GMV_H,10:22,10:47,PC_7,9.153,18.3059998,277,605
Regular,4808,10:24,11:19,2190,21.25,42.5,278,65
Regular,JON_A,10:25,10:37,PC_7,5.133,10.2659998,279,802
Regular,PC_6,10:27,10:53,ÖS_J,8.581,17.1669998,280,511
Regular,PC_3,10:27,10:43,13329,4.783,9.5710001,281,706
Regular,2190,10:30,11:27,4808,20.865,41.7299995,282,66
Regular,PC_7,10:30,10:54,GMV_G,9.319,18.6380005,283,606
Regular,HED_D,10:33,10:57,PC_5,9.931,19.8619995,284,398
Regular,4808,10:34,11:29,2190,21.25,42.5,285,67
Regular,JON_A,10:34,10:47,PC_9,6.171,12.342,286,912
Regular,ÖS_H,10:35,10:57,PC_6,8.205,16.4099998,287,512
Regular,PC_5,10:37,11:08,HED_E,10.088,20.1809998,288,399
Regular,PC_7,10:37,10:54,JON_B,5.137,10.2790003,289,803
Regular,2190,10:40,11:37,4808,20.865,41.7299995,290,68
Regular,GMV_H,10:42,11:07,PC_7,9.153,18.3059998,291,607
Regular,4808,10:44,11:39,2190,21.25,42.5,292,69
Regular,13329,10:45,10:57,PC_3,4.645,9.28999996,293,708
Regular,JON_A,10:45,10:57,PC_7,5.133,10.2659998,294,804
Regular,PC_10,10:47,11:23,HED_E,11.168,22.3409996,295,263
Regular,PC_9,10:47,11:02,JON_B,6.191,12.3870001,296,913
Regular,HED_D,10:48,11:17,PC_10,10.664,21.3279991,297,264
Regular,2190,10:49,11:47,4808,20.865,41.7299995,298,70
Regular,PC_7,10:50,11:14,GMV_G,9.319,18.6380005,299,608
Regular,HED_D,10:52,11:17,PC_5,9.931,19.8619995,300,400
Regular,4808,10:54,11:49,2190,21.25,42.5,301,71
Regular,PC_5,10:57,11:28,HED_E,10.088,20.1809998,302,401
Regular,PC_6,10:57,11:23,ÖS_J,8.581,17.1669998,303,513
Regular,PC_3,10:57,11:13,13329,4.783,9.5710001,304,710
Regular,PC_7,10:57,11:14,JON_B,5.137,10.2790003,305,805
Regular,2190,10:59,11:57,4808,20.865,41.7299995,306,72
Regular,GMV_H,11:02,11:27,PC_7,9.153,18.3059998,307,609
Regular,4808,11:04,11:59,2190,21.25,42.5,308,73
Regular,JON_A,11:04,11:17,PC_9,6.171,12.342,309,914
Regular,ÖS_H,11:05,11:27,PC_6,8.205,16.4099998,310,515
Regular,JON_A,11:05,11:17,PC_7,5.133,10.2659998,311,806
Regular,2190,11:09,12:07,4808,20.865,41.7299995,312,74
Regular,PC_7,11:10,11:34,GMV_G,9.319,18.6380005,313,611
Regular,HED_D,11:12,11:37,PC_5,9.931,19.8619995,314,402
Regular,4808,11:14,12:09,2190,21.25,42.5,315,75
Regular,13329,11:15,11:27,PC_3,4.645,9.28999996,316,711
Regular,PC_10,11:17,11:52,HED_E,11.168,22.3409996,317,265
Regular,PC_5,11:17,11:48,HED_E,10.088,20.1809998,318,403
Regular,PC_7,11:17,11:34,JON_B,5.137,10.2790003,319,807
Regular,PC_9,11:17,11:32,JON_B,6.191,12.3870001,320,915
Regular,HED_D,11:18,11:47,PC_10,10.664,21.3279991,321,266
Regular,2190,11:19,12:17,4808,20.865,41.7299995,322,76
Regular,GMV_H,11:22,11:47,PC_7,9.153,18.3059998,323,612
Regular,4808,11:24,12:19,2190,21.25,42.5,324,77
Regular,JON_A,11:25,11:37,PC_7,5.133,10.2659998,325,808
Regular,PC_6,11:27,11:53,ÖS_J,8.581,17.1669998,326,516
Regular,PC_3,11:27,11:43,13329,4.783,9.5710001,327,712
Regular,2190,11:29,12:27,4808,20.865,41.7299995,328,78
Regular,PC_7,11:30,11:54,GMV_G,9.319,18.6380005,329,613
Regular,HED_D,11:32,11:57,PC_5,9.931,19.8619995,330,404
Regular,4808,11:34,12:29,2190,21.25,42.5,331,79
Regular,JON_A,11:34,11:47,PC_9,6.171,12.342,332,916
Regular,ÖS_H,11:35,11:57,PC_6,8.205,16.4099998,333,517
Regular,PC_5,11:37,12:08,HED_E,10.088,20.1809998,334,405
Regular,PC_7,11:37,11:54,JON_B,5.137,10.2790003,335,809
Regular,2190,11:39,12:37,4808,20.865,41.7299995,336,80
Regular,GMV_H,11:42,12:07,PC_7,9.153,18.3059998,337,615
Regular,4808,11:44,12:39,2190,21.25,42.5,338,81
Regular,13329,11:45,11:57,PC_3,4.645,9.28999996,339,713
Regular,JON_A,11:45,11:57,PC_7,5.133,10.2659998,340,810
Regular,PC_10,11:47,12:22,HED_E,11.168,22.3409996,341,267
Regular,PC_9,11:47,12:02,JON_B,6.191,12.3870001,342,917
Regular,HED_D,11:48,12:17,PC_10,10.664,21.3279991,343,268
Regular,2190,11:49,12:47,4808,20.865,41.7299995,344,82
Regular,PC_7,11:50,12:14,GMV_G,9.319,18.6380005,345,616
Regular,HED_D,11:52,12:17,PC_5,9.931,19.8619995,346,406
Regular,4808,11:54,12:49,2190,21.25,42.5,347,83
Regular,PC_5,11:57,12:28,HED_E,10.088,20.1809998,348,407
Regular,PC_6,11:57,12:23,ÖS_J,8.581,17.1669998,349,519
Regular,PC_3,11:57,12:13,13329,4.783,9.5710001,350,714
Regular,PC_7,11:57,12:14,JON_B,5.137,10.2790003,351,811
Regular,2190,11:59,12:57,4808,20.865,41.7299995,352,84
Regular,GMV_H,12:02,12:27,PC_7,9.153,18.3059998,353,617
Regular,4808,12:04,12:59,2190,21.25,42.5,354,85
Regular,JON_A,12:04,12:17,PC_9,6.171,12.342,355,918
Regular,ÖS_H,12:05,12:27,PC_6,8.205,16.4099998,356,520
Regular,JON_A,12:05,12:17,PC_7,5.133,10.2659998,357,812
Regular,2190,12:09,13:07,4808,20.865,41.7299995,358,86
Regular,PC_7,12:10,12:34,GMV_G,9.319,18.6380005,359,619
Regular,HED_D,12:12,12:37,PC_5,9.931,19.8619995,360,409
Regular,4808,12:14,13:09,2190,21.25,42.5,361,87
Regular,13329,12:15,12:27,PC_3,4.645,9.28999996,362,715
Regular,HED_D,12:17,12:47,PC_10,10.664,21.3279991,363,269
Regular,PC_10,12:17,12:52,HED_E,11.168,22.3409996,364,270
Regular,PC_5,12:17,12:48,HED_E,10.088,20.1809998,365,410
Regular,PC_7,12:17,12:34,JON_B,5.137,10.2790003,366,813
Regular,PC_9,12:17,12:32,JON_B,6.191,12.3870001,367,919
Regular,2190,12:19,13:17,4808,20.865,41.7299995,368,88
Regular,GMV_H,12:22,12:47,PC_7,9.153,18.3059998,369,620
Regular,4808,12:24,13:20,2190,21.25,42.5,370,89
Regular,JON_A,12:25,12:37,PC_7,5.133,10.2659998,371,814
Regular,PC_6,12:27,12:53,ÖS_J,8.581,17.1669998,372,521
Regular,PC_3,12:27,12:43,13329,4.783,9.5710001,373,716
Regular,2190,12:29,13:27,4808,20.865,41.7299995,374,90
Regular,PC_7,12:30,12:54,GMV_G,9.319,18.6380005,375,621
Regular,HED_D,12:32,12:57,PC_5,9.931,19.8619995,376,411
Regular,4808,12:34,13:30,2190,21.25,42.5,377,91
Regular,JON_A,12:34,12:47,PC_9,6.171,12.342,378,920
Regular,ÖS_H,12:35,12:57,PC_6,8.205,16.4099998,379,522
Regular,HED_D,12:37,13:07,PC_10,10.664,21.3279991,380,271
Regular,PC_5,12:37,13:08,HED_E,10.088,20.1809998,381,413
Regular,PC_7,12:37,12:54,JON_B,5.137,10.2790003,382,815
Regular,2190,12:39,13:37,4808,20.865,41.7299995,383,92
Regular,GMV_H,12:42,13:07,PC_7,9.153,18.3059998,384,623
Regular,4808,12:44,13:40,2190,21.25,42.5,385,93
Regular,13329,12:45,12:57,PC_3,4.645,9.28999996,386,717
Regular,JON_A,12:45,12:57,PC_7,5.133,10.2659998,387,816
Regular,PC_10,12:47,13:22,HED_E,11.168,22.3409996,388,272
Regular,PC_9,12:47,13:02,JON_B,6.191,12.3870001,389,921
Regular,2190,12:49,13:47,4808,20.865,41.7299995,390,94
Regular,PC_7,12:50,13:14,GMV_G,9.319,18.6380005,391,624
Regular,HED_D,12:52,13:17,PC_5,9.931,19.8619995,392,414
Regular,4808,12:54,13:50,2190,21.25,42.5,393,95
Regular,JON_A,12:54,13:07,PC_9,6.171,12.342,394,922
Regular,HED_D,12:57,13:27,PC_10,10.664,21.3279991,395,273
Regular,PC_5,12:57,13:28,HED_E,10.088,20.1809998,396,415
Regular,PC_6,12:57,13:23,ÖS_J,8.581,17.1669998,397,523
Regular,PC_3,12:57,13:13,13329,4.783,9.5710001,398,718
Regular,PC_7,12:57,13:14,JON_B,5.137,10.2790003,399,817
Regular,2190,13:01,13:59,4808,20.865,41.7299995,400,96
