Identifier,From1,Start1,End1,To1,Distance1,Usage kWh,count_trip_id,Ordered_Trip_ID
Regular,PC_5,6:17,6:49,HED_E,10.088,20.1809998,52,367
Regular,PC_7,6:17,6:34,JON_B,5.137,10.2790003,53,775
Regular,2190,6:18,7:14,4808,20.865,41.7299995,54,16
Regular,GMV_H,6:23,6:47,PC_7,9.153,18.3059998,55,577
Regular,13421,6:25,6:43,6480,10.809,21.618,56,203
Regular,JON_A,6:25,6:37,PC_7,5.133,10.2659998,57,776
Regular,4808,6:26,7:20,2190,21.25,42.5,58,17
Regular,PC_10,6:27,7:01,HED_E,11.168,22.3409996,59,231
Regular,PC_6,6:27,6:53,ÖS_J,8.581,17.1669998,60,493
Regular,PC_3,6:27,6:43,13329,4.783,9.5710001,61,690
Regular,PC_9,6:27,6:42,JON_B,6.191,12.3870001,62,887
Regular,2190,6:28,7:24,4808,20.865,41.7299995,63,18
Regular,HED_D,6:33,6:57,PC_5,9.931,19.8619995,64,368
Regular,JON_A,6:33,6:47,PC_9,6.171,12.342,65,888
Regular,4808,6:34,7:31,2190,21.25,42.5,66,19
Regular,ÖS_H,6:34,6:57,PC_6,8.205,16.4099998,67,494
Regular,HED_D,6:37,7:07,PC_10,10.664,21.3279991,68,232
Regular,PC_5,6:37,7:09,HED_E,10.088,20.1809998,69,369
Regular,13329,6:40,7:00,6480,11.706,23.4120007,70,214
Regular,13329,6:45,6:57,PC_3,4.645,9.28999996,71,691
Regular,JON_A,6:45,6:57,PC_7,5.133,10.2659998,72,778
Regular,PC_10,6:47,7:23,HED_E,11.168,22.3409996,73,233
Regular,PC_5,6:47,7:19,HED_E,10.088,20.1809998,74,370
Regular,PC_9,6:47,7:02,JON_B,6.191,12.3870001,75,889
Regular,2190,6:48,7:45,4808,20.865,41.7299995,76,22
Regular,PC_7,6:50,7:14,GMV_G,9.319,18.6380005,77,581
Regular,4808,6:51,7:49,2190,21.25,42.5,78,23
Regular,HED_D,6:53,7:17,PC_5,9.931,19.8619995,79,371
Regular,JON_A,6:53,7:07,PC_9,6.171,12.342,80,890
Regular,13421,6:55,7:13,6480,10.809,21.618,81,204
Regular,HED_D,6:57,7:27,PC_10,10.664,21.3279991,82,234
Regular,PC_5,6:57,7:29,HED_E,10.088,20.1809998,83,372
Regular,PC_6,6:57,7:24,ÖS_J,8.581,17.1669998,84,495
Regular,PC_3,6:57,7:13,13329,4.783,9.5710001,85,692
Regular,PC_7,6:57,7:14,JON_B,5.137,10.2790003,86,779
Regular,2190,6:58,7:56,4808,20.865,41.7299995,87,24
Regular,4808,7:01,8:01,2190,21.25,42.5,88,25
Regular,ÖS_H,7:04,7:27,PC_6,8.205,16.4099998,89,496
Regular,HED_D,7:07,7:37,PC_10,10.664,21.3279991,90,235
Regular,PC_5,7:07,7:39,HED_E,10.088,20.1809998,91,373
Regular,PC_9,7:07,7:22,JON_B,6.191,12.3870001,92,891
Regular,2190,7:09,8:08,4808,20.865,41.7299995,93,26
Regular,13329,7:10,7:31,6480,11.706,23.4120007,94,215
Regular,HED_D,7:10,7:37,PC_5,9.931,19.8619995,95,374
Regular,PC_7,7:10,7:34,GMV_G,9.319,18.6380005,96,584
Regular,4808,7:11,8:11,2190,21.25,42.5,97,27
Regular,JON_A,7:13,7:27,PC_9,6.171,12.342,98,892
Regular,13329,7:15,7:27,PC_3,4.645,9.28999996,99,693
Regular,HED_D,7:17,7:47,PC_10,10.664,21.3279991,100,237
Regular,PC_10,7:17,7:54,HED_E,11.168,22.3409996,101,238
Regular,PC_5,7:17,7:50,HED_E,10.088,20.1809998,102,375
Regular,2190,7:20,8:19,4808,20.865,41.7299995,103,28
Regular,GMV_H,7:20,7:47,PC_7,9.153,18.3059998,104,585
Regular,4808,7:21,8:21,2190,21.25,42.5,105,29
Regular,13311,7:21,7:27,PC_7,1.938,3.87599993,106,782
Regular,3127,7:22,7:36,13215,9.735,19.4699993,107,240
Regular,13421,7:25,7:44,6480,10.809,21.618,108,205
Regular,JON_A,7:25,7:37,PC_7,5.133,10.2659998,109,783
Regular,PC_5,7:27,8:01,HED_E,10.088,20.1809998,110,376
Regular,PC_6,7:27,7:54,ÖS_J,8.581,17.1669998,111,497
Regular,PC_3,7:27,7:43,13329,4.783,9.5710001,112,694
Regular,PC_9,7:27,7:42,JON_B,6.191,12.3870001,113,893
Regular,2190,7:29,8:29,4808,20.865,41.7299995,114,30
Regular,HED_D,7:30,7:57,PC_5,9.931,19.8619995,115,377
Regular,PC_7,7:30,7:54,GMV_G,9.319,18.6380005,116,586
Regular,4808,7:31,8:31,2190,21.25,42.5,117,31
Regular,JON_A,7:33,7:47,PC_9,6.171,12.342,118,894
Regular,ÖS_H,7:34,7:57,PC_6,8.205,16.4099998,119,498
Regular,HED_D,7:37,8:07,PC_10,10.664,21.3279991,120,243
Regular,PC_10,7:37,8:14,HED_E,11.168,22.3409996,121,244
Regular,PC_5,7:37,8:11,HED_E,10.088,20.1809998,122,378
Regular,PC_7,7:37,7:54,JON_B,5.137,10.2790003,123,784
Regular,2190,7:39,8:39,4808,20.865,41.7299995,124,32
Regular,13329,7:40,8:01,6480,11.706,23.4120007,125,216
Regular,GMV_H,7:40,8:07,PC_7,9.153,18.3059998,126,587
Regular,PC_9,7:40,7:45,13722,2.59,5.17999983,127,895
Regular,13311,7:41,7:47,PC_7,1.938,3.87599993,128,785
Regular,13329,7:45,7:57,PC_3,4.645,9.28999996,129,695
Regular,PC_10,7:47,8:24,HED_E,11.168,22.3409996,130,246
Regular,PC_5,7:47,8:20,HED_E,10.088,20.1809998,131,379
Regular,13722,7:47,7:52,PC_9,2.518,5.03599977,132,896
Regular,PC_9,7:47,8:02,JON_B,6.191,12.3870001,133,897
Regular,HED_D,7:50,8:17,PC_5,9.931,19.8619995,134,380
Regular,PC_7,7:50,8:14,GMV_G,9.319,18.6380005,135,588
Regular,4808,7:52,8:52,2190,21.25,42.5,136,35
Regular,3127,7:53,8:07,13215,9.735,19.4699993,137,247
Regular,JON_A,7:53,8:07,PC_9,6.171,12.342,138,898
Regular,13421,7:55,8:14,6480,10.809,21.618,139,206
Regular,PC_10,7:57,8:34,HED_E,11.168,22.3409996,140,248
Regular,HED_D,7:57,8:27,PC_10,10.664,21.3279991,141,249
Regular,PC_5,7:57,8:30,HED_E,10.088,20.1809998,142,381
Regular,PC_6,7:57,8:24,ÖS_J,8.581,17.1669998,143,499
Regular,PC_7,7:57,8:14,JON_B,5.137,10.2790003,144,787
Regular,2190,8:00,8:59,4808,20.865,41.7299995,145,36
Regular,GMV_H,8:00,8:27,PC_7,9.153,18.3059998,146,589
Regular,4808,8:03,9:03,2190,21.25,42.5,147,37
Regular,ÖS_H,8:04,8:27,PC_6,8.205,16.4099998,148,500
Regular,JON_A,8:05,8:17,PC_7,5.133,10.2659998,149,788
Regular,PC_10,8:07,8:43,HED_E,11.168,22.3409996,150,251
Regular,PC_5,8:07,8:40,HED_E,10.088,20.1809998,151,382
Regular,PC_9,8:07,8:22,JON_B,6.191,12.3870001,152,899
Regular,2190,8:09,9:09,4808,20.865,41.7299995,153,38
Regular,PC_7,8:10,8:34,GMV_G,9.319,18.6380005,154,590
Regular,HED_D,8:12,8:37,PC_5,9.931,19.8619995,155,383
Regular,3127,8:13,8:27,13215,9.735,19.4699993,156,252
Regular,JON_A,8:13,8:27,PC_9,6.171,12.342,157,900
Regular,4808,8:15,9:14,2190,21.25,42.5,158,39
Regular,HED_D,8:17,8:47,PC_10,10.664,21.3279991,159,253
Regular,PC_5,8:17,8:49,HED_E,10.088,20.1809998,160,384
Regular,PC_7,8:17,8:34,JON_B,5.137,10.2790003,161,789
Regular,2190,8:20,9:19,4808,20.865,41.7299995,162,40
Regular,GMV_H,8:20,8:47,PC_7,9.153,18.3059998,163,591
Regular,13421,8:25,8:43,6480,10.809,21.618,164,207
Regular,JON_A,8:25,8:37,PC_7,5.133,10.2659998,165,790
Regular,4808,8:26,9:24,2190,21.25,42.5,166,41
Regular,PC_10,8:27,9:03,HED_E,11.168,22.3409996,167,254
Regular,PC_5,8:27,8:59,HED_E,10.088,20.1809998,168,385
Regular,PC_3,8:27,8:43,13329,4.783,9.5710001,169,698
Regular,PC_9,8:27,8:42,JON_B,6.191,12.3870001,170,901
Regular,2190,8:30,9:29,4808,20.865,41.7299995,171,42
Regular,PC_7,8:30,8:54,GMV_G,9.319,18.6380005,172,592
Regular,HED_D,8:32,8:57,PC_5,9.931,19.8619995,173,386
Regular,JON_A,8:33,8:47,PC_9,6.171,12.342,174,902
Regular,ÖS_H,8:34,8:57,PC_6,8.205,16.4099998,175,502
Regular,4808,8:36,9:33,2190,21.25,42.5,176,43
Regular,PC_5,8:37,9:08,HED_E,10.088,20.1809998,177,387
Regular,PC_7,8:37,8:54,JON_B,5.137,10.2790003,178,791
Regular,2190,8:40,9:39,4808,20.865,41.7299995,179,44
Regular,13329,8:40,8:59,6480,11.706,23.4120007,180,218
Regular,GMV_H,8:40,9:07,PC_7,9.153,18.3059998,181,594
Regular,13329,8:45,8:57,PC_3,4.645,9.28999996,182,699
Regular,JON_A,8:45,8:57,PC_7,5.133,10.2659998,183,792
Regular,4808,8:46,9:42,2190,21.25,42.5,184,45
Regular,HED_D,8:47,9:17,PC_10,10.664,21.3279991,185,255
Regular,PC_10,8:47,9:23,HED_E,11.168,22.3409996,186,256
Regular,2190,8:50,9:49,4808,20.865,41.7299995,187,46
Regular,PC_7,8:50,9:14,GMV_G,9.319,18.6380005,188,595
Regular,HED_D,8:52,9:17,PC_5,9.931,19.8619995,189,388
Regular,PC_5,8:57,9:28,HED_E,10.088,20.1809998,190,389
Regular,PC_6,8:57,9:23,ÖS_J,8.581,17.1669998,191,503
Regular,PC_3,8:57,9:13,13329,4.783,9.5710001,192,700
Regular,PC_7,8:57,9:14,JON_B,5.137,10.2790003,193,793
Regular,GMV_H,9:02,9:27,PC_7,9.153,18.3059998,194,596
Regular,JON_A,9:05,9:17,PC_7,5.133,10.2659998,195,794
Regular,4808,9:06,10:02,2190,21.25,42.5,196,49
Regular,2190,9:09,10:07,4808,20.865,41.7299995,197,50
Regular,PC_7,9:10,9:34,GMV_G,9.319,18.6380005,198,598
Regular,HED_D,9:12,9:37,PC_5,9.931,19.8619995,199,390
Regular,13329,9:15,9:27,PC_3,4.645,9.28999996,200,701
Regular,4808,9:16,10:11,2190,21.25,42.5,201,51
Regular,PC_5,9:17,9:48,HED_E,10.088,20.1809998,202,391
Regular,PC_7,9:17,9:34,JON_B,5.137,10.2790003,203,795
Regular,PC_9,9:17,9:32,JON_B,6.191,12.3870001,204,907
Regular,HED_D,9:18,9:47,PC_10,10.664,21.3279991,205,258
Regular,2190,9:20,10:17,4808,20.865,41.7299995,206,52
Regular,GMV_H,9:22,9:47,PC_7,9.153,18.3059998,207,599
Regular,JON_A,9:25,9:37,PC_7,5.133,10.2659998,208,796
Regular,4808,9:26,10:21,2190,21.25,42.5,209,53
Regular,PC_6,9:27,9:53,ÖS_J,8.581,17.1669998,210,505
Regular,PC_3,9:27,9:43,13329,4.783,9.5710001,211,702
Regular,2190,9:30,10:27,4808,20.865,41.7299995,212,54
Regular,HED_D,9:32,9:57,PC_5,9.931,19.8619995,213,392
Regular,JON_A,9:34,9:47,PC_9,6.171,12.342,214,908
Regular,ÖS_H,9:35,9:57,PC_6,8.205,16.4099998,215,507
Regular,4808,9:36,10:31,2190,21.25,42.5,216,55
Regular,PC_5,9:37,10:08,HED_E,10.088,20.1809998,217,393
Regular,PC_7,9:37,9:54,JON_B,5.137,10.2790003,218,797
Regular,2190,9:40,10:37,4808,20.865,41.7299995,219,56
Regular,GMV_H,9:42,10:07,PC_7,9.153,18.3059998,220,601
Regular,4808,9:44,10:39,2190,21.25,42.5,221,57
Regular,13329,9:45,9:57,PC_3,4.645,9.28999996,222,703
Regular,JON_A,9:45,9:57,PC_7,5.133,10.2659998,223,798
Regular,PC_10,9:47,10:23,HED_E,11.168,22.3409996,224,259
Regular,PC_9,9:47,10:02,JON_B,6.191,12.3870001,225,909
Regular,HED_D,9:48,10:17,PC_10,10.664,21.3279991,226,260
Regular,2190,9:50,10:47,4808,20.865,41.7299995,227,58
Regular,PC_7,9:50,10:14,GMV_G,9.319,18.6380005,228,602
Regular,HED_D,9:53,10:17,PC_5,9.931,19.8619995,229,394
Regular,4808,9:54,10:49,2190,21.25,42.5,230,59
Regular,PC_5,9:57,10:28,HED_E,10.088,20.1809998,231,395
Regular,PC_6,9:57,10:23,ÖS_J,8.581,17.1669998,232,508
Regular,PC_3,9:57,10:13,13329,4.783,9.5710001,233,704
Regular,PC_7,9:57,10:14,JON_B,5.137,10.2790003,234,799
Regular,JON_A,10:04,10:17,PC_9,6.171,12.342,235,910
Regular,ÖS_H,10:05,10:27,PC_6,8.205,16.4099998,236,509
Regular,JON_A,10:05,10:17,PC_7,5.133,10.2659998,237,800
Regular,2190,10:10,11:07,4808,20.865,41.7299995,238,62
Regular,PC_7,10:10,10:34,GMV_G,9.319,18.6380005,239,604
Regular,HED_D,10:13,10:37,PC_5,9.931,19.8619995,240,396
Regular,4808,10:14,11:09,2190,21.25,42.5,241,63
Regular,13329,10:15,10:27,PC_3,4.645,9.28999996,242,705
Regular,PC_10,10:17,10:53,HED_E,11.168,22.3409996,243,261
Regular,PC_5,10:17,10:48,HED_E,10.088,20.1809998,244,397
Regular,PC_7,10:17,10:34,JON_B,5.137,10.2790003,245,801
Regular,PC_9,10:17,10:32,JON_B,6.191,12.3870001,246,911
Regular,2190,10:20,11:17,4808,20.865,41.7299995,247,64
Regular,GMV_H,10:22,10:47,PC_7,9.153,18.3059998,248,605
Regular,4808,10:24,11:19,2190,21.25,42.5,249,65
Regular,JON_A,10:25,10:37,PC_7,5.133,10.2659998,250,802
Regular,PC_6,10:27,10:53,ÖS_J,8.581,17.1669998,251,511
Regular,PC_3,10:27,10:43,13329,4.783,9.5710001,252,706
Regular,2190,10:30,11:27,4808,20.865,41.7299995,253,66
Regular,PC_7,10:30,10:54,GMV_G,9.319,18.6380005,254,606
Regular,HED_D,10:33,10:57,PC_5,9.931,19.8619995,255,398
Regular,4808,10:34,11:29,2190,21.25,42.5,256,67
Regular,JON_A,10:34,10:47,PC_9,6.171,12.342,257,912
Regular,ÖS_H,10:35,10:57,PC_6,8.205,16.4099998,258,512
Regular,PC_7,10:37,10:54,JON_B,5.137,10.2790003,259,803
Regular,2190,10:40,11:37,4808,20.865,41.7299995,260,68
Regular,GMV_H,10:42,11:07,PC_7,9.153,18.3059998,261,607
Regular,4808,10:44,11:39,2190,21.25,42.5,262,69
Regular,13329,10:45,10:57,PC_3,4.645,9.28999996,263,708
Regular,JON_A,10:45,10:57,PC_7,5.133,10.2659998,264,804
Regular,PC_10,10:47,11:23,HED_E,11.168,22.3409996,265,263
Regular,PC_9,10:47,11:02,JON_B,6.191,12.3870001,266,913
Regular,HED_D,10:48,11:17,PC_10,10.664,21.3279991,267,264
Regular,2190,10:49,11:47,4808,20.865,41.7299995,268,70
Regular,HED_D,10:52,11:17,PC_5,9.931,19.8619995,269,400
Regular,4808,10:54,11:49,2190,21.25,42.5,270,71
Regular,PC_5,10:57,11:28,HED_E,10.088,20.1809998,271,401
Regular,PC_6,10:57,11:23,ÖS_J,8.581,17.1669998,272,513
Regular,PC_3,10:57,11:13,13329,4.783,9.5710001,273,710
Regular,PC_7,10:57,11:14,JON_B,5.137,10.2790003,274,805
Regular,2190,10:59,11:57,4808,20.865,41.7299995,275,72
Regular,GMV_H,11:02,11:27,PC_7,9.153,18.3059998,276,609
Regular,JON_A,11:04,11:17,PC_9,6.171,12.342,277,914
Regular,ÖS_H,11:05,11:27,PC_6,8.205,16.4099998,278,515
Regular,JON_A,11:05,11:17,PC_7,5.133,10.2659998,279,806
Regular,4808,11:14,12:09,2190,21.25,42.5,280,75
Regular,13329,11:15,11:27,PC_3,4.645,9.28999996,281,711
Regular,PC_10,11:17,11:52,HED_E,11.168,22.3409996,282,265
Regular,PC_5,11:17,11:48,HED_E,10.088,20.1809998,283,403
Regular,PC_7,11:17,11:34,JON_B,5.137,10.2790003,284,807
Regular,PC_9,11:17,11:32,JON_B,6.191,12.3870001,285,915
Regular,HED_D,11:18,11:47,PC_10,10.664,21.3279991,286,266
Regular,2190,11:19,12:17,4808,20.865,41.7299995,287,76
Regular,4808,11:24,12:19,2190,21.25,42.5,288,77
Regular,JON_A,11:25,11:37,PC_7,5.133,10.2659998,289,808
Regular,PC_6,11:27,11:53,ÖS_J,8.581,17.1669998,290,516
Regular,PC_3,11:27,11:43,13329,4.783,9.5710001,291,712
Regular,2190,11:29,12:27,4808,20.865,41.7299995,292,78
Regular,PC_7,11:30,11:54,GMV_G,9.319,18.6380005,293,613
Regular,HED_D,11:32,11:57,PC_5,9.931,19.8619995,294,404
Regular,4808,11:34,12:29,2190,21.25,42.5,295,79
Regular,JON_A,11:34,11:47,PC_9,6.171,12.342,296,916
Regular,ÖS_H,11:35,11:57,PC_6,8.205,16.4099998,297,517
Regular,PC_7,11:37,11:54,JON_B,5.137,10.2790003,298,809
Regular,2190,11:39,12:37,4808,20.865,41.7299995,299,80
Regular,4808,11:44,12:39,2190,21.25,42.5,300,81
Regular,13329,11:45,11:57,PC_3,4.645,9.28999996,301,713
Regular,JON_A,11:45,11:57,PC_7,5.133,10.2659998,302,810
Regular,PC_10,11:47,12:22,HED_E,11.168,22.3409996,303,267
Regular,PC_9,11:47,12:02,JON_B,6.191,12.3870001,304,917
Regular,HED_D,11:48,12:17,PC_10,10.664,21.3279991,305,268
Regular,2190,11:49,12:47,4808,20.865,41.7299995,306,82
Regular,HED_D,11:52,12:17,PC_5,9.931,19.8619995,307,406
Regular,4808,11:54,12:49,2190,21.25,42.5,308,83
Regular,PC_5,11:57,12:28,HED_E,10.088,20.1809998,309,407
Regular,PC_6,11:57,12:23,ÖS_J,8.581,17.1669998,310,519
Regular,PC_3,11:57,12:13,13329,4.783,9.5710001,311,714
Regular,PC_7,11:57,12:14,JON_B,5.137,10.2790003,312,811
Regular,2190,11:59,12:57,4808,20.865,41.7299995,313,84
Regular,GMV_H,12:02,12:27,PC_7,9.153,18.3059998,314,617
Regular,4808,12:04,12:59,2190,21.25,42.5,315,85
Regular,JON_A,12:04,12:17,PC_9,6.171,12.342,316,918
Regular,ÖS_H,12:05,12:27,PC_6,8.205,16.4099998,317,520
Regular,JON_A,12:05,12:17,PC_7,5.133,10.2659998,318,812
Regular,2190,12:09,13:07,4808,20.865,41.7299995,319,86
Regular,13329,12:15,12:27,PC_3,4.645,9.28999996,320,715
Regular,HED_D,12:17,12:47,PC_10,10.664,21.3279991,321,269
Regular,PC_10,12:17,12:52,HED_E,11.168,22.3409996,322,270
Regular,PC_5,12:17,12:48,HED_E,10.088,20.1809998,323,410
Regular,PC_7,12:17,12:34,JON_B,5.137,10.2790003,324,813
Regular,PC_9,12:17,12:32,JON_B,6.191,12.3870001,325,919
Regular,2190,12:19,13:17,4808,20.865,41.7299995,326,88
Regular,4808,12:24,13:20,2190,21.25,42.5,327,89
Regular,JON_A,12:25,12:37,PC_7,5.133,10.2659998,328,814
Regular,PC_6,12:27,12:53,ÖS_J,8.581,17.1669998,329,521
Regular,PC_3,12:27,12:43,13329,4.783,9.5710001,330,716
Regular,2190,12:29,13:27,4808,20.865,41.7299995,331,90
Regular,PC_7,12:30,12:54,GMV_G,9.319,18.6380005,332,621
Regular,HED_D,12:32,12:57,PC_5,9.931,19.8619995,333,411
Regular,4808,12:34,13:30,2190,21.25,42.5,334,91
Regular,JON_A,12:34,12:47,PC_9,6.171,12.342,335,920
Regular,ÖS_H,12:35,12:57,PC_6,8.205,16.4099998,336,522
Regular,HED_D,12:37,13:07,PC_10,10.664,21.3279991,337,271
Regular,PC_5,12:37,13:08,HED_E,10.088,20.1809998,338,413
Regular,PC_7,12:37,12:54,JON_B,5.137,10.2790003,339,815
Regular,4808,12:44,13:40,2190,21.25,42.5,340,93
Regular,13329,12:45,12:57,PC_3,4.645,9.28999996,341,717
Regular,JON_A,12:45,12:57,PC_7,5.133,10.2659998,342,816
Regular,PC_10,12:47,13:22,HED_E,11.168,22.3409996,343,272
Regular,PC_9,12:47,13:02,JON_B,6.191,12.3870001,344,921
Regular,2190,12:49,13:47,4808,20.865,41.7299995,345,94
Regular,PC_7,12:50,13:14,GMV_G,9.319,18.6380005,346,624
Regular,HED_D,12:52,13:17,PC_5,9.931,19.8619995,347,414
Regular,4808,12:54,13:50,2190,21.25,42.5,348,95
Regular,JON_A,12:54,13:07,PC_9,6.171,12.342,349,922
Regular,HED_D,12:57,13:27,PC_10,10.664,21.3279991,350,273
Regular,PC_5,12:57,13:28,HED_E,10.088,20.1809998,351,415
Regular,PC_6,12:57,13:23,ÖS_J,8.581,17.1669998,352,523
Regular,PC_3,12:57,13:13,13329,4.783,9.5710001,353,718
Regular,PC_7,12:57,13:14,JON_B,5.137,10.2790003,354,817
Regular,2190,13:01,13:59,4808,20.865,41.7299995,355,96
Regular,GMV_H,13:02,13:27,PC_7,9.153,18.3059998,356,625
Regular,4808,13:04,14:00,2190,21.25,42.5,357,97
Regular,ÖS_H,13:05,13:27,PC_6,8.205,16.4099998,358,524
Regular,JON_A,13:05,13:17,PC_7,5.133,10.2659998,359,818
Regular,PC_9,13:07,13:22,JON_B,6.191,12.3870001,360,923
Regular,PC_7,13:10,13:34,GMV_G,9.319,18.6380005,361,626
Regular,2190,13:11,14:09,4808,20.865,41.7299995,362,98
Regular,HED_D,13:12,13:37,PC_5,9.931,19.8619995,363,416
Regular,4808,13:14,14:10,2190,21.25,42.5,364,99
Regular,JON_A,13:14,13:27,PC_9,6.171,12.342,365,924
Regular,13329,13:15,13:27,PC_3,4.645,9.28999996,366,719
Regular,PC_5,13:17,13:48,HED_E,10.088,20.1809998,367,417
Regular,PC_7,13:17,13:34,JON_B,5.137,10.2790003,368,819
Regular,2190,13:20,14:19,4808,20.865,41.7299995,369,100
Regular,GMV_H,13:22,13:47,PC_7,9.153,18.3059998,370,627
Regular,4808,13:24,14:20,2190,21.25,42.5,371,101
Regular,JON_A,13:25,13:37,PC_7,5.133,10.2659998,372,820
Regular,PC_10,13:27,14:02,HED_E,11.168,22.3409996,373,277
Regular,PC_6,13:27,13:53,ÖS_J,8.581,17.1669998,374,525
Regular,PC_3,13:27,13:43,13329,4.783,9.5710001,375,720
Regular,PC_9,13:27,13:42,JON_B,6.191,12.3870001,376,925
Regular,2190,13:30,14:29,4808,20.865,41.7299995,377,102
Regular,HED_D,13:30,13:57,PC_5,9.931,19.8619995,378,418
Regular,PC_7,13:30,13:55,GMV_G,9.319,18.6380005,379,628
Regular,4808,13:34,14:30,2190,21.25,42.5,380,103
Regular,JON_A,13:34,13:47,PC_9,6.171,12.342,381,926
Regular,ÖS_H,13:35,13:57,PC_6,8.205,16.4099998,382,526
Regular,HED_D,13:36,14:07,PC_10,10.664,21.3279991,383,278
Regular,PC_5,13:37,14:08,HED_E,10.088,20.1809998,384,419
Regular,PC_7,13:37,13:54,JON_B,5.137,10.2790003,385,821
Regular,2190,13:40,14:39,4808,20.865,41.7299995,386,104
Regular,GMV_H,13:42,14:07,PC_7,9.153,18.3059998,387,629
Regular,13329,13:45,13:57,PC_7,4.645,9.28999996,388,721
Regular,JON_A,13:45,13:57,PC_7,5.133,10.2659998,389,822
Regular,PC_9,13:47,14:02,JON_B,6.191,12.3870001,390,927
Regular,2190,13:50,14:49,4808,20.865,41.7299995,391,106
Regular,HED_D,13:50,14:17,PC_5,9.931,19.8619995,392,420
Regular,PC_7,13:50,14:15,GMV_G,9.319,18.6380005,393,630
Regular,4808,13:54,14:50,2190,21.25,42.5,394,107
Regular,JON_A,13:54,14:07,PC_9,6.171,12.342,395,928
Regular,PC_5,13:57,14:28,HED_E,10.088,20.1809998,396,421
Regular,PC_6,13:57,14:24,ÖS_J,8.581,17.1669998,397,527
Regular,PC_3,13:57,14:13,13329,4.783,9.5710001,398,722
Regular,PC_7,13:57,14:14,JON_B,5.137,10.2790003,399,823
Regular,GMV_H,14:02,14:27,PC_7,9.153,18.3059998,400,631
