Identifier,From1,Start1,End1,To1,Distance1,Usage kWh,count_trip_id,Ordered_Trip_ID
Regular,HED_D,6:17,6:47,PC_10,10.664,21.3279991,52,230
Regular,PC_5,6:17,6:49,HED_E,10.088,20.1809998,53,367
Regular,PC_7,6:17,6:34,JON_B,5.137,10.2790003,54,775
Regular,GMV_H,6:23,6:47,PC_7,9.153,18.3059998,55,577
Regular,13421,6:25,6:43,6480,10.809,21.618,56,203
Regular,JON_A,6:25,6:37,PC_7,5.133,10.2659998,57,776
Regular,4808,6:26,7:20,2190,21.25,42.5,58,17
Regular,PC_3,6:27,6:43,13329,4.783,9.5710001,59,690
Regular,PC_9,6:27,6:42,JON_B,6.191,12.3870001,60,887
Regular,2190,6:28,7:24,4808,20.865,41.7299995,61,18
Regular,PC_7,6:30,6:54,GMV_G,9.319,18.6380005,62,579
Regular,HED_D,6:33,6:57,PC_5,9.931,19.8619995,63,368
Regular,JON_A,6:33,6:47,PC_9,6.171,12.342,64,888
Regular,4808,6:34,7:31,2190,21.25,42.5,65,19
Regular,ÖS_H,6:34,6:57,PC_6,8.205,16.4099998,66,494
Regular,HED_D,6:37,7:07,PC_10,10.664,21.3279991,67,232
Regular,PC_5,6:37,7:09,HED_E,10.088,20.1809998,68,369
Regular,PC_7,6:37,6:54,JON_B,5.137,10.2790003,69,777
Regular,2190,6:38,7:35,4808,20.865,41.7299995,70,20
Regular,4808,6:42,7:40,2190,21.25,42.5,71,21
Regular,GMV_H,6:43,7:07,PC_7,9.153,18.3059998,72,580
Regular,13329,6:45,6:57,PC_3,4.645,9.28999996,73,691
Regular,JON_A,6:45,6:57,PC_7,5.133,10.2659998,74,778
Regular,PC_10,6:47,7:23,HED_E,11.168,22.3409996,75,233
Regular,PC_5,6:47,7:19,HED_E,10.088,20.1809998,76,370
Regular,PC_9,6:47,7:02,JON_B,6.191,12.3870001,77,889
Regular,2190,6:48,7:45,4808,20.865,41.7299995,78,22
Regular,HED_D,6:53,7:17,PC_5,9.931,19.8619995,79,371
Regular,JON_A,6:53,7:07,PC_9,6.171,12.342,80,890
Regular,13421,6:55,7:13,6480,10.809,21.618,81,204
Regular,HED_D,6:57,7:27,PC_10,10.664,21.3279991,82,234
Regular,PC_5,6:57,7:29,HED_E,10.088,20.1809998,83,372
Regular,PC_6,6:57,7:24,ÖS_J,8.581,17.1669998,84,495
Regular,PC_3,6:57,7:13,13329,4.783,9.5710001,85,692
Regular,PC_7,6:57,7:14,JON_B,5.137,10.2790003,86,779
Regular,2190,6:58,7:56,4808,20.865,41.7299995,87,24
Regular,GMV_H,7:00,7:27,PC_7,9.153,18.3059998,88,583
Regular,4808,7:01,8:01,2190,21.25,42.5,89,25
Regular,JON_A,7:05,7:17,PC_7,5.133,10.2659998,90,780
Regular,PC_10,7:07,7:44,HED_E,11.168,22.3409996,91,236
Regular,PC_5,7:07,7:39,HED_E,10.088,20.1809998,92,373
Regular,PC_9,7:07,7:22,JON_B,6.191,12.3870001,93,891
Regular,2190,7:09,8:08,4808,20.865,41.7299995,94,26
Regular,13329,7:10,7:31,6480,11.706,23.4120007,95,215
Regular,HED_D,7:10,7:37,PC_5,9.931,19.8619995,96,374
Regular,PC_7,7:10,7:34,GMV_G,9.319,18.6380005,97,584
Regular,4808,7:11,8:11,2190,21.25,42.5,98,27
Regular,JON_A,7:13,7:27,PC_9,6.171,12.342,99,892
Regular,13329,7:15,7:27,PC_3,4.645,9.28999996,100,693
Regular,HED_D,7:17,7:47,PC_10,10.664,21.3279991,101,237
Regular,PC_10,7:17,7:54,HED_E,11.168,22.3409996,102,239
Regular,PC_5,7:17,7:50,HED_E,10.088,20.1809998,103,375
Regular,PC_7,7:17,7:34,JON_B,5.137,10.2790003,104,781
Regular,2190,7:20,8:19,4808,20.865,41.7299995,105,28
Regular,3127,7:22,7:36,13215,9.735,19.4699993,106,240
Regular,13421,7:25,7:44,6480,10.809,21.618,107,205
Regular,JON_A,7:25,7:37,PC_7,5.133,10.2659998,108,783
Regular,PC_10,7:27,8:04,HED_E,11.168,22.3409996,109,242
Regular,PC_5,7:27,8:01,HED_E,10.088,20.1809998,110,376
Regular,PC_6,7:27,7:54,ÖS_J,8.581,17.1669998,111,497
Regular,2190,7:29,8:29,4808,20.865,41.7299995,112,30
Regular,HED_D,7:30,7:57,PC_5,9.931,19.8619995,113,377
Regular,PC_7,7:30,7:54,GMV_G,9.319,18.6380005,114,586
Regular,4808,7:31,8:31,2190,21.25,42.5,115,31
Regular,JON_A,7:33,7:47,PC_9,6.171,12.342,116,894
Regular,ÖS_H,7:34,7:57,PC_6,8.205,16.4099998,117,498
Regular,HED_D,7:37,8:07,PC_10,10.664,21.3279991,118,243
Regular,PC_5,7:37,8:11,HED_E,10.088,20.1809998,119,378
Regular,PC_7,7:37,7:54,JON_B,5.137,10.2790003,120,784
Regular,2190,7:39,8:39,4808,20.865,41.7299995,121,32
Regular,13329,7:40,8:01,6480,11.706,23.4120007,122,216
Regular,GMV_H,7:40,8:07,PC_7,9.153,18.3059998,123,587
Regular,PC_9,7:40,7:45,13722,2.59,5.17999983,124,895
Regular,13311,7:41,7:47,PC_7,1.938,3.87599993,125,785
Regular,4808,7:42,8:42,2190,21.25,42.5,126,33
Regular,JON_A,7:45,7:57,PC_7,5.133,10.2659998,127,786
Regular,3127,7:46,8:00,13215,9.735,19.4699993,128,245
Regular,PC_5,7:47,8:20,HED_E,10.088,20.1809998,129,379
Regular,13722,7:47,7:52,PC_9,2.518,5.03599977,130,896
Regular,PC_9,7:47,8:02,JON_B,6.191,12.3870001,131,897
Regular,2190,7:49,8:49,4808,20.865,41.7299995,132,34
Regular,HED_D,7:50,8:17,PC_5,9.931,19.8619995,133,380
Regular,PC_7,7:50,8:14,GMV_G,9.319,18.6380005,134,588
Regular,4808,7:52,8:52,2190,21.25,42.5,135,35
Regular,3127,7:53,8:07,13215,9.735,19.4699993,136,247
Regular,13421,7:55,8:14,6480,10.809,21.618,137,206
Regular,PC_10,7:57,8:34,HED_E,11.168,22.3409996,138,248
Regular,HED_D,7:57,8:27,PC_10,10.664,21.3279991,139,250
Regular,PC_5,7:57,8:30,HED_E,10.088,20.1809998,140,381
Regular,PC_3,7:57,8:13,13329,4.783,9.5710001,141,696
Regular,PC_7,7:57,8:14,JON_B,5.137,10.2790003,142,787
Regular,GMV_H,8:00,8:27,PC_7,9.153,18.3059998,143,589
Regular,4808,8:03,9:03,2190,21.25,42.5,144,37
Regular,ÖS_H,8:04,8:27,PC_6,8.205,16.4099998,145,500
Regular,JON_A,8:05,8:17,PC_7,5.133,10.2659998,146,788
Regular,PC_10,8:07,8:43,HED_E,11.168,22.3409996,147,251
Regular,PC_9,8:07,8:22,JON_B,6.191,12.3870001,148,899
Regular,2190,8:09,9:09,4808,20.865,41.7299995,149,38
Regular,13329,8:10,8:30,6480,11.706,23.4120007,150,217
Regular,PC_7,8:10,8:34,GMV_G,9.319,18.6380005,151,590
Regular,HED_D,8:12,8:37,PC_5,9.931,19.8619995,152,383
Regular,3127,8:13,8:27,13215,9.735,19.4699993,153,252
Regular,JON_A,8:13,8:27,PC_9,6.171,12.342,154,900
Regular,4808,8:15,9:14,2190,21.25,42.5,155,39
Regular,13329,8:15,8:27,PC_3,4.645,9.28999996,156,697
Regular,PC_5,8:17,8:49,HED_E,10.088,20.1809998,157,384
Regular,PC_7,8:17,8:34,JON_B,5.137,10.2790003,158,789
Regular,2190,8:20,9:19,4808,20.865,41.7299995,159,40
Regular,GMV_H,8:20,8:47,PC_7,9.153,18.3059998,160,591
Regular,13421,8:25,8:43,6480,10.809,21.618,161,207
Regular,JON_A,8:25,8:37,PC_7,5.133,10.2659998,162,790
Regular,4808,8:26,9:24,2190,21.25,42.5,163,41
Regular,PC_10,8:27,9:03,HED_E,11.168,22.3409996,164,254
Regular,PC_5,8:27,8:59,HED_E,10.088,20.1809998,165,385
Regular,PC_6,8:27,8:54,ÖS_J,8.581,17.1669998,166,501
Regular,PC_3,8:27,8:43,13329,4.783,9.5710001,167,698
Regular,PC_9,8:27,8:42,JON_B,6.191,12.3870001,168,901
Regular,2190,8:30,9:29,4808,20.865,41.7299995,169,42
Regular,PC_7,8:30,8:54,GMV_G,9.319,18.6380005,170,593
Regular,HED_D,8:32,8:57,PC_5,9.931,19.8619995,171,386
Regular,JON_A,8:33,8:47,PC_9,6.171,12.342,172,902
Regular,4808,8:36,9:33,2190,21.25,42.5,173,43
Regular,PC_5,8:37,9:08,HED_E,10.088,20.1809998,174,387
Regular,PC_7,8:37,8:54,JON_B,5.137,10.2790003,175,791
Regular,13329,8:40,8:59,6480,11.706,23.4120007,176,218
Regular,GMV_H,8:40,9:07,PC_7,9.153,18.3059998,177,594
Regular,13329,8:45,8:57,PC_3,4.645,9.28999996,178,699
Regular,JON_A,8:45,8:57,PC_7,5.133,10.2659998,179,792
Regular,4808,8:46,9:42,2190,21.25,42.5,180,45
Regular,HED_D,8:47,9:17,PC_10,10.664,21.3279991,181,255
Regular,PC_9,8:47,9:02,JON_B,6.191,12.3870001,182,904
Regular,2190,8:50,9:49,4808,20.865,41.7299995,183,46
Regular,PC_7,8:50,9:14,GMV_G,9.319,18.6380005,184,595
Regular,HED_D,8:52,9:17,PC_5,9.931,19.8619995,185,388
Regular,4808,8:56,9:52,2190,21.25,42.5,186,47
Regular,PC_6,8:57,9:23,ÖS_J,8.581,17.1669998,187,503
Regular,PC_3,8:57,9:13,13329,4.783,9.5710001,188,700
Regular,PC_7,8:57,9:14,JON_B,5.137,10.2790003,189,793
Regular,2190,8:59,9:57,4808,20.865,41.7299995,190,48
Regular,GMV_H,9:02,9:27,PC_7,9.153,18.3059998,191,597
Regular,JON_A,9:03,9:17,PC_9,6.171,12.342,192,906
Regular,ÖS_H,9:05,9:27,PC_6,8.205,16.4099998,193,504
Regular,JON_A,9:05,9:17,PC_7,5.133,10.2659998,194,794
Regular,2190,9:09,10:07,4808,20.865,41.7299995,195,50
Regular,PC_7,9:10,9:34,GMV_G,9.319,18.6380005,196,598
Regular,HED_D,9:12,9:37,PC_5,9.931,19.8619995,197,390
Regular,13329,9:15,9:27,PC_3,4.645,9.28999996,198,701
Regular,4808,9:16,10:11,2190,21.25,42.5,199,51
Regular,PC_10,9:17,9:53,HED_E,11.168,22.3409996,200,257
Regular,PC_5,9:17,9:48,HED_E,10.088,20.1809998,201,391
Regular,PC_7,9:17,9:34,JON_B,5.137,10.2790003,202,795
Regular,PC_9,9:17,9:32,JON_B,6.191,12.3870001,203,907
Regular,HED_D,9:18,9:47,PC_10,10.664,21.3279991,204,258
Regular,2190,9:20,10:17,4808,20.865,41.7299995,205,52
Regular,GMV_H,9:22,9:47,PC_7,9.153,18.3059998,206,599
Regular,JON_A,9:25,9:37,PC_7,5.133,10.2659998,207,796
Regular,4808,9:26,10:21,2190,21.25,42.5,208,53
Regular,PC_6,9:27,9:53,ÖS_J,8.581,17.1669998,209,506
Regular,PC_3,9:27,9:43,13329,4.783,9.5710001,210,702
Regular,2190,9:30,10:27,4808,20.865,41.7299995,211,54
Regular,PC_7,9:30,9:54,GMV_G,9.319,18.6380005,212,600
Regular,JON_A,9:34,9:47,PC_9,6.171,12.342,213,908
Regular,ÖS_H,9:35,9:57,PC_6,8.205,16.4099998,214,507
Regular,4808,9:36,10:31,2190,21.25,42.5,215,55
Regular,PC_5,9:37,10:08,HED_E,10.088,20.1809998,216,393
Regular,PC_7,9:37,9:54,JON_B,5.137,10.2790003,217,797
Regular,2190,9:40,10:37,4808,20.865,41.7299995,218,56
Regular,GMV_H,9:42,10:07,PC_7,9.153,18.3059998,219,601
Regular,13329,9:45,9:57,PC_3,4.645,9.28999996,220,703
Regular,JON_A,9:45,9:57,PC_7,5.133,10.2659998,221,798
Regular,PC_10,9:47,10:23,HED_E,11.168,22.3409996,222,259
Regular,PC_9,9:47,10:02,JON_B,6.191,12.3870001,223,909
Regular,2190,9:50,10:47,4808,20.865,41.7299995,224,58
Regular,PC_7,9:50,10:14,GMV_G,9.319,18.6380005,225,602
Regular,HED_D,9:53,10:17,PC_5,9.931,19.8619995,226,394
Regular,4808,9:54,10:49,2190,21.25,42.5,227,59
Regular,PC_5,9:57,10:28,HED_E,10.088,20.1809998,228,395
Regular,PC_6,9:57,10:23,ÖS_J,8.581,17.1669998,229,508
Regular,PC_3,9:57,10:13,13329,4.783,9.5710001,230,704
Regular,2190,10:00,10:57,4808,20.865,41.7299995,231,60
Regular,GMV_H,10:02,10:27,PC_7,9.153,18.3059998,232,603
Regular,4808,10:04,10:59,2190,21.25,42.5,233,61
Regular,JON_A,10:04,10:17,PC_9,6.171,12.342,234,910
Regular,ÖS_H,10:05,10:27,PC_6,8.205,16.4099998,235,510
Regular,JON_A,10:05,10:17,PC_7,5.133,10.2659998,236,800
Regular,2190,10:10,11:07,4808,20.865,41.7299995,237,62
Regular,PC_7,10:10,10:34,GMV_G,9.319,18.6380005,238,604
Regular,HED_D,10:13,10:37,PC_5,9.931,19.8619995,239,396
Regular,4808,10:14,11:09,2190,21.25,42.5,240,63
Regular,13329,10:15,10:27,PC_3,4.645,9.28999996,241,705
Regular,PC_10,10:17,10:53,HED_E,11.168,22.3409996,242,261
Regular,PC_7,10:17,10:34,JON_B,5.137,10.2790003,243,801
Regular,PC_9,10:17,10:32,JON_B,6.191,12.3870001,244,911
Regular,HED_D,10:18,10:47,PC_10,10.664,21.3279991,245,262
Regular,2190,10:20,11:17,4808,20.865,41.7299995,246,64
Regular,GMV_H,10:22,10:47,PC_7,9.153,18.3059998,247,605
Regular,4808,10:24,11:19,2190,21.25,42.5,248,65
Regular,PC_6,10:27,10:53,ÖS_J,8.581,17.1669998,249,511
Regular,PC_3,10:27,10:43,13329,4.783,9.5710001,250,707
Regular,2190,10:30,11:27,4808,20.865,41.7299995,251,66
Regular,PC_7,10:30,10:54,GMV_G,9.319,18.6380005,252,606
Regular,HED_D,10:33,10:57,PC_5,9.931,19.8619995,253,398
Regular,4808,10:34,11:29,2190,21.25,42.5,254,67
Regular,JON_A,10:34,10:47,PC_9,6.171,12.342,255,912
Regular,ÖS_H,10:35,10:57,PC_6,8.205,16.4099998,256,512
Regular,PC_5,10:37,11:08,HED_E,10.088,20.1809998,257,399
Regular,GMV_H,10:42,11:07,PC_7,9.153,18.3059998,258,607
Regular,4808,10:44,11:39,2190,21.25,42.5,259,69
Regular,13329,10:45,10:57,PC_3,4.645,9.28999996,260,709
Regular,JON_A,10:45,10:57,PC_7,5.133,10.2659998,261,804
Regular,PC_10,10:47,11:23,HED_E,11.168,22.3409996,262,263
Regular,PC_9,10:47,11:02,JON_B,6.191,12.3870001,263,913
Regular,HED_D,10:48,11:17,PC_10,10.664,21.3279991,264,264
Regular,PC_7,10:50,11:14,GMV_G,9.319,18.6380005,265,608
Regular,4808,10:54,11:49,2190,21.25,42.5,266,71
Regular,PC_5,10:57,11:28,HED_E,10.088,20.1809998,267,401
Regular,PC_6,10:57,11:23,ÖS_J,8.581,17.1669998,268,514
Regular,PC_3,10:57,11:13,13329,4.783,9.5710001,269,710
Regular,PC_7,10:57,11:14,JON_B,5.137,10.2790003,270,805
Regular,2190,10:59,11:57,4808,20.865,41.7299995,271,72
Regular,GMV_H,11:02,11:27,PC_7,9.153,18.3059998,272,609
Regular,4808,11:04,11:59,2190,21.25,42.5,273,73
Regular,ÖS_H,11:05,11:27,PC_6,8.205,16.4099998,274,515
Regular,JON_A,11:05,11:17,PC_7,5.133,10.2659998,275,806
Regular,2190,11:09,12:07,4808,20.865,41.7299995,276,74
Regular,PC_7,11:10,11:34,GMV_G,9.319,18.6380005,277,611
Regular,HED_D,11:12,11:37,PC_5,9.931,19.8619995,278,402
Regular,4808,11:14,12:09,2190,21.25,42.5,279,75
Regular,13329,11:15,11:27,PC_3,4.645,9.28999996,280,711
Regular,PC_5,11:17,11:48,HED_E,10.088,20.1809998,281,403
Regular,PC_9,11:17,11:32,JON_B,6.191,12.3870001,282,915
Regular,HED_D,11:18,11:47,PC_10,10.664,21.3279991,283,266
Regular,2190,11:19,12:17,4808,20.865,41.7299995,284,76
Regular,GMV_H,11:22,11:47,PC_7,9.153,18.3059998,285,612
Regular,4808,11:24,12:19,2190,21.25,42.5,286,77
Regular,JON_A,11:25,11:37,PC_7,5.133,10.2659998,287,808
Regular,PC_6,11:27,11:53,ÖS_J,8.581,17.1669998,288,516
Regular,PC_3,11:27,11:43,13329,4.783,9.5710001,289,712
Regular,2190,11:29,12:27,4808,20.865,41.7299995,290,78
Regular,PC_7,11:30,11:54,GMV_G,9.319,18.6380005,291,613
Regular,HED_D,11:32,11:57,PC_5,9.931,19.8619995,292,404
Regular,4808,11:34,12:29,2190,21.25,42.5,293,79
Regular,JON_A,11:34,11:47,PC_9,6.171,12.342,294,916
Regular,ÖS_H,11:35,11:57,PC_6,8.205,16.4099998,295,518
Regular,PC_5,11:37,12:08,HED_E,10.088,20.1809998,296,405
Regular,PC_7,11:37,11:54,JON_B,5.137,10.2790003,297,809
Regular,2190,11:39,12:37,4808,20.865,41.7299995,298,80
Regular,GMV_H,11:42,12:07,PC_7,9.153,18.3059998,299,615
Regular,13329,11:45,11:57,PC_3,4.645,9.28999996,300,713
Regular,PC_10,11:47,12:22,HED_E,11.168,22.3409996,301,267
Regular,PC_9,11:47,12:02,JON_B,6.191,12.3870001,302,917
Regular,HED_D,11:48,12:17,PC_10,10.664,21.3279991,303,268
Regular,2190,11:49,12:47,4808,20.865,41.7299995,304,82
Regular,PC_7,11:50,12:14,GMV_G,9.319,18.6380005,305,616
Regular,HED_D,11:52,12:17,PC_5,9.931,19.8619995,306,406
Regular,PC_5,11:57,12:28,HED_E,10.088,20.1809998,307,408
Regular,PC_6,11:57,12:23,ÖS_J,8.581,17.1669998,308,519
Regular,PC_7,11:57,12:14,JON_B,5.137,10.2790003,309,811
Regular,2190,11:59,12:57,4808,20.865,41.7299995,310,84
Regular,GMV_H,12:02,12:27,PC_7,9.153,18.3059998,311,617
Regular,4808,12:04,12:59,2190,21.25,42.5,312,85
Regular,JON_A,12:04,12:17,PC_9,6.171,12.342,313,918
Regular,ÖS_H,12:05,12:27,PC_6,8.205,16.4099998,314,520
Regular,JON_A,12:05,12:17,PC_7,5.133,10.2659998,315,812
Regular,2190,12:09,13:07,4808,20.865,41.7299995,316,86
Regular,PC_7,12:10,12:34,GMV_G,9.319,18.6380005,317,619
Regular,HED_D,12:12,12:37,PC_5,9.931,19.8619995,318,409
Regular,4808,12:14,13:09,2190,21.25,42.5,319,87
Regular,PC_10,12:17,12:52,HED_E,11.168,22.3409996,320,270
Regular,PC_5,12:17,12:48,HED_E,10.088,20.1809998,321,410
Regular,PC_7,12:17,12:34,JON_B,5.137,10.2790003,322,813
Regular,PC_9,12:17,12:32,JON_B,6.191,12.3870001,323,919
Regular,2190,12:19,13:17,4808,20.865,41.7299995,324,88
Regular,GMV_H,12:22,12:47,PC_7,9.153,18.3059998,325,620
Regular,4808,12:24,13:20,2190,21.25,42.5,326,89
Regular,JON_A,12:25,12:37,PC_7,5.133,10.2659998,327,814
Regular,PC_3,12:27,12:43,13329,4.783,9.5710001,328,716
Regular,2190,12:29,13:27,4808,20.865,41.7299995,329,90
Regular,PC_7,12:30,12:54,GMV_G,9.319,18.6380005,330,621
Regular,HED_D,12:32,12:57,PC_5,9.931,19.8619995,331,412
Regular,4808,12:34,13:30,2190,21.25,42.5,332,91
Regular,JON_A,12:34,12:47,PC_9,6.171,12.342,333,920
Regular,ÖS_H,12:35,12:57,PC_6,8.205,16.4099998,334,522
Regular,HED_D,12:37,13:07,PC_10,10.664,21.3279991,335,271
Regular,PC_5,12:37,13:08,HED_E,10.088,20.1809998,336,413
Regular,PC_7,12:37,12:54,JON_B,5.137,10.2790003,337,815
Regular,2190,12:39,13:37,4808,20.865,41.7299995,338,92
Regular,GMV_H,12:42,13:07,PC_7,9.153,18.3059998,339,623
Regular,4808,12:44,13:40,2190,21.25,42.5,340,93
Regular,13329,12:45,12:57,PC_3,4.645,9.28999996,341,717
Regular,JON_A,12:45,12:57,PC_7,5.133,10.2659998,342,816
Regular,PC_9,12:47,13:02,JON_B,6.191,12.3870001,343,921
Regular,2190,12:49,13:47,4808,20.865,41.7299995,344,94
Regular,PC_7,12:50,13:14,GMV_G,9.319,18.6380005,345,624
Regular,HED_D,12:52,13:17,PC_5,9.931,19.8619995,346,414
Regular,4808,12:54,13:50,2190,21.25,42.5,347,95
Regular,JON_A,12:54,13:07,PC_9,6.171,12.342,348,922
Regular,HED_D,12:57,13:27,PC_10,10.664,21.3279991,349,273
Regular,PC_5,12:57,13:28,HED_E,10.088,20.1809998,350,415
Regular,PC_6,12:57,13:23,ÖS_J,8.581,17.1669998,351,523
Regular,PC_3,12:57,13:13,13329,4.783,9.5710001,352,718
Regular,PC_7,12:57,13:14,JON_B,5.137,10.2790003,353,817
Regular,GMV_H,13:02,13:27,PC_7,9.153,18.3059998,354,625
Regular,4808,13:04,14:00,2190,21.25,42.5,355,97
Regular,JON_A,13:05,13:17,PC_7,5.133,10.2659998,356,818
Regular,PC_10,13:07,13:42,HED_E,11.168,22.3409996,357,275
Regular,PC_9,13:07,13:22,JON_B,6.191,12.3870001,358,923
Regular,PC_7,13:10,13:34,GMV_G,9.319,18.6380005,359,626
Regular,2190,13:11,14:09,4808,20.865,41.7299995,360,98
Regular,HED_D,13:12,13:37,PC_5,9.931,19.8619995,361,416
Regular,4808,13:14,14:10,2190,21.25,42.5,362,99
Regular,JON_A,13:14,13:27,PC_9,6.171,12.342,363,924
Regular,13329,13:15,13:27,PC_3,4.645,9.28999996,364,719
Regular,HED_D,13:17,13:47,PC_10,10.664,21.3279991,365,276
Regular,PC_5,13:17,13:48,HED_E,10.088,20.1809998,366,417
Regular,PC_7,13:17,13:34,JON_B,5.137,10.2790003,367,819
Regular,GMV_H,13:22,13:47,PC_7,9.153,18.3059998,368,627
Regular,4808,13:24,14:20,2190,21.25,42.5,369,101
Regular,JON_A,13:25,13:37,PC_7,5.133,10.2659998,370,820
Regular,PC_6,13:27,13:53,ÖS_J,8.581,17.1669998,371,525
Regular,PC_3,13:27,13:43,13329,4.783,9.5710001,372,720
Regular,PC_9,13:27,13:42,JON_B,6.191,12.3870001,373,925
Regular,2190,13:30,14:29,4808,20.865,41.7299995,374,102
Regular,HED_D,13:30,13:57,PC_5,9.931,19.8619995,375,418
Regular,PC_7,13:30,13:55,GMV_G,9.319,18.6380005,376,628
Regular,4808,13:34,14:30,2190,21.25,42.5,377,103
Regular,JON_A,13:34,13:47,PC_9,6.171,12.342,378,926
Regular,ÖS_H,13:35,13:57,PC_6,8.205,16.4099998,379,526
Regular,PC_5,13:37,14:08,HED_E,10.088,20.1809998,380,419
Regular,PC_7,13:37,13:54,JON_B,5.137,10.2790003,381,821
Regular,2190,13:40,14:39,4808,20.865,41.7299995,382,104
Regular,GMV_H,13:42,14:07,PC_7,9.153,18.3059998,383,629
Regular,4808,13:44,14:40,2190,21.25,42.5,384,105
Regular,13329,13:45,13:57,PC_7,4.645,9.28999996,385,721
Regular,JON_A,13:45,13:57,PC_7,5.133,10.2659998,386,822
Regular,PC_10,13:47,14:22,HED_E,11.168,22.3409996,387,279
Regular,PC_9,13:47,14:02,JON_B,6.191,12.3870001,388,927
Regular,2190,13:50,14:49,4808,20.865,41.7299995,389,106
Regular,HED_D,13:50,14:17,PC_5,9.931,19.8619995,390,420
Regular,PC_7,13:50,14:15,GMV_G,9.319,18.6380005,391,630
Regular,4808,13:54,14:50,2190,21.25,42.5,392,107
Regular,JON_A,13:54,14:07,PC_9,6.171,12.342,393,928
Regular,HED_D,13:56,14:27,PC_10,10.664,21.3279991,394,281
Regular,PC_5,13:57,14:28,HED_E,10.088,20.1809998,395,421
Regular,PC_6,13:57,14:24,ÖS_J,8.581,17.1669998,396,527
Regular,PC_3,13:57,14:13,13329,4.783,9.5710001,397,722
Regular,PC_7,13:57,14:14,JON_B,5.137,10.2790003,398,823
Regular,2190,14:00,14:59,4808,20.865,41.7299995,399,108
Regular,GMV_H,14:02,14:27,PC_7,9.153,18.3059998,400,631
